feature_name	feature_importance
MS006	0.3659491584603854
MP0076	0.259033579768771
MP0115	0.2588885759235131
MP0156	0.23437498263025094
MP0128	0.23434529432204557
MP0052	0.23266792452712873
MP0009	0.22859428112842328
MP0098	0.22135068441535355
MP0193	0.20881863367201892
MP0124	0.20468447166446369
MP0142	0.17543206217134472
MP0030	0.17306676324934872
MP0100	0.17181433837527876
MP0050	0.16882914776503072
MS004	0.15604210080378494
MP0151	0.1525525379048482
MS018	0.15233388879043283
MP0141	0.13800187391283103
MP0140	0.13488353282116264
MP0174	0.13324053213671389
MP0126	0.1300683618778467
MP0159	0.1236809865092873
MP0073	0.12217966659872075
MP0085	0.11814856800368652
MP0047	0.1178763909851374
MP0164	0.1158360509489127
MP0033	0.11556548153367956
MS014	0.11374638504987337
MP0012	0.11116334650938633
MP0116	0.10868707256336016
MP0175	0.10848456391034272
ML010	0.10537020931831947
MP0018	0.10444087786982686
MP0015	0.10439843893745657
MP0078	0.10363158049312454
MP0058	0.10058319505910358
MP0017	0.10025832029983181
MP0118	0.09988415491143168
MS030	0.09808334497534744
MP0023	0.09677084403609361
ML019	0.09549979973984968
MP0096	0.09351657280544519
MP0046	0.09305844994988963
MS021	0.09016222254981629
MS001	0.08932097672764074
MS013	0.08894687831510562
MS026	0.0863375990848671
MS029	0.08533081656513268
MS007	0.08432944935271479
MP0113	0.08426717433985816
MS022	0.08336344384425287
MS027	0.08256405250022486
MP0117	0.07863651622826535
MP0154	0.07501450456961445
MP0150	0.07216846673336547
ML018	0.07173437476383945
MS009	0.07165399745498092
ML015	0.07075033107723458
MP0045	0.0696505215129627
MS028	0.06613644365669805
ML006	0.06585413570429478
MP0074	0.06563994370386958
MP0022	0.06401176338325236
MP0062	0.06373753264753179
MS005	0.06270307231184916
MP0132	0.06110519108280758
MP0099	0.060058403277731855
MS008	0.060053183296654454
MP0034	0.05997230840866769
MP0101	0.059785929608223244
MP0044	0.05944488919229827
MP0013	0.05588934152087027
MP0019	0.052750984460537505
MP0066	0.05250892688819497
MS019	0.050957708645853125
MS016	0.04933712917271676
MP0051	0.04679314363586749
ML011	0.046518676083183115
MP0054	0.04547291603318467
MS010	0.04376907254477025
MP0035	0.042441491973470316
MS011	0.04076848210841112
MP0135	0.039771007142383734
MP0082	0.03815296695284482
ML014	0.036741272903710466
MS017	0.036338204712094535
ML013	0.03448700404805726
ML016	0.03448700404805726
MP0080	0.0321054165171302
MP0005	0.030892060349416446
MP0025	0.030629374616795144
MP0038	0.030185147243428814
ML017	0.028957057286666487
MP0112	0.027185752849430745
MP0006	0.026007866258586244
MS003	0.025670597352676756
MP0077	0.025372074443883855
MP0086	0.025316603733356213
MS015	0.02485752632112079
MP0042	0.0241943741251487
MS024	0.024145046814664835
MS020	0.022561126716282676
MP0065	0.02196306014415997
MP0127	0.021906041436077203
MP0134	0.020259111352271746
MP0027	0.018578471727013574
MP0106	0.016773738012855338
MP0105	0.01586632995061345
MP0053	0.015829545428896457
ML012	0.014845852717062675
MP0203	0.014795197827961062
MS023	0.012760945549796324
MP0122	0.010346005405887185
MS002	0.009510515958050041
MS025	0.009191009741617035
MP0021	0.008041879097956357
MP0084	0.003910459514649128
MP0024	0.0017873849883905117
MP0041	1.979416118692834e-05
