feature_name	feature_importance
HOMA.B	0.23964503
PBG	0.167665
FPG	0.10370616
RBC	0.023193201
BUN	0.004825905
HCT	0.004379423
HBA1C	0.0
WBC	0.0
HB	0.0
PLT	0.0
WACC	0.0
BMI	0.0
CKMB	0.0
WEIGHT	0.0
DBP	0.0
SBP	0.0
Age	0.0
Sex	0.0
HSCRP	0.0
UCR	0.0
UMACRR	0.0
UMA	0.0
SCR	0.0
EGFR	0.0
TBIL	0.0
AST	0.0
ALT	0.0
FFA	0.0
HDLC	0.0
LDLC	0.0
TC	0.0
TG	0.0
HOMA.IR	0.0
FINS	0.0
Dose	0.0
