exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841
-0.21285206	-0.011579382	-0.0016407147	-0.053297967	-0.113381214	-0.0066492595	-0.025272496	0.2617506	0.19545579	0.071180366	0.0914386	0.008711026	0.04503379	-0.39751625	-0.04159458	-0.00083581265	0.045878585	0.30893934	0.0	0.42943993	-0.05608289	0.03768961	0.0	0.027491841	-0.024108978	0.13045384	-0.22247262	-0.3072487	0.0	-0.0062632924	0.01200964	0.052300364	0.37749195	0.02521779	-0.20054768	0.019264866	-0.30028784	0.022331025	0.0	0.037349604	-0.060727242	-0.072162285	-0.58661956	0.11343507	0.002786465	0.0	0.0	0.036881752	0.0	0.023619708	0.021189366	-0.13175873	0.0	0.062614806	-0.137503	0.0	0.0	-0.053971402	0.78507006	-0.03551671	0.0	0.023238357
0.045651518	0.0011226237	0.33444393	0.07558754	0.08029618	0.017920054	0.044687912	-0.37794936	-0.16086356	0.22296663	0.021006271	-0.14053904	-0.034943923	0.12172181	-0.02663058	-0.09598003	-0.049218968	0.11569278	0.0	-0.07483274	0.0138237495	-0.023721647	0.0	0.017005026	0.16699931	0.1693969	0.47653836	0.024765158	0.0	-0.003979689	0.042911682	-0.003735236	-0.11283887	-0.07156329	0.10848747	0.019264866	0.39897853	0.029915646	0.0	-0.66041034	0.04860507	0.04840102	0.11716112	-0.86641866	0.06715186	0.0	0.0	-0.2616303	0.0	0.027332172	-0.040868063	0.033137184	0.0	-0.006682005	-0.03317155	0.0	0.0	0.0089950245	0.53756833	-0.03551671	0.0	0.06146687
0.20106761	0.066727266	0.10871677	0.10109597	-0.04962579	0.010836313	0.07947777	0.22975884	-0.008019522	-0.070210256	-0.02993621	0.005473666	-0.16807495	0.091799855	0.0977539	0.006597233	-0.049218968	-0.06805566	0.0	-0.18876195	0.0138237495	-0.060728353	0.0	0.04250735	-0.25250533	-0.11436831	0.035045043	0.39798367	0.0	0.012945943	0.01200964	-0.003735236	0.117815815	0.055035	0.14468455	0.007418189	-0.36857656	0.03851357	0.0	0.42462087	0.020810947	0.046777606	0.07365761	-0.4422175	0.08195886	0.0	0.0	0.14432198	0.0	0.013927057	-0.0069859237	-0.17508502	0.0	-0.06787418	0.040021576	0.0	0.0	0.037395302	0.14576948	0.052977517	0.0	0.021742078
-0.13834624	0.030196283	-0.0016407147	0.06509524	-0.030212145	-0.004020828	0.07284382	0.32824653	0.21291396	-0.031773925	0.09801707	0.0028395373	-0.21323073	0.102135524	-0.022652335	-0.00083581265	0.12328148	0.30893934	0.0	0.42943993	-0.05608289	-0.019075852	0.0	0.06438944	-0.07314922	0.13045384	-0.22247262	-0.19707334	0.0	0.020374514	0.01200964	0.052300364	0.37749195	0.23854329	-0.7122705	0.019264866	-0.23487416	0.022331025	0.0	0.17021224	-0.06929624	-0.041025445	-0.32597756	0.13398689	0.054864053	0.0	0.0	-0.046489835	0.0	0.023619708	0.021189366	-0.093986906	0.0	0.06408304	0.27634922	0.0	0.0	-0.053971402	0.8117205	-0.03551671	0.0	-0.070772484
-0.21285206	-0.011579382	-0.0016407147	-0.038895383	0.007835103	-0.004020828	0.11170219	0.37079912	0.19545579	-0.031773925	0.20603397	0.0028395373	0.06929436	0.1055478	-0.04159458	0.006597233	0.024644129	0.10729453	0.0	-0.2057049	-0.010966616	-0.019075852	0.0	0.06438944	-0.04418379	0.15994254	-0.22247262	-0.11888107	0.0	0.020374514	0.01200964	0.007178493	0.22863923	0.26104167	-0.20054768	0.019264866	-0.45067352	0.03851357	0.0	0.32718113	-0.16191131	0.1268395	0.066828564	0.19356765	0.054864053	0.0	0.0	0.036881752	0.0	0.023619708	0.021189366	-0.093986906	0.0	0.034006666	0.034762952	0.0	0.0	-0.053971402	0.78507006	-0.03551671	0.0	-0.08825825
0.08740783	-0.05458678	0.09928845	0.01952523	0.014329182	0.017920054	-0.037802547	-0.28931212	0.054568797	-0.09985293	-0.012344296	0.005473666	0.13431111	0.07960701	0.1277577	-0.004036572	0.12328148	0.30893934	0.0	0.36885634	-0.09881304	-0.060728353	0.0	0.03888711	-0.040907778	-0.13700478	-0.29878935	-0.061054036	0.0	-0.003979689	0.01200964	-0.055457704	0.26821643	0.054662257	0.08725688	0.09686726	-0.22118855	0.029915646	0.0	0.13493931	0.024600144	0.08931285	-0.021329705	0.17702223	-0.09990028	0.0	0.0	0.1582826	0.0	0.023619708	-0.0069859237	0.078672014	0.0	0.059483558	0.0452495	0.0	0.0	0.0089950245	0.44905317	-0.03551671	0.0	-0.08825825
0.11102159	-0.05458678	0.11060114	-0.047380656	-0.113381214	-0.0066492595	0.086826496	-0.5484756	0.31739038	-0.044563923	0.050358236	0.008711026	0.09366367	0.049164504	0.25929597	0.08551354	0.12328148	-0.0975385	0.0	-0.053525843	-0.014870239	0.0598128	0.0	0.03888711	0.13238999	-0.05721984	-0.1700852	-0.3107155	0.0	-0.0062632924	0.042911682	-0.007611855	-0.031103134	-0.02281079	0.1802432	-0.06520268	0.72184736	0.029915646	0.0	0.031370915	-0.05907893	-0.08820804	0.121567726	0.36826402	-0.21364145	0.0	0.0	-0.17981525	0.0	0.023619708	0.021189366	0.043874975	0.0	0.055726364	-0.024387829	0.0	0.0	-0.053971402	0.32801872	0.052977517	0.0	0.06345157
0.08740783	0.17160007	-0.08114927	-0.11082512	-0.06814517	-0.061533377	-0.01646351	-0.4102256	0.40689278	-0.081804276	0.059067354	0.005473666	-0.44558552	0.029093184	-0.059685905	0.11312844	0.06431435	0.1285381	0.0	0.17510381	0.091859095	-0.060728353	0.0	-0.1493335	-0.05566185	-0.030343618	-0.2010175	0.5978081	0.0	-0.0582325	-0.19895422	-0.0130231595	0.09655926	-0.034591958	-0.07710353	0.09686726	0.25291517	-0.09394933	0.0	0.50997555	0.038030192	-0.36500016	0.058003776	0.124210276	-0.09287554	0.0	0.0	-0.10122555	0.0	-0.055183142	-0.0069859237	-0.24968262	0.0	-0.109817006	-0.020637851	0.0	0.0	0.01429888	-0.14641759	-0.041401487	0.0	0.058712006
-0.10698168	0.066727266	-0.014038	0.012779109	0.12211661	0.017920054	-0.0045077056	-0.4689884	-0.10390978	-0.061774336	-0.029239744	-0.14053904	-0.07378649	-0.005181765	0.2981737	0.006597233	-0.049218968	-0.12923558	0.0	-0.12500541	0.010194843	0.080492854	0.0	0.044114552	0.040545434	0.043783367	-0.07071645	-0.12735227	0.0	-0.003979689	0.042911682	0.0035225796	-0.0023159012	0.03033463	-0.3682443	0.11083539	0.14369825	0.029915646	0.0	-0.85873675	-0.06618118	-0.0177289	-0.013234451	-0.29012322	0.0077129332	0.0	0.0	-0.23631628	0.0	0.07434241	-0.040868063	0.2695833	0.0	-0.17205203	-0.023942307	0.0	0.0	0.0089950245	0.13505003	-0.03551671	0.0	0.05542364
0.10476753	0.0027666613	0.028947562	-0.18151365	-0.058638964	-0.019203927	0.058522597	0.08829726	0.1229972	-0.07296176	0.0010291748	0.005473666	0.15073797	0.05309765	-0.05805122	0.056494005	0.045880266	-0.012242673	0.0	-0.05854517	-0.014870239	-0.060728353	0.0	-0.15577155	0.535803	-0.15191586	0.46202028	0.2682052	0.0	0.18943052	0.01757197	-0.007611855	-0.07804231	-0.52490723	0.16558278	0.072411925	0.042962633	0.0874985	0.0	0.8185999	0.037799157	-0.0931689	-0.488319	0.36748183	0.27973217	0.0	0.0	0.04298003	0.0	0.023619708	-0.0069859237	0.09543953	0.0	-0.05034015	-0.09796487	0.0	0.0	0.01429888	0.5966545	0.0041941945	0.0	0.023238357
