fpr,tpr
0.0,0.0
0.00909090909090909,0.0
0.00909090909090909,0.01
0.00909090909090909,0.03
0.00909090909090909,0.06
0.00909090909090909,0.08
0.02727272727272727,0.08
0.02727272727272727,0.1
0.03636363636363636,0.11
0.03636363636363636,0.12
0.045454545454545456,0.12
0.07272727272727272,0.15
0.08181818181818182,0.15
0.08181818181818182,0.17
0.08181818181818182,0.19
0.09090909090909091,0.19
0.09090909090909091,0.2
0.10909090909090909,0.22
0.10909090909090909,0.23
0.11818181818181818,0.23
0.11818181818181818,0.24
0.12727272727272726,0.25
0.12727272727272726,0.31
0.13636363636363635,0.31
0.13636363636363635,0.35
0.14545454545454545,0.35
0.14545454545454545,0.37
0.15454545454545454,0.37
0.15454545454545454,0.4
0.16363636363636364,0.4
0.16363636363636364,0.42
0.16363636363636364,0.43
0.17272727272727273,0.43
0.17272727272727273,0.5
0.18181818181818182,0.51
0.19090909090909092,0.51
0.19090909090909092,0.52
0.2,0.52
0.2,0.56
0.20909090909090908,0.56
0.21818181818181817,0.58
0.21818181818181817,0.6
0.21818181818181817,0.63
0.2545454545454545,0.63
0.2545454545454545,0.66
0.2636363636363636,0.66
0.2636363636363636,0.68
0.2818181818181818,0.68
0.2818181818181818,0.69
0.2909090909090909,0.69
0.2909090909090909,0.72
0.3090909090909091,0.72
0.3090909090909091,0.75
0.32727272727272727,0.75
0.32727272727272727,0.77
0.33636363636363636,0.77
0.33636363636363636,0.78
0.34545454545454546,0.78
0.34545454545454546,0.79
0.35454545454545455,0.79
0.36363636363636365,0.8
0.36363636363636365,0.82
0.4,0.82
0.4,0.83
0.4090909090909091,0.83
0.4090909090909091,0.84
0.42727272727272725,0.84
0.42727272727272725,0.86
0.43636363636363634,0.86
0.44545454545454544,0.87
0.45454545454545453,0.87
0.45454545454545453,0.88
0.4818181818181818,0.88
0.4818181818181818,0.89
0.5,0.89
0.5,0.9
0.5454545454545454,0.9
0.5454545454545454,0.91
0.5727272727272728,0.91
0.5727272727272728,0.92
0.6,0.92
0.6,0.93
0.6090909090909091,0.93
0.6090909090909091,0.94
0.7545454545454545,0.94
0.7545454545454545,0.95
0.7818181818181819,0.95
0.8181818181818182,0.95
0.8363636363636363,0.95
0.8363636363636363,0.96
0.8545454545454545,0.96
0.8727272727272727,0.96
0.8727272727272727,0.97
0.9090909090909091,0.97
0.9272727272727272,0.97
0.9545454545454546,0.97
0.9818181818181818,0.98
1.0,0.98
1.0,1.0
