fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.09
0.00909090909090909,0.09
0.00909090909090909,0.11
0.01818181818181818,0.11
0.01818181818181818,0.18
0.02727272727272727,0.18
0.02727272727272727,0.19
0.045454545454545456,0.19
0.045454545454545456,0.26
0.05454545454545454,0.26
0.05454545454545454,0.37
0.06363636363636363,0.37
0.06363636363636363,0.41
0.08181818181818182,0.41
0.08181818181818182,0.45
0.1,0.45
0.1,0.47
0.10909090909090909,0.47
0.10909090909090909,0.51
0.15454545454545454,0.51
0.15454545454545454,0.53
0.16363636363636364,0.53
0.16363636363636364,0.58
0.2,0.58
0.2,0.59
0.21818181818181817,0.59
0.21818181818181817,0.61
0.22727272727272727,0.61
0.22727272727272727,0.62
0.23636363636363636,0.62
0.23636363636363636,0.64
0.24545454545454545,0.64
0.24545454545454545,0.66
0.2636363636363636,0.66
0.2636363636363636,0.67
0.2818181818181818,0.67
0.2818181818181818,0.69
0.3090909090909091,0.69
0.3090909090909091,0.71
0.3181818181818182,0.71
0.3181818181818182,0.72
0.32727272727272727,0.72
0.32727272727272727,0.74
0.37272727272727274,0.74
0.37272727272727274,0.76
0.39090909090909093,0.76
0.39090909090909093,0.77
0.41818181818181815,0.77
0.41818181818181815,0.79
0.43636363636363634,0.79
0.43636363636363634,0.81
0.4636363636363636,0.81
0.4636363636363636,0.82
0.4727272727272727,0.82
0.4727272727272727,0.84
0.5272727272727272,0.84
0.5454545454545454,0.86
0.5727272727272728,0.86
0.5727272727272728,0.87
0.6090909090909091,0.87
0.6090909090909091,0.9
0.6545454545454545,0.9
0.6545454545454545,0.91
0.6636363636363637,0.91
0.6636363636363637,0.92
0.6727272727272727,0.92
0.6727272727272727,0.93
0.6909090909090909,0.93
0.6909090909090909,0.94
0.7272727272727273,0.94
0.7272727272727273,0.95
0.8181818181818182,0.95
0.8181818181818182,0.96
0.8363636363636363,0.96
0.8363636363636363,0.97
0.8636363636363636,0.97
0.8636363636363636,0.98
0.8818181818181818,0.98
0.8818181818181818,0.99
0.9454545454545454,0.99
0.9454545454545454,1.0
1.0,1.0
