feature_name	feature_importance
exRNA000673	0.3250592555995354
exRNA000005	0.32172399374206995
exRNA000067	0.26074022092121757
exRNA000165	0.2297984381307632
exRNA000017	0.21888117409360047
exRNA000061	0.20172538104983304
exRNA000003	0.16946795497809183
exRNA000027	0.13849915442221242
exRNA000044	0.13497926437227525
exRNA000047	0.09683783822141208
exRNA000077	0.09238300148552378
exRNA000211	0.08886605555502479
exRNA000394	0.07199500045081744
exRNA000183	0.07145390380805465
exRNA000760	0.07087360351929331
exRNA000348	0.06604057979958523
exRNA000841	0.036860277034754314
exRNA000004	0.0343591963277023
exRNA000251	0.02803364547686954
exRNA000822	0.022068769733870258
exRNA000035	0.02056419246500634
exRNA000059	0.01399226555045823
exRNA000036	0.01258943579302521
exRNA000290	0.007313152251943757
exRNA000130	0.004952878180399859
exRNA000226	0.0
exRNA000250	0.0
exRNA000311	0.0
exRNA000312	0.0
exRNA000317	0.0
exRNA000344	0.0
exRNA000326	0.0
exRNA000029	0.0
exRNA000016	0.0
exRNA000015	0.0
exRNA000408	0.0
exRNA000561	0.0
exRNA000565	0.0
exRNA000009	0.0
exRNA000008	0.0
exRNA000028	0.0
exRNA000043	0.0
exRNA000173	0.0
exRNA000172	0.0
exRNA000053	0.0
exRNA000056	0.0
exRNA000058	0.0
exRNA000060	0.0
exRNA000042	0.0
exRNA000066	0.0
exRNA000040	0.0
exRNA000084	0.0
exRNA000089	0.0
exRNA000091	0.0
exRNA000098	0.0
exRNA000110	0.0
exRNA000139	0.0
exRNA000145	0.0
exRNA000161	0.0
exRNA000164	0.0
exRNA000050	0.0
exRNA000097	0.0
