fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.04
0.00909090909090909,0.04
0.00909090909090909,0.06
0.01818181818181818,0.06
0.01818181818181818,0.07
0.02727272727272727,0.07
0.02727272727272727,0.12
0.05454545454545454,0.12
0.05454545454545454,0.19
0.06363636363636363,0.19
0.06363636363636363,0.2
0.08181818181818182,0.2
0.08181818181818182,0.21
0.1,0.21
0.1,0.22
0.10909090909090909,0.22
0.10909090909090909,0.24
0.11818181818181818,0.24
0.11818181818181818,0.25
0.19090909090909092,0.25
0.19090909090909092,0.26
0.2,0.26
0.2,0.27
0.20909090909090908,0.27
0.20909090909090908,0.33
0.21818181818181817,0.33
0.21818181818181817,0.35
0.22727272727272727,0.35
0.22727272727272727,0.39
0.2727272727272727,0.39
0.2727272727272727,0.46
0.2818181818181818,0.46
0.2818181818181818,0.49
0.2909090909090909,0.49
0.2909090909090909,0.5
0.3,0.5
0.3,0.55
0.34545454545454546,0.55
0.34545454545454546,0.6
0.37272727272727274,0.6
0.37272727272727274,0.63
0.4,0.63
0.4,0.64
0.4090909090909091,0.64
0.4090909090909091,0.65
0.42727272727272725,0.65
0.42727272727272725,0.67
0.43636363636363634,0.67
0.43636363636363634,0.68
0.4818181818181818,0.68
0.4818181818181818,0.73
0.4909090909090909,0.73
0.4909090909090909,0.77
0.5,0.77
0.5,0.78
0.509090909090909,0.78
0.509090909090909,0.79
0.5363636363636364,0.79
0.5363636363636364,0.8
0.5636363636363636,0.8
0.5636363636363636,0.81
0.6,0.81
0.6,0.82
0.6181818181818182,0.82
0.6181818181818182,0.83
0.6363636363636364,0.83
0.6363636363636364,0.84
0.6545454545454545,0.84
0.6545454545454545,0.86
0.7363636363636363,0.86
0.7363636363636363,0.87
0.7545454545454545,0.87
0.7545454545454545,0.89
0.8,0.89
0.8,0.92
0.8545454545454545,0.92
0.8545454545454545,0.93
0.8909090909090909,0.93
0.8909090909090909,0.96
0.9,0.96
0.9,0.97
0.9181818181818182,0.97
0.9181818181818182,0.98
0.9272727272727272,0.98
0.9272727272727272,0.99
0.9454545454545454,0.99
0.9454545454545454,1.0
1.0,1.0
