fpr,tpr
0.0,0.0
0.00909090909090909,0.0
0.00909090909090909,0.08
0.01818181818181818,0.08
0.01818181818181818,0.09
0.02727272727272727,0.09
0.02727272727272727,0.12
0.045454545454545456,0.12
0.045454545454545456,0.19
0.05454545454545454,0.19
0.05454545454545454,0.23
0.06363636363636363,0.23
0.06363636363636363,0.25
0.08181818181818182,0.25
0.08181818181818182,0.33
0.11818181818181818,0.33
0.11818181818181818,0.34
0.13636363636363635,0.34
0.13636363636363635,0.4
0.14545454545454545,0.4
0.14545454545454545,0.41
0.15454545454545454,0.41
0.15454545454545454,0.42
0.16363636363636364,0.42
0.16363636363636364,0.44
0.18181818181818182,0.44
0.18181818181818182,0.45
0.19090909090909092,0.45
0.19090909090909092,0.46
0.23636363636363636,0.46
0.23636363636363636,0.48
0.24545454545454545,0.48
0.24545454545454545,0.51
0.2545454545454545,0.51
0.2545454545454545,0.55
0.2636363636363636,0.55
0.2636363636363636,0.58
0.2727272727272727,0.58
0.2727272727272727,0.59
0.2818181818181818,0.59
0.2818181818181818,0.61
0.3,0.61
0.3,0.62
0.3090909090909091,0.62
0.3090909090909091,0.63
0.3181818181818182,0.63
0.3181818181818182,0.64
0.34545454545454546,0.64
0.34545454545454546,0.67
0.35454545454545455,0.67
0.35454545454545455,0.68
0.36363636363636365,0.68
0.36363636363636365,0.69
0.38181818181818183,0.69
0.38181818181818183,0.7
0.39090909090909093,0.7
0.39090909090909093,0.72
0.4,0.72
0.4,0.74
0.4090909090909091,0.74
0.4090909090909091,0.76
0.42727272727272725,0.76
0.42727272727272725,0.77
0.45454545454545453,0.77
0.45454545454545453,0.79
0.4636363636363636,0.79
0.4727272727272727,0.8
0.4727272727272727,0.81
0.4818181818181818,0.81
0.4818181818181818,0.84
0.5545454545454546,0.84
0.5545454545454546,0.85
0.5727272727272728,0.85
0.5727272727272728,0.86
0.5818181818181818,0.86
0.5818181818181818,0.88
0.5909090909090909,0.88
0.5909090909090909,0.89
0.6272727272727273,0.89
0.6272727272727273,0.91
0.6363636363636364,0.91
0.6363636363636364,0.92
0.6818181818181818,0.92
0.6818181818181818,0.93
0.7272727272727273,0.93
0.7272727272727273,0.94
0.7545454545454545,0.94
0.7545454545454545,0.95
0.7636363636363637,0.95
0.7636363636363637,0.96
0.7909090909090909,0.96
0.7909090909090909,0.98
0.8818181818181818,0.98
0.8818181818181818,0.99
0.9,0.99
0.9,1.0
1.0,1.0
