fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.07
0.00909090909090909,0.07
0.00909090909090909,0.16
0.03636363636363636,0.16
0.03636363636363636,0.18
0.045454545454545456,0.18
0.045454545454545456,0.2
0.05454545454545454,0.2
0.05454545454545454,0.24
0.06363636363636363,0.24
0.06363636363636363,0.27
0.07272727272727272,0.27
0.07272727272727272,0.3
0.08181818181818182,0.3
0.08181818181818182,0.32
0.09090909090909091,0.32
0.09090909090909091,0.33
0.10909090909090909,0.33
0.10909090909090909,0.34
0.11818181818181818,0.34
0.11818181818181818,0.41
0.12727272727272726,0.41
0.12727272727272726,0.43
0.13636363636363635,0.43
0.13636363636363635,0.45
0.16363636363636364,0.45
0.16363636363636364,0.47
0.17272727272727273,0.47
0.17272727272727273,0.48
0.2,0.48
0.2,0.5
0.20909090909090908,0.5
0.20909090909090908,0.52
0.21818181818181817,0.52
0.21818181818181817,0.53
0.22727272727272727,0.53
0.22727272727272727,0.54
0.24545454545454545,0.54
0.24545454545454545,0.55
0.2545454545454545,0.55
0.2545454545454545,0.61
0.2636363636363636,0.61
0.2636363636363636,0.64
0.2909090909090909,0.64
0.2909090909090909,0.65
0.3,0.65
0.3,0.67
0.3181818181818182,0.67
0.3181818181818182,0.7
0.32727272727272727,0.7
0.32727272727272727,0.71
0.33636363636363636,0.71
0.33636363636363636,0.72
0.35454545454545455,0.72
0.35454545454545455,0.74
0.36363636363636365,0.74
0.36363636363636365,0.77
0.4,0.77
0.4,0.79
0.41818181818181815,0.79
0.41818181818181815,0.8
0.44545454545454544,0.8
0.44545454545454544,0.82
0.45454545454545453,0.82
0.45454545454545453,0.83
0.4818181818181818,0.83
0.4818181818181818,0.84
0.5,0.84
0.5,0.86
0.5181818181818182,0.86
0.5181818181818182,0.87
0.5545454545454546,0.87
0.5545454545454546,0.88
0.5818181818181818,0.88
0.5818181818181818,0.9
0.6545454545454545,0.9
0.6545454545454545,0.91
0.6727272727272727,0.91
0.6727272727272727,0.93
0.7454545454545455,0.93
0.7454545454545455,0.96
0.7909090909090909,0.96
0.7909090909090909,0.97
0.8454545454545455,0.97
0.8454545454545455,0.98
0.8545454545454545,0.98
0.8545454545454545,0.99
0.9090909090909091,0.99
0.9090909090909091,1.0
1.0,1.0
