feature_name	feature_importance
exRNA000673	0.22930887258280613
exRNA000005	0.18902914297888548
exRNA000017	0.1700300824532481
exRNA000003	0.14078368634549715
exRNA000394	0.1403218208506822
exRNA000027	0.13538644960988955
exRNA000067	0.11052182557142647
exRNA000183	0.10118722464166395
exRNA000165	0.09497615452965617
exRNA000061	0.09245424708843963
exRNA000344	0.09156863417349773
exRNA000059	0.08085649264063435
exRNA000211	0.08056862040270898
exRNA000044	0.08032319329894834
exRNA000047	0.08004354660757779
exRNA000077	0.07778341547447745
exRNA000348	0.07630112521227825
exRNA000822	0.07629350431998305
exRNA000760	0.07421287657959935
exRNA000130	0.07093501233173895
exRNA000226	0.06914317635368576
exRNA000312	0.06693912082715218
exRNA000004	0.0609956535277304
exRNA000565	0.060801103417497
exRNA000290	0.05827658798836484
exRNA000841	0.04944927181259439
exRNA000164	0.04705973273588978
exRNA000091	0.04571357824737954
exRNA000008	0.04426710341919235
exRNA000161	0.0404102378729496
exRNA000058	0.03910313931367299
exRNA000040	0.03563668690874668
exRNA000029	0.0354059923570002
exRNA000251	0.032729385661961444
exRNA000084	0.032438947926931035
exRNA000056	0.030456642674476772
exRNA000317	0.03037175753640534
exRNA000250	0.028025966982084868
exRNA000145	0.022468229602320873
exRNA000036	0.022014310659383092
exRNA000098	0.021075998434020485
exRNA000009	0.02066626054309898
exRNA000015	0.019848968743994482
exRNA000097	0.01879510269190039
exRNA000053	0.01843005988498082
exRNA000043	0.01785057940289701
exRNA000016	0.017078586892031483
exRNA000561	0.016940497884858057
exRNA000089	0.015471890678787383
exRNA000066	0.01517032384146736
exRNA000326	0.01365182034446233
exRNA000110	0.008946370693058753
exRNA000311	0.0089445050603653
exRNA000060	0.008474283236024373
exRNA000139	0.007099651588139237
exRNA000028	0.004648021565522236
exRNA000042	0.0033848286367589397
exRNA000172	0.0027626711961980807
exRNA000408	0.0025743642858165354
exRNA000050	0.0011965260044593954
exRNA000035	0.0002659832597525948
exRNA000173	0.00021930188719762066
