fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.02
0.00909090909090909,0.02
0.00909090909090909,0.03
0.01818181818181818,0.03
0.01818181818181818,0.06
0.02727272727272727,0.06
0.02727272727272727,0.07
0.03636363636363636,0.07
0.03636363636363636,0.09
0.05454545454545454,0.09
0.05454545454545454,0.16
0.06363636363636363,0.16
0.06363636363636363,0.17
0.07272727272727272,0.17
0.07272727272727272,0.2
0.08181818181818182,0.2
0.08181818181818182,0.21
0.09090909090909091,0.21
0.09090909090909091,0.23
0.1,0.23
0.1,0.28
0.10909090909090909,0.28
0.10909090909090909,0.29
0.11818181818181818,0.29
0.11818181818181818,0.35
0.12727272727272726,0.35
0.12727272727272726,0.38
0.13636363636363635,0.38
0.13636363636363635,0.42
0.14545454545454545,0.42
0.14545454545454545,0.47
0.16363636363636364,0.47
0.16363636363636364,0.48
0.17272727272727273,0.48
0.17272727272727273,0.5
0.18181818181818182,0.5
0.18181818181818182,0.52
0.2,0.52
0.2,0.55
0.20909090909090908,0.55
0.20909090909090908,0.58
0.21818181818181817,0.58
0.21818181818181817,0.6
0.23636363636363636,0.6
0.23636363636363636,0.61
0.2545454545454545,0.61
0.2545454545454545,0.62
0.2636363636363636,0.62
0.2636363636363636,0.63
0.2727272727272727,0.63
0.2727272727272727,0.65
0.2818181818181818,0.65
0.2818181818181818,0.68
0.3090909090909091,0.68
0.3090909090909091,0.69
0.3181818181818182,0.69
0.3181818181818182,0.73
0.34545454545454546,0.73
0.34545454545454546,0.74
0.35454545454545455,0.74
0.35454545454545455,0.76
0.38181818181818183,0.76
0.38181818181818183,0.77
0.4090909090909091,0.77
0.4090909090909091,0.78
0.43636363636363634,0.78
0.43636363636363634,0.79
0.44545454545454544,0.79
0.44545454545454544,0.8
0.4727272727272727,0.8
0.4727272727272727,0.81
0.4909090909090909,0.81
0.4909090909090909,0.83
0.5181818181818182,0.83
0.5181818181818182,0.85
0.5363636363636364,0.85
0.5363636363636364,0.87
0.6090909090909091,0.87
0.6090909090909091,0.88
0.6272727272727273,0.88
0.6272727272727273,0.9
0.6636363636363637,0.9
0.6636363636363637,0.92
0.6909090909090909,0.92
0.6909090909090909,0.94
0.7636363636363637,0.94
0.7636363636363637,0.95
0.7909090909090909,0.95
0.7909090909090909,0.96
0.8181818181818182,0.96
0.8181818181818182,0.98
0.8363636363636363,0.98
0.8363636363636363,0.99
0.8636363636363636,0.99
0.8636363636363636,1.0
1.0,1.0
