MP0005	MP0006	MP0009	MP0012	MP0013	MP0015	MP0017	MP0018	MP0019	MP0021	MP0022	MP0023	MP0024	MP0025	MP0027	MP0030	MP0033	MP0034	MP0035	MP0038	MP0041	MP0042	MP0044	MP0045	MP0046	MP0047	MP0050	MP0051	MP0052	MP0053	MP0054	MP0058	MP0062	MP0065	MP0066	MP0073	MP0074	MP0076	MP0077	MP0078	MP0080	MP0082	MP0084	MP0085	MP0086	MP0096	MP0098	MP0099	MP0100	MP0101	MP0105	MP0106	MP0112	MP0113	MP0115	MP0116	MP0117	MP0118	MP0122	MP0124	MP0126	MP0127	MP0128	MP0132	MP0134	MP0135	MP0140	MP0141	MP0142	MP0150	MP0151	MP0154	MP0156	MP0159	MP0164	MP0174	MP0175	MP0193	MP0203	ML006	ML017	ML018	ML010	ML011	ML012	ML013	ML014	ML015	ML016	ML019	MS003	MS018	MS020	MS022	MS025	MS030	MS001	MS002	MS004	MS005	MS006	MS007	MS008	MS009	MS010	MS011	MS013	MS014	MS015	MS016	MS017	MS019	MS021	MS023	MS024	MS026	MS027	MS028	MS029
-0.005163004220739812	-0.049161991304586004	0.17038561258548432	0.10108962832961634	0.03523427165531708	-0.06558971873617143	-0.017484101811009782	-0.13014092154718532	-0.0036316362354423012	0.0006020499370862525	-0.03172370317197403	0.003653599098235517	0.029406561447483912	0.03292258414147232	-0.022773568102431165	0.2032985950760923	-0.026780997308392715	-0.023640717761392097	-0.08618725718300856	-0.001282692285162601	-0.0011891333908743416	-0.007979515542044487	-0.2679293274724134	-0.005257276627378407	0.012952684558825575	0.09553531622453479	-0.10990423570940151	0.008396036088168054	0.019639521913577082	0.0026060077129707662	0.06804603086097727	-0.001822138868373927	0.008625199719952611	0.015310630572521225	-0.08327958268056057	-0.18954580803332974	0.007568593236630912	0.09795405216460629	-0.0059361826786446135	0.07292308601429745	0.008951233203340094	0.01910141590239602	0.03090562471383706	-0.11545167394607066	-0.0019273608357311324	-0.0006142823366593732	-0.18182207386671112	0.19214940198214375	0.03091478649167175	5.177576046437877e-05	0.029862089988600356	0.03362759682188029	0.002702809428014172	0.10186401158412667	0.36173710805506953	-0.16555553883830426	-0.018791478674907724	-0.054897842188703284	0.015249554499025392	-0.13013982323701578	2.6884702060832886e-05	-0.007684930923280874	-0.2899222627871607	0.047213149662153564	0.02637167246403838	-0.0010933860067690547	-0.2755479645477204	-0.033222271819630264	0.10685354985273811	0.004965085698193719	-0.10459825368416821	-0.07133094672675673	-0.4157784905407975	-0.027412918074645767	0.0730449491184654	0.20395565778456534	0.023076058332170062	-0.11560084527099818	-0.009770988924016316	0.04352987811960978	-0.011123342770486207	-0.05985934573350545	-0.034224339091406215	0.006124658216245319	-0.0010483125115955578	0.0014259544240701456	-0.0004212804090125824	-0.032718507186028686	0.0014259544240701456	-0.0884057675834483	-0.021809564983252712	-0.17224524110061742	-0.00796496423782489	-0.06439265693582813	0.024537646517828027	-0.023622205374904934	-0.028016989277785696	0.01943261489773274	-0.06297648223941232	0.032544614459614866	0.27755783754924696	0.1084080130353625	-0.00037515489638518433	0.003775204203446563	0.02651559587704928	-0.0055463208209641	-0.08073524489621856	0.07975988605599121	0.004431202370385116	0.05724302914376117	-0.02619239446674049	0.005695962649699735	-0.03971283477722934	-0.014804201461834227	-0.011883186558738447	0.0618717897082597	-0.048162029815689913	0.0507949640360177	0.02920904871613373
0.007853838578342643	0.04458555625841008	0.1105719887468817	0.02665477553113697	0.08212616667911676	-0.027898397160281505	-0.0731829719270806	-0.04185209288772552	0.025640209904809797	0.0008371903144952631	0.013157322641645989	-0.04016082582284455	-0.04494488643497176	-0.0005809431459581141	0.03326890341231047	-0.028387563930013654	-0.018354796661974582	0.047290790297290435	0.043494930330279936	-0.030911561432716745	-0.0021361022783699334	0.19250402971555114	0.006467737843762314	0.052377627355492916	-0.06456944706076814	0.06930980569977048	0.27955091329127507	0.01653055595339591	-0.24582584204568161	-1.4556718896329086e-05	0.03342285617564856	-0.016482651219787522	-0.05002264925134888	0.0020072723614581733	-0.022836035371918386	-0.13711020150636377	0.039660518626890184	0.2829749394908791	-0.04745347164430322	-0.07450966157480482	0.12129847784320398	0.052188674461977204	0.045270080817024404	-0.12968170953079317	-0.004330913300904742	-0.03583223404990136	-0.4423624975169749	-0.019379167006676325	0.006461570743701885	0.024638072349566734	-0.017982774037531974	-0.02006335160388056	0.005974781076014072	0.06542652912462588	-0.05732781807574549	0.0693872670237958	-0.038243246557980566	-0.03646567157836199	0.022677264003829543	0.06810331153421832	-0.19896640338000882	-0.0017894203396302856	0.1598840530783217	0.0567573633967688	-0.015092784337326571	-0.005258063082559233	-0.12840032284047662	0.04490094763334336	0.19015547947730613	-0.04698476486310455	0.26859016256152596	-0.03828555269654169	0.17442682575348964	0.13913073086728617	0.22825285886633617	0.009047544520867756	0.08674975499930913	0.19608548568439835	0.0006023209143013044	0.13022585683267762	-0.025359682987827294	-0.10413545538002088	-0.08339724008480599	0.027735116845587465	-0.004061754400328433	0.01726989246929399	0.033618176639204064	-0.08033379830914734	0.01726989246929399	-0.11418004384684431	-0.00818575948888587	-0.18220225326755213	-0.006706629464716786	-0.08482290030455	0.05312488738820066	-0.048954048371130626	0.08952688190973286	-0.002940876334022399	0.05518844786173042	0.08901080822526171	0.5166469258654453	0.13862605959633603	0.08029913448150046	-0.0314646293642041	0.025233583949491975	-0.013502363312831544	0.10919110687961582	-0.08183304733716341	0.0030569498098732655	0.06619734804230401	-0.034045056132369626	0.0164558163102274	-0.0923383124710271	-0.01337460970546269	-0.025252650979206002	0.22740564046369416	-0.06382608638320968	0.11305916152039408	0.11554727819244995
0.010956641758882177	-0.02423964922645244	-0.1954153929865842	0.02835838138838148	0.08052071590193743	0.1494204462193719	-0.22346523113118288	0.012680305763761803	0.0025681541257832406	-0.0012670137036165548	-0.04222978070674817	0.05399360726801165	0.042343629870966654	-0.003230859284923972	-0.011276929722386454	0.023740392518474224	-0.09474222886274339	-0.0037397680508690833	-0.05848833131734012	-0.0332816481438888	-0.00558150938127805	-0.007313859596618211	-0.11020178049528129	0.030858201884332196	-0.14639604232973574	0.031719405636090256	0.4010219884554357	0.03903871273054865	0.077499663418434	-0.007224064816139832	0.03155536478031392	0.025953634859925814	0.07116888670640875	0.02699711788836315	-0.10103822641799948	-0.07561594339745821	0.028199399086050975	0.14560925888320145	0.013789763756403913	0.1626671409749823	0.12108391986476802	-0.03413275246784999	-0.014192894588202502	-0.19245365302950948	-0.0034571859462971255	-0.058445267897019745	-0.4160158030215764	0.031036986765994014	0.002076327299338093	-0.04948005489698676	0.0009986899505285579	0.00123742591472114	0.0020361383143788054	-0.1856921805703647	-0.02486678464215444	0.02107955600252638	-0.030017230832730883	-0.13186449723991114	-0.031614801186451956	-0.10745627741174373	-0.19566490687811694	0.0019915140596794352	0.4212060345780319	-0.03723135631479216	-0.05297531531465006	0.04208506059922945	0.2830514063929049	0.10023837226949088	-0.0066186436938917995	-0.030261287588588617	-0.3661826837125273	0.04901020742517118	-0.10292850195510692	-0.030943739605733617	0.11384151549034346	-0.20212943024278915	-0.029871147960872146	-0.13371639136399283	-0.03555305383236678	-0.0749559407373132	0.014854230302050332	0.07606493395626984	0.037895915698913436	-0.01879092937993739	0.0025739055162752717	-0.008826005487545285	-0.009352425080079326	0.05570989061404884	-0.008826005487545285	0.1084159784279394	0.09114710212626559	0.19272145583627515	-0.013784852140380797	0.07556092344638586	-0.03381612112126723	0.052358975279899266	-0.059956339901985435	-0.006632843843502366	0.17566286394019862	-0.05441401971182605	-1.1437365997873579	-0.12060829325468068	0.07203650414558005	0.005367862868964222	-0.018403203646405544	0.0064428513497182234	-0.00506607606117121	-0.2260036420309154	-0.010840995415848582	-0.046644705604643615	0.030510728762016992	-0.010986465196171608	0.016947708885733933	-0.019351873504654237	0.019068241768565395	-0.03820016765466663	0.07048240781647118	-0.04947400361390787	-0.07104362256906682
-0.022526196347414654	0.033704113469246226	-0.1705996573933883	-0.20885072132154067	-0.0015504627903134046	0.055629267526165115	-0.0492986749057263	0.10042817690993973	0.007843768507274584	0.0019084178286083882	-0.06818879880525988	-0.0010627324402399552	0.06430828436343104	-0.005410938825653732	-0.07167942574691247	-0.02947682558603048	-0.04073499595098561	-0.021318618400575456	0.005433809162526206	0.024161214799415187	-0.004237958021370226	0.014619461621627888	-0.3801438760137264	0.0196673203266645	0.006901241476812858	0.0820678686631125	0.021246092233235835	0.009036500568512787	0.19083644251159707	0.005754005979086191	-0.018418929668627317	-0.0222948490221573	-0.06700190149829742	0.006177454621536811	-0.028434031181822608	-0.06153698248948042	0.023112971597626524	0.1992944470306446	0.023156807737409663	-0.027577282930937547	0.10639498331787453	-0.019535529411870933	-0.003210517678018506	0.004572920660537578	-0.02326821572240898	-0.02127251636303094	-0.043851628680368786	0.08441862058803817	-0.06484156530832795	-0.007987545553796258	-0.01226504964066143	-0.013646987967912942	0.006861890045174755	-0.021020305142517716	-0.06105716329321614	0.013135231186913761	-0.06772504125195421	0.01877781062905769	-0.007748807154968587	0.29562137820166157	-0.12950797857430466	0.0030151593619789467	0.16942804194541575	0.048561155445161784	-0.0008469831013485106	0.10025023176063853	-0.07162058306913151	0.038811188207252705	0.09623390077603176	0.006306288649214949	0.005679580977744666	0.07651147758228523	0.294803254878316	0.041776609337851135	0.020106873224097235	-0.021650575473047405	0.06667325419147972	-0.06248043562863181	0.01114892843217062	0.06258702463124108	-0.0014343550301452689	-0.06262757345981722	-0.1096227872812859	0.025955432017288702	-0.004122632014242229	0.014473903402489783	0.025024056295347385	-0.08713598275530716	0.014473903402489783	-0.1422974361341854	0.011811653355403144	-0.14529964465774522	-0.011981479524763151	-0.07031898201750536	-0.010523559471031492	-0.031229433739752135	-0.019620763520471676	0.0014867153495204805	0.14462137552924764	0.08115004725629578	0.38271038354196896	0.11893654320737966	-0.0004054744314696892	-0.043204815474659854	-0.045556016437576785	-0.013949206195617379	-0.11899614586876825	0.05984124743370178	-0.033660156249185336	-0.02633875556413651	-0.019473798851336106	0.01459634450748097	0.10846922763999287	0.024899422443829127	-0.01970125663338146	-0.004404978664567634	-0.013073258798255355	0.03674324068769991	0.08847454973454365
0.015068619762730665	-0.029507427317437926	0.1615593351635678	0.023071425250219692	-0.03600489763170954	0.016667689626706644	-0.023186335126571728	0.07601689642701286	0.005439419117954862	0.0030097834651346147	-0.07499087236759852	0.017016897217209618	0.05805289363437279	-0.003143525512106814	-0.06830500715479788	-0.06875651399623622	-0.04236364116596808	0.025597182334156324	-0.012967212207776297	-0.033592678265991785	0.0012439538142855586	0.05444675813815498	-0.24905972445046035	0.023578592707867736	0.007910997575233357	-0.07841481084576976	-0.11079354345739026	0.005507702891049766	0.18144010460747276	0.009606261004134361	-0.010200075782326172	-0.05399580009153997	-0.17763902680348026	-0.0016923351815187086	0.0650096134649219	-0.17858578388819096	0.015996407731715383	0.040390356523765686	-0.001152842527740361	-0.10986849390205941	0.05576785621018392	-0.031607521810754984	0.018243940990762958	-0.14687120851970767	-0.009684738928045125	-0.032570437608956775	-0.0936700189033608	0.09354005648255387	0.17690811884483884	0.00842338527668158	-0.009314242786994331	-0.01033562693012031	0.0038237629403506546	-0.058796405125035534	-0.029933255629925912	0.007447323160015221	-0.0508516846195286	-0.010238396288191317	-0.02173327274740317	0.037401497647230594	-0.11098731069844461	0.01690690047359781	-0.19408511523561114	-0.053027557569382704	0.01860085156248634	0.03717061405990502	0.1261795907589278	-0.11109001468292576	0.06949405364711393	0.002935776179036245	-0.02952336501540886	-0.037392134972727704	0.11304587677736481	-0.03248546548795453	-0.034307130500003245	0.032814802174025236	-0.05261605052034378	-0.06890601042926708	0.011819912658350808	0.04481841166502017	-0.0058196291659525275	-0.038659730482043485	-0.01783337209360629	0.011717953390898582	-0.0015657722298628176	0.005153939846475756	0.005308133153558536	-0.032718507186028686	0.005153939846475756	-0.06731772336794248	0.03322182339310689	-0.10016603729765437	-0.009672802298908179	-0.04418816672437943	0.02191073519544358	-0.018007332190597466	-0.06794798363122072	-0.014825691803134786	0.14274651228171176	0.04310701692310172	0.0742387821035211	0.08566069094272899	-0.002914140167546204	0.0040995224623453065	-0.016406913590417613	-0.006332087090961463	0.0787149880424425	0.09275753140234957	-0.01783866007594865	0.03334740001005846	-0.01723944771490224	0.00814184141776774	0.028283455469102294	-0.014468009489970318	-0.012641811966791329	-0.07357688780957551	-0.006253197187142868	0.02278693096471164	0.04964987534364368
-0.05400164462576497	0.0060742011370156935	-0.13393354390085696	-0.1782601192766474	0.14057284936648576	-0.03090811277514564	-0.031156943674926357	0.1168385491224589	0.03591750579924592	0.0008289502153233578	-0.052008454599638994	-0.2616141475032724	0.007009802613366327	-0.026396005293090528	-0.04704142115027649	0.14355839049232763	0.2573397394866753	-0.015189283220504267	0.009992876195145788	0.0483812131586865	0.008585571793017745	0.03121886421374685	-0.024818381638334813	-0.11732763534244624	0.06714388596839231	-0.17926769602662207	-0.42486195211518835	-0.06333653548199843	0.26202820543937644	0.015365857463365856	-0.0073707739903906885	-0.015142500696331508	0.14103889458713098	0.009733022109602286	-0.016177766728828997	0.035033487741623334	-0.018247335335108816	-0.12710984078648385	0.04818142546125454	-0.03214502162295627	-0.15855480901143884	0.007050118848178589	0.005971055753472301	0.4600251245571205	0.017692029898576205	0.09726273447122977	0.2530939351324151	-0.35460287150720565	-0.2722639340842793	0.04372320252034097	-0.01786222726591214	-0.0199280754226295	-0.0008875029142608524	0.16707018561561363	-0.22509551602096559	0.03722449601202407	0.0035537481951199747	0.16524718443453656	-0.003193677572952111	0.23259581377611843	0.27259287529467785	0.011474187331657419	-0.3877034436942909	0.017069426105763202	0.08376995332090977	-0.13161588929651277	-0.04139432031855037	0.15758756422218123	0.04652224480387003	0.015081331139177527	0.10963789475306429	0.06382409167532897	-0.06626638978860738	0.02474430379453484	-0.2581091918794614	0.1738593681642532	0.1984511151250842	-0.10830719442933993	-0.001027330742420823	-0.10846355728151698	0.01773021588312633	0.05971603477159719	-0.01783337209360629	-0.010146745928200526	0.0010824039753872835	-0.006962012776342478	-0.008004327771239063	0.0012924150447703648	-0.006962012776342478	0.04515184578142192	-0.016307843094560643	0.07158628098232482	-0.04692301871439037	0.03850669608913293	-0.05291070599223077	0.035264198677439636	-0.03335562703844254	0.010744969213095668	-0.09309627915162418	-0.04232786354718195	-0.2547324982659341	-0.06413114364059326	-0.014819887625981432	0.04585764556034163	-0.03825238826143399	0.0058669731080207834	-0.09304239749272564	0.18582059711877139	0.03168377184420012	-0.04186790256959564	0.015003588736861898	-0.010526056285611316	-0.07631033306213565	0.01412439150072975	0.01396207880354581	-0.15739518223379512	0.032224038905378095	-0.05163874441450017	-0.07257788986641582
0.026623883220463756	-0.050478507562085946	0.3131020217727727	0.009064959594875112	0.06539128143846225	-0.17132254464239474	0.0879586474792802	-0.19762714272274418	0.07482183731579653	0.00025974870561240143	0.08520679323798648	-0.20684548922816148	-0.066216559463331	0.0004165696727614593	0.07482246271241275	-0.1984222583681039	0.09677859422432399	0.03819732892903297	0.04039060914354061	-0.011631776912257471	0.011086368628186119	0.02988469773019341	-0.022040094706115298	-0.05042063786530704	-0.03571503073508048	0.18624171407668605	-0.22638954478119183	0.09291731735047311	-0.21557459389321923	-0.01656905014222089	0.04745234966084968	0.02384531771369222	0.09636961752946932	0.0034396369973117534	-0.0252547824917294	0.05207931532992429	-0.01925313676120661	-0.6094244710859414	0.06231804764424485	-0.06313000492004736	-0.0985697606869146	0.07934150164039579	0.015453605492589747	0.23135047765967728	0.014990496016554097	0.027707126631422198	0.40877179728237945	0.0029694079085960884	-0.1361577048528746	0.052415745886504064	0.021487145194841507	0.024229331446004157	-0.0018912225549703318	-0.03523361435433301	0.4729649806471969	-0.03681509658279468	0.15072987154373965	0.06878372212571462	0.04189140721082846	-0.1568286797921534	0.21151451350295045	0.009606042360098172	-0.40074499418666687	0.05422918835011032	0.07716061280322249	-0.1207666053562513	-0.007994317977016156	0.0979446873399799	-0.005584282384107199	0.024663772680113164	-0.27222748628112453	-0.03270158906737353	0.08951746891233742	0.025552220330388203	-0.06883081931404283	0.06701413511903764	0.003850706370071558	-0.38054579808119654	-0.0124163676612027	0.08873674597878939	-0.01516289003507424	-0.09466530116438499	-0.07684085328568604	0.02493846925826083	-0.003696488716845659	0.014473903402489783	0.024518519804532287	-0.07353161386298755	0.014473903402489783	-0.1422974361341854	-0.029789195402376928	-0.2413339719428727	0.02344667500670348	-0.09182168925094576	0.041943264479824896	-0.039723217442844114	-0.07409356504853351	0.02471793007530862	-0.06057796087056233	0.0929428849694464	0.12257057673977087	0.1443038097529136	-0.10960240702636374	0.03757824661369664	-0.008614786485529569	-0.013491311718198128	0.008424484144771144	0.24536305196894706	0.038594718345492274	0.03846830180129892	-0.034606480264157954	0.019814253408345018	-0.036370733269670656	0.05200244393064096	-0.028333967599011262	0.1476943167799375	-0.07025163017197146	0.0953319577581623	0.10511893654549415
-0.022009188590597292	0.043890823894541346	-0.1319856830914279	-0.07186726296219444	-0.009641048341164568	-0.11871942941306268	0.016254256944398745	0.051026426793155145	-0.03171556951082533	-0.002216626593938274	-0.025475631069606507	0.0316988967028957	-0.03949101258340693	-0.003866586735874227	-0.0310945476285072	-0.48636119408938794	-0.001248306858918662	-0.012293181255438823	0.007642269137032562	-0.03786413902920843	0.003096177395785379	-0.03186160610535162	0.0907529040874146	-0.01878514423674421	-0.0705095876780246	-0.019111308306763906	-0.0720067630668144	-0.1059787538060531	0.24062299338077014	0.005816758788011029	-0.001409417190778341	0.055224722211465904	0.03426575494454004	0.012405117906034584	-0.027117610905792202	-0.003998538705722052	-0.022343092371534864	-0.19265216644306093	0.060979903019502554	-0.08785034046838833	-0.16770871251970645	0.07185060163226473	-0.12286459998594648	-0.08078035990574352	0.01616248459507764	-0.01659413534426703	-0.1191117787946337	0.1962093457901141	0.19747121643917534	0.013511635988838613	-0.01451324359802689	-0.01616988500760537	-0.0031951466691712703	-0.06494454412179439	-0.12738134238073406	0.08661440262265548	0.01971603488686159	0.1466434949185669	0.023934517013207708	0.10323496224353158	0.005779457273952336	-0.0129965449722796	-0.25064982925096346	-0.012140105392461114	0.030078326200549885	-0.09181174336747268	-0.02547836176262902	0.23107893151244943	0.31806609016468446	-0.05358996909011893	-0.0972094846338332	0.03785543467733828	0.028734514496551435	-0.0017287122534013224	-0.963988420491764	0.19599882411171593	-0.09846251691333453	0.12159728248846782	-0.0056650067213305805	0.07139092895565559	-0.012744881729220007	-0.08103133506341167	-0.001442405095806364	0.011972194080655548	-0.0014440170020352295	0.006085936202077159	0.006150693971583701	-0.025916322739868873	0.006085936202077159	-0.12589562396656975	-0.04661853971346263	-0.20265565749894843	0.015522469576734883	-0.12002687054146238	0.02057181602256466	-0.03999052821736698	-0.004019080639513078	0.007063206894063352	-0.23664421643192118	0.05017254297782855	0.014319544138818318	0.13973165733467133	-0.10444875586677244	0.01932223677318905	0.016227187165913252	-0.005854065038299588	-0.056947453730021205	0.19282385618613088	0.035641665358524185	0.08667771374927002	-0.048700137880429234	0.010628720838088981	-0.06383230422832795	0.022060238675434992	-0.023788958434763037	0.12021139805952734	-0.04451111161169181	0.0984494805727528	0.043223908926257056
0.0333192014448767	-0.03272223600592459	0.6211538693253387	0.21068380184992816	0.36939171818641686	-0.3662417164122229	0.17063490885493734	-0.2934309854279432	0.08853318907192825	0.0006477554021317742	0.1373454259675273	-0.2983647414929648	-0.12864680814589657	0.048732973110991985	0.10842580417429079	-0.22437332045744676	0.16131391576187823	0.04545496152118915	0.012136944340031286	0.01769763399846071	-0.005684795651699917	0.0074696443698418855	-0.11884903611139261	0.010901828818083572	0.03401342519155904	0.26062865799088675	-0.4407373681609119	0.0952405344358258	-0.25259071619794776	-0.031080787437205184	0.03957136189962727	0.056434267710706656	0.15623371111024126	-0.02836620099317713	0.04791053075151002	-0.060749406085233326	-0.06112200453492696	-1.2047436049004099	0.08392710459131383	-0.003023436350085725	-0.33902150165194384	0.16945261795192493	0.0937399750486034	0.20430453175398716	0.005420748247508937	0.11118913475282323	0.09865631417844818	-0.21673874714774435	-0.1838578237819361	0.08696082466267586	0.09356388772311014	0.1051130113258012	-0.0031210198828166185	-0.1146168147056774	0.660355445984362	-0.037141361403399735	0.139276535274975	0.14403492954657582	0.08710800928859411	-0.5437926440362161	0.18388096422670827	0.021688278011676693	-0.44280799717782704	0.05654067186527427	0.06452097436184856	-0.0715355977978351	-0.04276835191321383	-0.05181465329661839	-0.026105409548457494	-0.0014412561390373239	0.01950741837628646	-0.16752827528973938	-0.013633176767595144	0.012426981413392265	0.02934387423347157	0.17243106511293924	0.0968299935745973	-0.18926319860007224	-0.0035955094574000018	0.0823297865798862	-0.02163463396024732	-0.07039365953375606	0.028061335500233455	0.012480675460169479	-0.0012309453533369446	0.007017932557678562	0.00783581560763403	-0.012311953847549255	0.007017932557678562	-0.05560214324821702	-0.03716867018383963	-0.1292320755607932	-0.0038845794045646305	-0.028390207000797908	0.04032736598485155	-0.029540062977799604	-0.07209148044839217	0.021672196063469987	-0.0628043652644388	0.0314633122770767	-0.41856673990900006	0.057491770601994896	0.050682160840709485	-0.020337921915409566	0.01595737824522743	-0.004140595134541354	-0.006213768049961208	0.025193858172106363	0.010683522793334206	0.03381003434710526	-0.012319235748970038	0.007820912834730482	-0.03628101088350214	0.0058956839335948105	-0.008923353531933421	0.066986972463314	-0.041541506730732224	0.047965707549978476	0.055664526093841864
-0.0011075096266693104	0.05914085847368252	0.05500307856956835	-0.04601041000098345	-0.008374416035824532	-0.1012219480430236	-0.005701281782232553	0.12026308215781814	-0.03720012762510342	0.00020824695650705258	-0.055263015203465195	0.005092221040093949	-0.0019263365102204393	-0.007445106914422867	-0.0723053838399089	0.09598708166061014	-0.009441961935792248	-0.08024738334488242	-0.0660210025281129	0.01549843751357115	-0.00026128866388286674	-0.03029467132421123	0.04319003625006257	-0.0008003400419614416	-0.006936986471387427	-0.22455056486653083	-0.09524208901153522	-0.0717724256358314	0.42742690348358353	0.0033161388715690463	-0.09529737123424736	-0.00451201998467466	-0.03922791967403207	0.0022800608894879833	0.031872424738733925	-0.1858096504280565	0.027210553624479834	0.10665548949277945	0.007782846411846336	0.008882848780524866	0.07976858229373776	0.009190434165426113	-0.04646647536434754	0.042271295823615974	0.02171644333375187	-0.03668836291268657	-0.061358657147374485	0.29935464581668425	0.20519721730929233	-0.016489219259085783	-0.0313132790765542	-0.03502268889342933	0.006621340182707128	-0.06402510996103601	-0.23158236090200177	0.11687269062742964	0.04751613107609033	-0.07970330332483282	-0.02035430157222461	0.17889716606915534	-0.161381888990708	-0.023096581636924116	-0.06421356012068968	0.031188998007665236	-0.006109938445488845	-0.029201263415292476	0.07862089114539104	0.06331725312201507	-0.40871257469327527	0.020518856766054205	-0.0675416825868119	0.03306472388969061	0.12963832203631362	0.13913073086728617	0.017236965598962765	0.0002989541696455914	-0.021187281853494496	0.3002401111475832	-0.007645820648859902	0.026170330931886417	-0.0031164382014693868	-0.037162237021891274	-0.024389758892726238	0.010192509252356785	-0.0014440170020352295	0.004221943490874354	0.0032859871902981416	-0.032718507186028686	0.004221943490874354	-0.07669018746372284	-0.03352507741144736	-0.10322710187153093	0.019899440696490005	-0.05859273051676556	0.019564750998037853	-0.029113879332681624	0.0020450506213123103	0.003241873373330556	0.06227246190728015	0.03299441685987454	0.2641410551843144	0.10394147855789541	-0.07524777846166918	0.008094403886190362	0.04372257295800046	-0.005194779387591708	0.041613065213468074	0.06864878607114805	0.017270549638862372	0.046980557910279046	-0.02329590568523189	0.006241429410749225	-0.023324172679959718	-0.0008473845705182851	-0.012472315711601971	0.10291171624675295	-0.046045586175503125	0.07503124340154481	0.028166675747965716
