feature_name	feature_importance
PBG	0.09214290305495745
FPG	0.07384213924997679
HOMA.B	0.07032135405671237
RBC	0.034234212550650324
Age	0.014330025901748316
FINS	0.008690255751065978
HB	0.0023143608557641537
HBA1C	0.0
WBC	0.0
PLT	0.0
HCT	0.0
WEIGHT	0.0
BMI	0.0
WACC	0.0
CKMB	0.0
DBP	0.0
SBP	0.0
Sex	0.0
HSCRP	0.0
UCR	0.0
UMACRR	0.0
UMA	0.0
SCR	0.0
EGFR	0.0
BUN	0.0
TBIL	0.0
AST	0.0
ALT	0.0
FFA	0.0
HDLC	0.0
LDLC	0.0
TC	0.0
TG	0.0
HOMA.IR	0.0
Dose	0.0
