exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841
-0.43354825948102976	-0.03654507958112752	0.11382020148211487	-0.04596025495078076	-0.023063015870789766	0.045925549713622976	0.021921689791226617	0.22829825368055232	0.1341235298617246	-0.0051932661498687764	0.08638712362697605	-0.00034962691137372374	-0.03438434439698217	-0.05020904201161877	0.0061971058024836885	-0.04160475937143313	0.034203169832154226	0.13048975354500328	-0.002977676995154487	0.03198188819993858	0.0500910028591723	0.017243972560120686	-0.10976647465394819	0.017472157555902066	-0.044496522337733525	-0.0288725028759261	-0.32232923288928084	-0.19493678967465952	0.027516312901014476	0.013040816135448982	-0.06828279693452287	-0.05350899193142112	0.004267752205344886	0.0011183813928055367	-0.06403809497188612	0.012696599959435615	-0.05082673713673169	0.021129567122896247	-0.059659012562645525	0.0161992669146386	0.00014383214291930686	-8.362707326360258e-07	-0.1637161936292485	0.04916282157917707	0.06805860215560686	-0.04446939721060293	-0.020029274758339065	-0.04062199989270143	0.002182565640290967	0.0147285827533722	-0.06610804958626951	-0.008897349184077103	0.15447325893133423	0.05188586783284529	-0.032055784630224834	0.0020940850327491427	0.033058900843778626	0.09338893719786229	0.1704779046821374	0.019642061388598003	0.047114342399020855	-0.0301532401300912
-0.056089073995061065	0.11381436673422705	0.09374442022056977	0.0934062881353016	0.04031057225824974	-0.02598653567182591	-0.0009784205810931406	-0.26831156099567016	-0.5936070398309483	-0.012681637138863099	-0.046381152638445916	0.0007203931680147872	0.05335893810699989	0.04576911466525576	-0.008228165334421838	0.03775008306806136	-0.20408782850832718	0.07654528213366822	0.0018403562361681903	0.001884328955650649	-0.06639559936611059	0.06400654192013333	0.12613514627060815	4.567291710938329e-05	0.10518144965220146	-0.021342444430356808	0.21028994176427712	0.012148461422082684	0.01764009262995127	-0.0320959615304384	-0.02522165392992118	0.01420733456183237	-0.04263284104229307	-0.008627637500673708	0.026118651648843253	0.005542334955743889	0.04551717731087543	-0.2523706945368574	0.20397511905223056	-0.2488162530038572	-0.0033757180149985248	-0.00010453193197909994	-0.013159953560343569	-0.10749995528837825	0.09656055872758863	0.021467460400770615	-0.0034127293511919724	0.004486921427283412	-0.012753932662997444	-0.1220180126534262	0.025217424368346463	0.024570972027518092	-0.1039821880660952	-0.15192182533360676	-0.26002690753927765	0.004091760342993352	-0.012164459233256722	-0.04470190456936161	0.26144150129600985	0.10750053381176464	0.11044214599060467	0.03639534722848007
0.12000911924292038	0.07534793107197685	0.3208956351153873	0.05838657128662088	0.02288376332595947	-0.02632498517571742	0.002222668429012353	-0.007325893160327308	-0.026427950345090614	0.002639409709407598	-0.03833737953025753	-0.00021392021773654392	0.03837484428604183	0.058953858216318225	-0.001468896709288242	-0.004189403588117919	-0.10124151621963483	0.022282384057636048	0.0014325177350736527	0.008369637278036511	-0.02451005237717581	-0.001068647876498607	0.03876193184670342	-0.003148778133677561	-0.09186902621507485	0.02283120464070606	0.04007928114237234	0.09605997022128068	-0.0296192363085618	0.02711724998869499	0.032332374292371804	0.020090935248797438	0.013808478181401662	0.006537694569780865	0.022583623185514157	0.004623789833356799	-0.0030715642275058897	0.012280002075499832	0.025793423751758405	0.04517456481391092	-0.0019085673598515987	-3.442224464936271e-05	0.10379340826778949	-0.08534968246870152	-0.04969126023966359	0.021467460400770615	-0.018295644341977464	0.03784356650753833	-0.012753932662997444	0.012973790608914428	0.025217424368346463	-0.006343629695954676	-0.1039821880660952	-0.15192182533360676	0.13646396034701602	-0.0028337735071032573	-0.012164459233256722	-0.04470190456936161	0.30114487324281575	-0.09850151576762085	0.11044214599060467	0.03639534722848007
-0.3422236597883928	0.07924143869302343	0.7349057504157409	-0.08652872734045297	-0.013548066826636965	0.056363129381586205	0.026125210804509316	0.3103660103660892	0.24866855164010626	9.249467132203478e-06	0.1011425035380323	-0.0006218294875229626	-0.0493950252753926	-0.02327598893329386	0.005351347133279852	-0.06134612704717004	0.04309007185152736	0.18305249146737504	-0.0026898325645229554	0.031732905274242294	0.049094310654014664	-0.0038175067074546955	-0.13949306138248974	0.036171743403409846	-0.08804712822634968	-0.04278149559585604	-0.28062604102982247	-0.2935674147005307	0.09844457393069347	0.028995391818341824	-0.05459847053579959	-0.05978844257115735	0.024973495208045225	0.012106188922268774	-0.1510171458476146	0.016274531360494247	-0.06243207208191484	0.018568449096266693	-0.07752464601448054	0.03851088948532605	0.001198093260966913	-4.976890629631363e-06	-0.1571906477739619	0.19909771818932642	0.20450744983819436	-0.03007373099056201	0.011999898113523814	-0.0639761993422272	0.004821239593625913	-0.021713474720314235	-0.057623497009544174	-0.011761061038483392	0.14289070733721093	0.07674680754159637	0.029915092626804297	0.0016210156559051218	0.027497874228171876	0.13244538551854199	0.17872712051351808	0.022890894601336212	0.019018795121538427	-0.08109460650255905
-0.19481504518848333	-0.06870854372138928	0.44972264762088093	-0.08957287723563125	-0.04667379481969101	0.04053349379939819	0.04227273337802021	0.3729231694842545	0.08219301505170049	-0.0011824028514176846	0.09275603847914814	-0.0005951697401729264	-0.02825099159204497	-0.011419008979402954	0.004135238588061835	-0.02356915185804577	0.09152105819838482	0.08692113221354483	-0.002895513407373038	0.014009794393728193	0.06609821177843452	0.003726536471543777	-0.11181035297447958	0.02270620746387315	-0.06810312737924863	-0.014723821702450788	-0.31612331901428936	-0.18307344701506262	0.048271233244112345	0.026048634178555755	-0.04643817865337508	-0.04749738502591535	0.04469953877812037	0.017810223074409347	-0.06555030713238942	0.011376584740705884	-0.05798742752028605	0.01566711217198865	-0.11289971847147812	0.047508936140667264	0.0009184618694334938	-3.6216242584447904e-05	-0.06003464637511795	0.15298183868145018	0.13430289795514413	-0.044232389137019885	-0.015594083259426392	-0.029165692015297975	0.00954237849781183	-0.06069674293867123	-0.04384018542181733	-0.011366387857348632	0.15372544868354923	0.08369720931206497	0.019143268269935385	0.00015550551124771176	0.028141687402305767	0.1543261214831434	0.22141684378250226	-0.005066283655991335	0.027886316488234385	-0.08430478490890828
0.1305176277560465	-0.02383826607829709	-0.09045849292599484	0.009660750802029923	-0.0011000830174133663	-0.015128350627005066	-0.03263390419024036	-0.02058836531298953	0.07722142865759085	0.006633790268053476	-0.02847701616041577	-0.00024310722821323775	-0.00452757585358773	0.027765061928053295	0.00023649401055583126	0.01322964230403649	0.02534048616906782	0.13500367619521597	0.0004584819942739219	0.020585020639815686	0.011627818463824015	0.005259204983795071	-0.0158365978448292	-0.002332113926389045	-0.0020634645829242047	0.018004906522787145	-0.021864885712482143	-0.0012307534233030211	0.017254621001943873	-0.014045541878035766	0.0006077777482922158	0.005890761503766116	0.015623662089395777	0.000524121370821113	-0.03847143177921637	0.0030092630462768555	-0.015957670579167443	0.028211886488087725	0.01640961727062058	0.013442541463712415	-0.0022739975107114105	-0.00016898844221578037	0.08872161109860513	-0.031197837601702923	-0.05902663973833639	0.021467460400770615	0.06772301776388209	0.07713168797759229	-0.012753932662997444	0.03484973695389148	0.025217424368346463	0.024570972027518092	0.06405569134549438	0.03998207155768686	0.17416890235792443	-0.0031034631975978785	-0.012164459233256722	-0.04470190456936161	0.1805159888871077	-0.03330407950120941	-0.050377103374186334	-0.08899897304023455
0.01108292467076501	-0.03925709549544035	-0.046745901186035624	-0.020313580116769925	-0.009234757676215155	0.013241937376939877	-0.0050357530876707505	-0.18718497659309657	0.19110997217383463	0.0004156372405518725	0.010788730743811547	0.0001248159494606152	-0.003079910022829639	-0.011510680451326853	-0.000841878491524244	0.00358783675958374	0.03522544991831014	0.00383079334679648	-0.0007513434369312207	0.004166131313986522	0.014865037409459108	0.01046847026551015	-0.06653130686376449	0.001802932578825823	0.05969670511851202	0.010090203204628256	-0.03948242706013273	-0.05378604754058387	-0.002777832970554314	-0.009462663232214853	-0.019666425771502224	-0.001147543458686844	-0.0041306930732152225	-0.0022306405948812787	0.050496675442188714	0.004338960955772223	0.004393825573534028	0.013460209250135377	-0.019939380326300778	0.015896223062528705	-4.588976509265383e-05	7.376315942804354e-05	0.037521831694899484	0.023546286417274853	0.03281249945188657	0.021467460400770615	-0.032490604979535834	0.016789161990206743	0.010567095079750077	0.011507764989751096	-0.02307548703643077	0.0018559525990745065	0.10405824766399069	0.023589595587584736	-0.05235416494879634	-0.0010502146108802997	0.023430676484494935	0.08307693979076941	0.08261949080306319	-0.098078591912484	-0.02915299016763984	0.03639534722848007
0.05363359455699889	0.03388200037334613	0.4845339772863265	-0.042996654942924824	-0.00689760860222338	0.03543436030771756	-0.026261482108230885	-0.2257871994465246	0.44293062865307603	0.0005373541022116063	0.07527642452854354	-0.0005321795879802244	-0.06641900109913483	0.012162489816715048	0.009627412351407086	0.006110866932188376	0.0004205104285283601	0.23643791290670407	-0.002300796554869019	0.03784708641502683	7.441137392254534e-05	-0.04857112842558753	-0.12624961002017732	-0.02131349353727317	-0.42620999733731985	0.00019592600767175423	-0.2165476629854498	0.10545913138341802	-0.06582678846072504	-0.025590397614885522	0.11746425736512787	-1.1674040374011663e-05	-5.6128647162092316e-05	0.0010408804753246435	0.16143533433402615	0.008154520407398369	0.030090476032399335	0.05177228125205385	-0.04526305649637774	0.1683429591839771	-0.008850625046902823	-0.0006492294218820447	0.15616543890137502	0.01608489736047035	-0.08128927063661999	0.021467460400770615	-0.03936649686654259	-0.15839173495267347	-0.012753932662997444	0.10915561556763785	0.025217424368346463	-0.00913397748025812	-0.1039821880660952	-0.15192182533360676	-0.26002690753927765	-0.00524747758088683	-0.012164459233256722	-0.04470190456936161	-0.28569878515539454	-0.06700097967191068	-0.08600283649076815	0.03639534722848007
-0.2426356863952381	0.04620385683014482	-0.05254240287518878	0.0661393485662112	0.017090938552410066	-0.03583833333100181	-0.021289956254927335	-0.1886806899600526	-0.14022593954857018	0.0021341672831888697	-0.03407320661693583	0.0005249527722241553	0.024632913488132558	0.016615978105383223	-0.0007669910459186148	-0.0006706223419831877	-0.05459797527515714	0.005683335026090334	0.0015447588741267799	-0.0064412501779869185	-0.0167051601148678	0.025486936169444346	-0.010685196934484801	0.001397676762019228	0.006534075067820749	-0.011920393747586874	0.03147391297060997	-0.01154616749898534	0.017551485727103956	-0.0030531344850726655	-0.06513527530317507	-0.014786547195415516	-0.0023964084296166773	-0.0033202780100506394	-0.1554306232575194	0.0027351127784935583	0.001297925705217781	-0.0017386392756506537	0.01296156306220097	-0.12751293793702492	0.0025333571913272396	0.00014754171789829062	-0.0099544941329927	-0.05716240041323099	-0.10489023044794471	0.021467460400770615	-0.03768857802563113	0.010846787410667644	-0.012753932662997444	-0.1220180126534262	0.025217424368346463	-0.0027233543027039143	-0.023201917871758397	-0.10871038237229559	0.03436366276277581	-0.00044837603317150765	-0.012164459233256722	-0.04470190456936161	0.0870777632754555	-0.00956864466213396	0.002674034000016198	0.03639534722848007
0.19125553898186373	-0.10925439469219718	-0.2635736455067525	-0.02924094062830455	-0.03602433080151674	0.009247508475321043	0.002304762104043868	-0.007230505392775837	0.11253193053276157	-0.003307609866462294	0.012079418758193263	-0.0002405810980915537	-0.013780044112001958	-0.029334274696423513	0.004674735147377432	0.04670472045794119	0.059110076206426776	-0.02672242489024109	-0.002064145748547361	-0.0010562546469525713	0.034265705478529564	-0.046734691244229284	-0.10827387753564074	-0.017256612076615267	0.222792912967818	0.016037220922941763	0.2550139877044552	0.10678250716686083	-0.004394604525414605	0.03697330855671513	0.03360493275343422	0.023281674595529135	-0.030026539488612936	-0.018089080547212266	0.13967722800157178	-0.07835011350510747	0.0006363218876026787	0.038059286611364936	-0.026528673703034057	0.12494483025209037	-0.00692097022959493	-0.0005122134887606494	-0.3324997970911162	0.40660812145841735	-0.027534546535391703	0.021467460400770615	-0.06957245060951227	-0.15839173495267347	-0.012753932662997444	-0.1220180126534262	0.025217424368346463	0.024570972027518092	-0.1039821880660952	-0.15192182533360676	-0.26002690753927765	-0.002984622556241594	-0.012164459233256722	-0.04470190456936161	0.36486083075810105	-0.09415895072392183	0.11044214599060467	0.03639534722848007
-0.5359645378025888	-0.09404456498907673	-0.020825377434968144	-0.1276477772495824	-0.037711905157078805	0.04422605101697422	0.03428043652385833	0.541071508727387	0.022946281525368224	0.004347302460468572	0.07833760054809266	-0.00013835847986437536	-0.001805688073498702	-0.04238035464979315	0.0036072897402720143	-0.019221525927322562	0.027055245314218542	0.02938468274038674	-0.0027213019348837518	0.00413700005459884	0.06990000583176569	0.05530429427547006	-0.0889519034910809	0.036074554157211884	0.11735645593211728	-0.033255109058675604	-0.2339528019316421	-0.3046024038808982	0.09977557222055097	0.003084656052197019	-0.11148802882445154	-0.08472165599064418	0.03096829541416123	0.01814923748207322	-0.13018778385078142	0.0023572870515530223	-0.0423185068019232	0.007695511980865777	-0.043199107551908304	-0.06285454466070883	0.003660944987889217	-0.00016141464509172518	-0.11021322826663588	0.11065318916628107	0.13724238358915675	-0.0512243900859419	-0.009334121325736189	-0.036293061960796756	0.0038511493228122564	-0.028538659923065875	-0.03320442527557557	-0.014867042360238851	0.13046918051536094	0.020824438777502997	-0.03381827543735338	0.004091760342993352	0.03966916227114863	0.08024224809911909	0.1377215301441167	0.10750053381176464	0.09239520883973858	-0.03643416016956985
