feature_name	feature_importance
PBG	0.12680317123547596
RBC	0.1263144674288913
Dose	0.12272868307915329
MS006	0.12249865892960853
FPG	0.10551801653744827
HOMA.B	0.0932030026035048
Age	0.09002059840008028
MP0193	0.08426420909524916
MP0156	0.08325164711544855
MP0174	0.07399366951063127
MP0142	0.07074992412275176
MP0128	0.06990831045983843
MP0115	0.06987158649886192
BUN	0.06379554427305854
MP0052	0.06292849826278066
MP0050	0.06151157203187498
MP0151	0.06101281966961817
MP0118	0.05968564074693462
HDLC	0.05887368065194858
CKMB	0.05880545042783933
MP0030	0.058690653571934516
MP0080	0.05826483016476188
MP0141	0.05593947881814854
WBC	0.054726131217765955
MP0113	0.0533393441212448
EGFR	0.05294009737192078
FINS	0.04969944832673554
MP0073	0.049594646963393135
MP0140	0.04836369801576709
MP0042	0.04828268777735886
MP0015	0.04796436778471154
MS013	0.04732727155893071
MS004	0.04681659201102247
MP0018	0.0466992291349063
HOMA.IR	0.04613393350549663
MP0013	0.04610763118244754
MP0085	0.0450994907877426
MS026	0.04500212433501064
MP0024	0.04484979671306541
MP0124	0.04482297100917396
HB	0.044055600232792105
MP0076	0.0436599482227764
MP0046	0.04349971505710087
MS030	0.04316494765977552
MP0062	0.0417432512437916
MP0164	0.041460514779323124
MP0101	0.04140931235103355
MP0005	0.04062652259852203
MP0126	0.040153782764498436
MP0098	0.037469410035998185
WEIGHT	0.036965919697113034
MP0132	0.036905027856246
MP0009	0.033932065639755475
MP0033	0.03385805244054925
MP0078	0.0323011696217534
MS014	0.03115199865620228
MP0134	0.03026647963822721
HCT	0.029007340196818013
MS010	0.027486780480830683
HBA1C	0.027148715662708132
MP0127	0.026465097479454736
MP0100	0.025934685925709026
MS028	0.025825560204596462
MP0065	0.025138627015322268
MP0012	0.024800676589675393
MP0159	0.02480060594360826
BMI	0.024782592713557677
MP0022	0.024450602226403235
MP0086	0.02420167093135093
MP0154	0.024138838919277778
MP0023	0.02378685046341182
UCR	0.023005839248149425
MP0044	0.02287859807647169
MP0150	0.022625112619586912
MP0077	0.01975916688420714
ALT	0.019743740185849068
DBP	0.01964055905371681
MP0084	0.01895528950808689
MS007	0.018920314790402164
MS009	0.01863547664750179
MP0175	0.018555513335060243
MS027	0.018423013945901377
HSCRP	0.018331784882688804
SCR	0.018183988409587525
MP0027	0.01752163233249979
MS003	0.016833479258674008
FFA	0.0167503278128968
TG	0.016673283366215857
MS029	0.01657440548946353
MS005	0.014665149047411416
MP0047	0.01456636994703347
MP0045	0.014546786264158706
MP0054	0.014113777982662664
ML010	0.01408232521036195
MP0058	0.013773072517530374
MP0106	0.013626774766224696
MP0038	0.013400254747739893
MP0117	0.013092480292868615
MS023	0.012997695840363947
MP0105	0.012854805499222686
ML015	0.01281518423464888
MP0096	0.01244521963061982
MS001	0.012238930976818866
WACC	0.011717103794087398
MP0006	0.011423023631152706
ML006	0.011284490672861103
MP0021	0.011024696043019257
MS008	0.01066887222163392
MP0116	0.010555707938442162
MS015	0.010204335682579108
MS016	0.01012547574796473
MS002	0.010047263175916255
UMA	0.010037977716023425
MP0035	0.010033229091811497
MP0122	0.00960375762559702
Sex	0.009017527663341194
MP0135	0.00777572876873351
MS022	0.007247587466789561
ML011	0.006438845004638211
TC	0.006355480625083502
MP0099	0.0063402244313156605
ML014	0.006290840683569244
MP0051	0.006046549183121444
LDLC	0.0058221052620057775
MS020	0.005642261539550034
MS025	0.004873588780639572
MP0025	0.004274609634309653
ML016	0.003944174345838057
ML013	0.003944174345838057
ML019	0.0038066175409128392
MS018	0.0037491945695751353
MS024	0.003511348245729125
MS017	0.002379626540939857
ML012	0.0022798624013789202
TBIL	0.002239929702030425
SBP	0.0018903103218592687
MS019	0.0018463762069900768
ML018	0.0017469785444555242
MP0034	0.0016580740895543707
MP0112	0.0016418642984738917
MP0203	0.0016169773013001072
MP0041	0.0015483081804562747
ML017	0.0015293649113222248
AST	0.0015240613647561796
MP0053	0.001261853963558273
MP0019	0.0012311946899936776
MP0074	0.0010727902590448636
MP0066	0.0009968911276555781
MP0082	0.0007831990503920186
MP0017	0.0005193016794160678
PLT	0.0005150952759030703
MS021	0.000415838136318556
MS011	0.0001844096873640502
UMACRR	2.9010723047563042e-06
