fpr,tpr
0.0,0.0
0.03636363636363636,0.16
0.11818181818181818,0.32
0.15454545454545454,0.4
0.16363636363636364,0.4
0.16363636363636364,0.41
0.2,0.46
0.2636363636363636,0.62
0.2636363636363636,0.64
0.2636363636363636,0.68
0.3181818181818182,0.76
0.35454545454545455,0.77
0.36363636363636365,0.79
0.37272727272727274,0.8
0.41818181818181815,0.81
0.43636363636363634,0.81
0.44545454545454544,0.81
0.5454545454545454,0.87
0.5545454545454546,0.87
0.6,0.88
0.6,0.89
0.6454545454545455,0.92
0.6545454545454545,0.92
0.6727272727272727,0.92
0.6727272727272727,0.93
0.6909090909090909,0.94
0.7636363636363637,0.96
0.8727272727272727,0.98
0.9,0.98
1.0,1.0
