feature_name	feature_importance
exRNA000673	0.2461447695049088
exRNA000017	0.20706140033662127
exRNA000165	0.17329547191781533
exRNA000003	0.16859794220708824
exRNA000145	0.15089011224056975
exRNA000027	0.12922486469281813
exRNA000067	0.12788444949743139
exRNA000005	0.1160922324437844
exRNA000211	0.09618128843526386
exRNA000077	0.09450366501231476
exRNA000098	0.09200790562096373
exRNA000226	0.08219689381972177
exRNA000183	0.07196933661371759
exRNA000044	0.06797026671543338
exRNA000040	0.06584603088730319
exRNA000091	0.06453531915705539
exRNA000290	0.06333459581953939
exRNA000047	0.06296752609199932
exRNA000348	0.06038745192988463
exRNA000061	0.05854064905453174
exRNA000008	0.05350905798214797
exRNA000130	0.05297798226406733
exRNA000036	0.04787730060829077
exRNA000394	0.046287575073254976
exRNA000053	0.04582333745982989
exRNA000139	0.043860232754356965
exRNA000565	0.039677403672060935
exRNA000344	0.039532684436966156
exRNA000110	0.03937642135628318
exRNA000029	0.03874752813659549
exRNA000173	0.036739828232520005
exRNA000028	0.035146776157145086
exRNA000822	0.03509667157789208
exRNA000312	0.033051113448178855
exRNA000060	0.031101053706092705
exRNA000760	0.029340988233913727
exRNA000004	0.028476435863512072
exRNA000841	0.024042591047997774
exRNA000326	0.022959239773648315
exRNA000059	0.02233666143390345
exRNA000164	0.020395778219263343
exRNA000251	0.01594495423718219
exRNA000058	0.014365877959022394
exRNA000161	0.013771838116044897
exRNA000084	0.013000043807814478
exRNA000056	0.01244686827867089
exRNA000043	0.012199702822076317
exRNA000317	0.010936234084965293
exRNA000016	0.009106017478342344
exRNA000009	0.008793723149282477
exRNA000015	0.005568174555644005
exRNA000035	0.005152309925233873
exRNA000066	0.005100957309635251
exRNA000089	0.004559784732820116
exRNA000097	0.004120372141675778
exRNA000250	0.0037300182114783915
exRNA000408	0.003036670158936216
exRNA000172	0.002320220527753161
exRNA000561	0.001952342320049367
exRNA000050	0.0015570509608625873
exRNA000311	0.0009417188049716014
exRNA000042	0.00038335731910879936
