feature_name	feature_importance
PBG	0.1626473718640928
MS006	0.13905797172302875
RBC	0.12198402463126042
HOMA.B	0.1085285564247259
MP0193	0.10222046393585624
MP0174	0.1021528139642605
Dose	0.0905523589064337
MP0115	0.08951054757811044
Age	0.07804481845504956
FPG	0.07730603503622643
MP0156	0.07189320267256218
HDLC	0.0690688421489551
MP0128	0.06876852585423691
MP0050	0.06433492382201911
MP0052	0.0619855437899978
MP0142	0.05616843193886304
MP0076	0.055225892302029435
WBC	0.05102857353841551
MP0030	0.05075804834197171
MP0113	0.04991770625865112
HOMA.IR	0.04534254943547514
MP0151	0.0438465312654897
BUN	0.043688579483611295
MP0140	0.04311370181125767
MS026	0.04246819880904974
MP0118	0.04192400832206152
MP0141	0.041282295115220996
MP0046	0.03914421528531666
MP0080	0.038881570588129834
CKMB	0.03717931687844071
MP0124	0.03621804470439543
MS004	0.03559238035863345
MP0044	0.035302710792029283
MP0085	0.03436420526633023
MP0013	0.03329541545720622
MP0175	0.03224652828541528
MP0018	0.03212864643656001
MS013	0.03156659319302183
MP0078	0.031541829139675064
MP0132	0.030817713499083535
MP0073	0.03014822717282302
UMACRR	0.029678888158497126
EGFR	0.02791537926601579
HB	0.027872928861095124
WEIGHT	0.027847885351646378
MP0062	0.027667549455289892
MP0009	0.02736777733465596
FINS	0.026567285140392423
MP0015	0.02470149301971565
MP0023	0.024435298768059884
MP0126	0.024403531806014445
MS010	0.02148984476844467
MP0033	0.021170283759522335
UCR	0.02031846930353352
MS009	0.01994112363697204
DBP	0.019637536845016772
MP0005	0.01880331014714262
MP0042	0.01609422925911961
MP0024	0.014949932237688453
MS030	0.014388315886591823
MP0065	0.014242037005010998
MP0098	0.013876922985703782
MP0164	0.013820171593107692
MP0101	0.013803104117011168
MP0086	0.012790508242839728
HSCRP	0.01182918731346607
HCT	0.01169352542477379
MS014	0.011552408100050916
MP0134	0.01008882654607572
HBA1C	0.009958431847453122
MP0012	0.009486365393782252
MP0127	0.00882169915981823
MP0100	0.008644895308569657
MS028	0.008608520068198804
MP0159	0.008266868647869404
BMI	0.008260864237852545
MP0022	0.008150200742134394
MP0154	0.008046279639759244
MP0150	0.007541704206528955
MP0035	0.007023921127092568
MP0077	0.0065863889614023625
ALT	0.00658124672861634
MP0084	0.006318429836028948
MS007	0.006306771596800704
MS027	0.006141004648633777
SCR	0.006061329469862491
MP0027	0.005840544110833246
MS003	0.00561115975289132
FFA	0.005583442604298918
TG	0.005557761122071938
MS029	0.005524801829821159
MS005	0.004888383015803788
MP0047	0.004855456649011138
MP0045	0.0048489287547195505
MP0054	0.004704592660887539
ML010	0.004694108403453967
MP0058	0.004591024172510109
MP0106	0.004542258255408215
MP0038	0.00446675158257995
MP0117	0.004364160097622855
MS023	0.0043325652801212994
MP0105	0.004284935166407546
ML015	0.004271728078216276
MP0096	0.004148406543539924
MS001	0.004079643658939605
WACC	0.003905701264695783
MP0006	0.003807674543717552
ML006	0.003761496890953684
MP0021	0.0036748986810064043
MS008	0.0035562907405446253
MP0116	0.003518569312814037
MS015	0.0034014452275263536
MS016	0.0033751585826548936
MS002	0.003349087725305402
UMA	0.0033459925720077887
MP0122	0.0032012525418656586
Sex	0.0030058425544470563
MP0135	0.0025919095895778205
MS022	0.0024158624889298375
ML011	0.002146281668212721
TC	0.002118493541694485
MP0099	0.002113408143771872
ML014	0.002096946894523065
MP0051	0.002015516394373799
LDLC	0.00194070175400191
MS020	0.001880753846516662
MS025	0.0016245295935465077
MP0025	0.0014248698781032013
ML013	0.0013147247819459995
ML016	0.0013147247819459995
ML019	0.0012688725136375967
MS018	0.0012497315231916964
MS024	0.0011704494152430256
MS017	0.0007932088469799368
ML012	0.0007599541337929579
TBIL	0.0007466432340101228
SBP	0.0006301034406197397
MS019	0.0006154587356633416
ML018	0.0005823261814851583
MP0034	0.0005526913631847741
MP0112	0.0005472880994912818
MP0203	0.0005389924337666875
MP0041	0.0005161027268187417
ML017	0.0005097883037740583
AST	0.0005080204549187076
MP0053	0.0004206179878527409
MP0019	0.0004103982299978758
MP0074	0.0003575967530149388
MP0066	0.0003322970425518445
MP0082	0.00026106635013065614
MP0017	0.0001731005598053422
PLT	0.00017169842530100776
MS021	0.0001386127121061718
MS011	6.146989578800447e-05
