data_type,algo,seed,train.val,auc
CLN_MTB_PRT_MIR_MET,lr,9,1,0.7653830227743271
CLN_MTB_PRT_MIR_MET,avg,9,1,0.7665942028985507
CLN_MTB_PRT_MIR,svc,9,0,0.7913636363636363
CLN_MTB_PRT_MIR,xgb,9,0,0.7687727272727273
CLN_MTB_PRT_MIR,lr,9,0,0.7765454545454545
CLN_MTB_PRT_MIR,avg,9,0,0.7965454545454544
MTB,svc,9,1,0.6869578157349896
MTB,xgb,9,1,0.7502872670807454
MTB,lr,9,1,0.7392546583850931
MTB,avg,9,1,0.7452070393374741
PRT,svc,9,0,0.672590909090909
PRT,xgb,9,0,0.6229090909090909
PRT,lr,9,0,0.6403636363636364
PRT,avg,9,0,0.6552727272727273
CLN_MTB_PRT_MIR,svc,9,1,0.7470885093167703
CLN_MTB_PRT_MIR,xgb,9,1,0.7897360248447204
CLN_MTB_PRT_MIR,lr,9,1,0.7645108695652174
CLN_MTB_PRT_MIR,avg,9,1,0.7878260869565218
CLN_MTB,svc,9,0,0.7937272727272726
CLN_MTB,xgb,9,0,0.7661818181818182
CLN_MTB,lr,9,0,0.7813636363636363
CLN_MTB,avg,9,0,0.7979090909090909
CLN_MET,svc,9,1,0.7591019668737061
CLN_MET,xgb,9,1,0.7765437370600414
CLN_MET,lr,9,1,0.7801889233954451
CLN_MET,avg,9,1,0.7825207039337474
CLN_PRT,svc,9,0,0.7670909090909092
CLN_PRT,xgb,9,0,0.7439090909090909
CLN_PRT,lr,9,0,0.7444545454545455
CLN_PRT,avg,9,0,0.7719090909090909
CLN_PRT,svc,9,1,0.7254787784679089
CLN_PRT,xgb,9,1,0.7786335403726709
CLN_PRT,lr,9,1,0.7690812629399586
CLN_PRT,avg,9,1,0.7756702898550725
CLN_MIR,svc,9,0,0.7446363636363637
CLN_MIR,xgb,9,0,0.7495454545454546
CLN_MIR,lr,9,0,0.7410000000000001
CLN_MIR,avg,9,0,0.7555454545454546
CLN_MTB_PRT,svc,9,1,0.7499301242236026
CLN_MTB_PRT,xgb,9,1,0.7932505175983436
CLN_MTB_PRT,lr,9,1,0.7757298136645963
CLN_MTB_PRT,avg,9,1,0.7868400621118014
MIR,svc,9,0,0.6424545454545455
MIR,xgb,9,0,0.6397272727272728
MIR,lr,9,0,0.6393636363636364
MIR,avg,9,0,0.6603636363636364
CLN_MTB,svc,9,1,0.788100414078675
CLN_MTB,xgb,9,1,0.7891162008281574
CLN_MTB,lr,9,1,0.796425983436853
CLN_MTB,avg,9,1,0.8065502070393376
CLN_MIR_MET,svc,9,0,0.7558636363636363
CLN_MIR_MET,xgb,9,0,0.7427727272727274
CLN_MIR_MET,lr,9,0,0.7438181818181818
CLN_MIR_MET,avg,9,0,0.7610909090909092
CLN_MTB_MIR,svc,9,1,0.7795186335403727
CLN_MTB_MIR,xgb,9,1,0.7809394409937888
CLN_MTB_MIR,lr,9,1,0.7947722567287785
CLN_MTB_MIR,avg,9,1,0.79847049689441
CLN_PRT_MET,svc,9,0,0.771590909090909
CLN_PRT_MET,xgb,9,0,0.7602272727272726
CLN_PRT_MET,lr,9,0,0.7444545454545455
CLN_PRT_MET,avg,9,0,0.7874545454545454
CLN_MIR_MET,svc,9,1,0.745363612836439
CLN_MIR_MET,xgb,9,1,0.7648667184265012
CLN_MIR_MET,lr,9,1,0.7801733954451346
CLN_MIR_MET,avg,9,1,0.7815346790890269
CLN_MTB_PRT,svc,9,0,0.7968181818181819
CLN_MTB_PRT,xgb,9,0,0.7490454545454546
CLN_MTB_PRT,lr,9,0,0.7572727272727273
CLN_MTB_PRT,avg,9,0,0.8031818181818181
CLN_MTB_PRT_MET,svc,9,1,0.7393737060041408
CLN_MTB_PRT_MET,xgb,9,1,0.7921208592132505
CLN_MTB_PRT_MET,lr,9,1,0.7757298136645963
CLN_MTB_PRT_MET,avg,9,1,0.7907738095238096
CLN_MTB_MET,svc,9,0,0.7918181818181818
CLN_MTB_MET,xgb,9,0,0.7606363636363636
CLN_MTB_MET,lr,9,0,0.7737272727272727
CLN_MTB_MET,avg,9,0,0.799
CLN_MTB_MET,svc,9,1,0.7796635610766046
CLN_MTB_MET,xgb,9,1,0.7878713768115941
CLN_MTB_MET,lr,9,1,0.7974948240165631
CLN_MTB_MET,avg,9,1,0.8134523809523811
MET,svc,9,0,0.4459999999999999
MET,xgb,9,0,0.5584545454545453
MET,lr,9,0,0.5182727272727272
MET,avg,9,0,0.5526363636363636
CLN,svc,9,1,0.7750698757763974
CLN,xgb,9,1,0.7752380952380953
CLN,lr,9,1,0.7851863354037267
CLN,avg,9,1,0.781322463768116
CLN_PRT_MIR_MET,svc,9,0,0.7751818181818183
CLN_PRT_MIR_MET,xgb,9,0,0.7632727272727273
CLN_PRT_MIR_MET,lr,9,0,0.729090909090909
CLN_PRT_MIR_MET,avg,9,0,0.7916363636363637
MET,svc,9,1,0.4488198757763976
MET,xgb,9,1,0.5643297101449275
MET,lr,9,1,0.5260170807453416
MET,avg,9,1,0.5531677018633541
CLN_MET,svc,9,0,0.7411818181818182
CLN_MET,xgb,9,0,0.7480909090909091
CLN_MET,lr,9,0,0.7546363636363637
CLN_MET,avg,9,0,0.757
CLN_MTB_MIR_MET,svc,9,1,0.7733747412008283
CLN_MTB_MIR_MET,xgb,9,1,0.7801423395445134
CLN_MTB_MIR_MET,lr,9,1,0.7893452380952382
CLN_MTB_MIR_MET,avg,9,1,0.801092132505176
CLN_PRT_MIR,svc,10,0,0.7658181818181817
CLN_PRT_MIR,xgb,10,0,0.7375454545454545
CLN_PRT_MIR,lr,10,0,0.7649090909090909
CLN_PRT_MIR,avg,10,0,0.7786363636363638
CLN_PRT_MIR_MET,svc,10,1,0.7331547619047619
CLN_PRT_MIR_MET,xgb,10,1,0.7889673913043478
CLN_PRT_MIR_MET,lr,10,1,0.7828312629399585
CLN_PRT_MIR_MET,avg,10,1,0.7887939958592133
CLN_MTB_MIR_MET,svc,10,0,0.7862727272727272
CLN_MTB_MIR_MET,xgb,10,0,0.7533636363636363
CLN_MTB_MIR_MET,lr,10,0,0.7503636363636363
CLN_MTB_MIR_MET,avg,10,0,0.7843636363636363
PRT,svc,10,1,0.5888146997929607
PRT,xgb,10,1,0.6873266045548655
PRT,lr,10,1,0.6473110766045549
PRT,avg,10,1,0.6613742236024844
CLN_MTB_PRT_MET,svc,10,0,0.8086363636363636
CLN_MTB_PRT_MET,xgb,10,0,0.7568636363636364
CLN_MTB_PRT_MET,lr,10,0,0.765
CLN_MTB_PRT_MET,avg,10,0,0.8028181818181819
MIR,svc,10,1,0.3952316252587992
MIR,xgb,10,1,0.6566770186335403
MIR,lr,10,1,0.6690709109730849
MIR,avg,10,1,0.6754063146997931
CLN_MTB_PRT_MIR_MET,svc,10,0,0.7984545454545455
CLN_MTB_PRT_MIR_MET,xgb,10,0,0.7764545454545455
CLN_MTB_PRT_MIR_MET,lr,10,0,0.776909090909091
CLN_MTB_PRT_MIR_MET,avg,10,0,0.8039090909090909
CLN_PRT_MET,svc,10,1,0.7256340579710145
CLN_PRT_MET,xgb,10,1,0.7789285714285714
CLN_PRT_MET,lr,10,1,0.7750439958592132
CLN_PRT_MET,avg,10,1,0.7777380952380952
CLN_MTB_MIR,svc,10,0,0.7819090909090909
CLN_MTB_MIR,xgb,10,0,0.7727272727272727
CLN_MTB_MIR,lr,10,0,0.7533636363636363
CLN_MTB_MIR,avg,10,0,0.7919090909090909
CLN_PRT_MIR,svc,10,1,0.7378752587991719
CLN_PRT_MIR,xgb,10,1,0.7990916149068322
CLN_PRT_MIR,lr,10,1,0.7828312629399585
CLN_PRT_MIR,avg,10,1,0.795424430641822
MTB,svc,10,0,0.7584090909090908
MTB,xgb,10,0,0.757090909090909
MTB,lr,10,0,0.7640909090909092
MTB,avg,10,0,0.7958181818181818
CLN_MIR,svc,10,1,0.7662474120082816
CLN_MIR,xgb,10,1,0.7926811594202898
CLN_MIR,lr,10,1,0.79226966873706
CLN_MIR,avg,10,1,0.7920108695652173
CLN,svc,10,0,0.7502272727272727
CLN,xgb,10,0,0.7540454545454546
CLN,lr,10,0,0.7457272727272727
CLN,avg,10,0,0.7618181818181818
CLN_MTB_PRT_MIR_MET,svc,10,1,0.7408242753623189
CLN_MTB_PRT_MIR_MET,xgb,10,1,0.7986309523809524
CLN_MTB_PRT_MIR_MET,lr,10,1,0.7881909937888198
CLN_MTB_PRT_MIR_MET,avg,10,1,0.7996376811594202
CLN_MTB_PRT_MIR,svc,10,0,0.7913636363636363
CLN_MTB_PRT_MIR,xgb,10,0,0.7678181818181818
CLN_MTB_PRT_MIR,lr,10,0,0.777
CLN_MTB_PRT_MIR,avg,10,0,0.7910909090909092
MTB,svc,10,1,0.6799715320910974
MTB,xgb,10,1,0.7685895445134576
MTB,lr,10,1,0.7398240165631471
MTB,avg,10,1,0.7678286749482401
PRT,svc,10,0,0.6489090909090909
PRT,xgb,10,0,0.6144545454545455
PRT,lr,10,0,0.6648181818181818
PRT,avg,10,0,0.6635454545454545
CLN_MTB_PRT_MIR,svc,10,1,0.7447437888198758
CLN_MTB_PRT_MIR,xgb,10,1,0.7951682194616977
CLN_MTB_PRT_MIR,lr,10,1,0.7881702898550724
CLN_MTB_PRT_MIR,avg,10,1,0.791475155279503
CLN_MTB,svc,10,0,0.7939999999999999
CLN_MTB,xgb,10,0,0.7550454545454546
CLN_MTB,lr,10,0,0.7544545454545455
CLN_MTB,avg,10,0,0.7850909090909092
CLN_MET,svc,10,1,0.7589466873706006
CLN_MET,xgb,10,1,0.7644875776397515
CLN_MET,lr,10,1,0.7750232919254658
CLN_MET,avg,10,1,0.7692986542443064
CLN_PRT,svc,10,0,0.7617272727272727
CLN_PRT,xgb,10,0,0.7102272727272727
CLN_PRT,lr,10,0,0.752909090909091
CLN_PRT,avg,10,0,0.7624545454545454
CLN_PRT,svc,10,1,0.725758281573499
CLN_PRT,xgb,10,1,0.7833359213250517
CLN_PRT,lr,10,1,0.7750439958592132
CLN_PRT,avg,10,1,0.7846790890269151
CLN_MIR,svc,10,0,0.7389090909090908
CLN_MIR,xgb,10,0,0.7372727272727272
CLN_MIR,lr,10,0,0.7402727272727273
CLN_MIR,avg,10,0,0.75
CLN_MTB_PRT,svc,10,1,0.7397282608695652
CLN_MTB_PRT,xgb,10,1,0.7944616977225673
CLN_MTB_PRT,lr,10,1,0.7764906832298136
CLN_MTB_PRT,avg,10,1,0.7882453416149069
MIR,svc,10,0,0.6424545454545455
MIR,xgb,10,0,0.6294545454545455
MIR,lr,10,0,0.6416363636363637
MIR,avg,10,0,0.6579999999999999
CLN_MTB,svc,10,1,0.7753985507246377
CLN_MTB,xgb,10,1,0.7858592132505177
CLN_MTB,lr,10,1,0.7875646997929606
CLN_MTB,avg,10,1,0.7926190476190477
CLN_MIR_MET,svc,10,0,0.7427727272727273
CLN_MIR_MET,xgb,10,0,0.7553636363636363
CLN_MIR_MET,lr,10,0,0.7406363636363635
CLN_MIR_MET,avg,10,0,0.7613636363636365
CLN_MTB_MIR,svc,10,1,0.7815372670807454
CLN_MTB_MIR,xgb,10,1,0.79495082815735
CLN_MTB_MIR,lr,10,1,0.8099534161490685
CLN_MTB_MIR,avg,10,1,0.8112137681159421
CLN_PRT_MET,svc,10,0,0.7716363636363637
CLN_PRT_MET,xgb,10,0,0.750909090909091
CLN_PRT_MET,lr,10,0,0.752909090909091
CLN_PRT_MET,avg,10,0,0.7818181818181819
CLN_MIR_MET,svc,10,1,0.7576928053830227
CLN_MIR_MET,xgb,10,1,0.7810326086956522
CLN_MIR_MET,lr,10,1,0.79226966873706
CLN_MIR_MET,avg,10,1,0.7874508281573498
CLN_MTB_PRT,svc,10,0,0.7968181818181819
CLN_MTB_PRT,xgb,10,0,0.7514090909090908
CLN_MTB_PRT,lr,10,0,0.765
CLN_MTB_PRT,avg,10,0,0.7914545454545454
CLN_MTB_PRT_MET,svc,10,1,0.7359886128364389
CLN_MTB_PRT_MET,xgb,10,1,0.7955512422360249
CLN_MTB_PRT_MET,lr,10,1,0.7764906832298136
CLN_MTB_PRT_MET,avg,10,1,0.7866821946169772
CLN_MTB_MET,svc,10,0,0.7918181818181818
CLN_MTB_MET,xgb,10,0,0.7548181818181818
CLN_MTB_MET,lr,10,0,0.7893636363636364
CLN_MTB_MET,avg,10,0,0.7973636363636364
CLN_MTB_MET,svc,10,1,0.7645496894409938
CLN_MTB_MET,xgb,10,1,0.8020483954451345
CLN_MTB_MET,lr,10,1,0.7843607660455487
CLN_MTB_MET,avg,10,1,0.7940010351966873
MET,svc,10,0,0.4775454545454545
MET,xgb,10,0,0.5462727272727272
MET,lr,10,0,0.49
MET,avg,10,0,0.5092727272727272
CLN,svc,10,1,0.7642805383022774
CLN,xgb,10,1,0.7693555900621118
CLN,lr,10,1,0.7750258799171843
CLN,avg,10,1,0.7637707039337476
CLN_PRT_MIR_MET,svc,10,0,0.7688636363636363
CLN_PRT_MIR_MET,xgb,10,0,0.7416363636363635
CLN_PRT_MIR_MET,lr,10,0,0.7649090909090909
CLN_PRT_MIR_MET,avg,10,0,0.7752727272727272
MET,svc,10,1,0.5396687370600415
MET,xgb,10,1,0.5596337991718426
MET,lr,10,1,0.5075
MET,avg,10,1,0.5442080745341615
CLN_MET,svc,10,0,0.7411818181818182
CLN_MET,xgb,10,0,0.7571818181818182
CLN_MET,lr,10,0,0.746
CLN_MET,avg,10,0,0.7569090909090909
CLN_MTB_MIR_MET,svc,10,1,0.7644591097308489
CLN_MTB_MIR_MET,xgb,10,1,0.7975931677018634
CLN_MTB_MIR_MET,lr,10,1,0.8058825051759835
CLN_MTB_MIR_MET,avg,10,1,0.8192494824016563
CLN_PRT_MIR,svc,1,0,0.7637727272727273
CLN_PRT_MIR,xgb,1,0,0.7472727272727273
CLN_PRT_MIR,lr,1,0,0.7555454545454546
CLN_PRT_MIR,avg,1,0,0.7708181818181818
CLN_PRT_MIR_MET,svc,1,1,0.6621273291925466
CLN_PRT_MIR_MET,xgb,1,1,0.7362577639751553
CLN_PRT_MIR_MET,lr,1,1,0.7765786749482401
CLN_PRT_MIR_MET,avg,1,1,0.7113302277432713
CLN_MTB_MIR_MET,svc,1,0,0.7828181818181819
CLN_MTB_MIR_MET,xgb,1,0,0.7715454545454546
CLN_MTB_MIR_MET,lr,1,0,0.7592727272727273
CLN_MTB_MIR_MET,avg,1,0,0.7953636363636363
PRT,svc,1,1,0.5080978260869565
PRT,xgb,1,1,0.6511723602484472
PRT,lr,1,1,0.5979761904761904
PRT,avg,1,1,0.6080926501035198
CLN_MTB_PRT_MET,svc,1,0,0.8029999999999999
CLN_MTB_PRT_MET,xgb,1,0,0.7661818181818182
CLN_MTB_PRT_MET,lr,1,0,0.7572727272727273
CLN_MTB_PRT_MET,avg,1,0,0.8088181818181818
MIR,svc,1,1,0.5219409937888199
MIR,xgb,1,1,0.6747437888198757
MIR,lr,1,1,0.6258954451345756
MIR,avg,1,1,0.6598602484472048
CLN_MTB_PRT_MIR_MET,svc,1,0,0.7984545454545455
CLN_MTB_PRT_MIR_MET,xgb,1,0,0.7521818181818181
CLN_MTB_PRT_MIR_MET,lr,1,0,0.7644545454545455
CLN_MTB_PRT_MIR_MET,avg,1,0,0.805
CLN_PRT_MET,svc,1,1,0.6587655279503106
CLN_PRT_MET,xgb,1,1,0.7488586956521739
CLN_PRT_MET,lr,1,1,0.7699974120082815
CLN_PRT_MET,avg,1,1,0.74648033126294
CLN_MTB_MIR,svc,1,0,0.7763181818181819
CLN_MTB_MIR,xgb,1,0,0.7441818181818182
CLN_MTB_MIR,lr,1,0,0.7592727272727273
CLN_MTB_MIR,avg,1,0,0.7822727272727273
CLN_PRT_MIR,svc,1,1,0.6806237060041408
CLN_PRT_MIR,xgb,1,1,0.7284057971014494
CLN_PRT_MIR,lr,1,1,0.7765786749482401
CLN_PRT_MIR,avg,1,1,0.7287577639751552
MTB,svc,1,0,0.7605909090909091
MTB,xgb,1,0,0.7482727272727273
MTB,lr,1,0,0.7639090909090909
MTB,avg,1,0,0.7756363636363636
CLN_MIR,svc,1,1,0.7289997412008282
CLN_MIR,xgb,1,1,0.7477510351966874
CLN_MIR,lr,1,1,0.7807194616977225
CLN_MIR,avg,1,1,0.7629373706004141
CLN,svc,1,0,0.7399090909090908
CLN,xgb,1,0,0.7172272727272727
CLN,lr,1,0,0.7426363636363637
CLN,avg,1,0,0.7483636363636363
CLN_MTB_PRT_MIR_MET,svc,1,1,0.6983488612836439
CLN_MTB_PRT_MIR_MET,xgb,1,1,0.761498447204969
CLN_MTB_PRT_MIR_MET,lr,1,1,0.7729684265010353
CLN_MTB_PRT_MIR_MET,avg,1,1,0.7434627329192547
CLN_MTB_PRT_MIR,svc,1,0,0.7913636363636363
CLN_MTB_PRT_MIR,xgb,1,0,0.7864545454545454
CLN_MTB_PRT_MIR,lr,1,0,0.7644545454545455
CLN_MTB_PRT_MIR,avg,1,0,0.8056363636363636
MTB,svc,1,1,0.6767106625258799
MTB,xgb,1,1,0.7640269151138718
MTB,lr,1,1,0.7377665631469978
MTB,avg,1,1,0.6952820910973084
PRT,svc,1,0,0.67
PRT,xgb,1,0,0.5942727272727273
PRT,lr,1,0,0.6325454545454545
PRT,avg,1,0,0.6451818181818181
CLN_MTB_PRT_MIR,svc,1,1,0.7056288819875777
CLN_MTB_PRT_MIR,xgb,1,1,0.7629658385093168
CLN_MTB_PRT_MIR,lr,1,1,0.7729684265010353
CLN_MTB_PRT_MIR,avg,1,1,0.7506055900621119
CLN_MTB,svc,1,0,0.7889999999999999
CLN_MTB,xgb,1,0,0.7731363636363636
CLN_MTB,lr,1,0,0.7591818181818183
CLN_MTB,avg,1,0,0.7921818181818181
CLN_MET,svc,1,1,0.7372334368530021
CLN_MET,xgb,1,1,0.7489531573498965
CLN_MET,lr,1,1,0.7746765010351966
CLN_MET,avg,1,1,0.7567313664596272
CLN_PRT,svc,1,0,0.7613181818181818
CLN_PRT,xgb,1,0,0.7407272727272727
CLN_PRT,lr,1,0,0.752909090909091
CLN_PRT,avg,1,0,0.7838181818181819
CLN_PRT,svc,1,1,0.6707738095238096
CLN_PRT,xgb,1,1,0.7494720496894409
CLN_PRT,lr,1,1,0.7699974120082815
CLN_PRT,avg,1,1,0.7522127329192546
CLN_MIR,svc,1,0,0.7388181818181818
CLN_MIR,xgb,1,0,0.7306363636363635
CLN_MIR,lr,1,0,0.7391818181818183
CLN_MIR,avg,1,0,0.7487272727272728
CLN_MTB_PRT,svc,1,1,0.7025750517598344
CLN_MTB_PRT,xgb,1,1,0.7661723602484473
CLN_MTB_PRT,lr,1,1,0.7706055900621118
CLN_MTB_PRT,avg,1,1,0.7492132505175982
MIR,svc,1,0,0.6364545454545455
MIR,xgb,1,0,0.6636363636363636
MIR,lr,1,0,0.6393636363636364
MIR,avg,1,0,0.6637272727272727
CLN_MTB,svc,1,1,0.7621609730848862
CLN_MTB,xgb,1,1,0.7682556935817806
CLN_MTB,lr,1,1,0.7710119047619048
CLN_MTB,avg,1,1,0.7819694616977226
CLN_MIR_MET,svc,1,0,0.7461363636363636
CLN_MIR_MET,xgb,1,0,0.7507272727272727
CLN_MIR_MET,lr,1,0,0.7391818181818183
CLN_MIR_MET,avg,1,0,0.7626363636363636
CLN_MTB_MIR,svc,1,1,0.7338483436853002
CLN_MTB_MIR,xgb,1,1,0.7578843167701864
CLN_MTB_MIR,lr,1,1,0.7752769151138716
CLN_MTB_MIR,avg,1,1,0.7661853002070392
CLN_PRT_MET,svc,1,0,0.7670909090909092
CLN_PRT_MET,xgb,1,0,0.7460454545454546
CLN_PRT_MET,lr,1,0,0.752909090909091
CLN_PRT_MET,avg,1,0,0.7757272727272727
CLN_MIR_MET,svc,1,1,0.7175116459627329
CLN_MIR_MET,xgb,1,1,0.744666149068323
CLN_MIR_MET,lr,1,1,0.7794151138716356
CLN_MIR_MET,avg,1,1,0.757044513457557
CLN_MTB_PRT,svc,1,0,0.7991818181818181
CLN_MTB_PRT,xgb,1,0,0.7829090909090909
CLN_MTB_PRT,lr,1,0,0.7572727272727273
CLN_MTB_PRT,avg,1,0,0.8061818181818182
CLN_MTB_PRT_MET,svc,1,1,0.6941589026915114
CLN_MTB_PRT_MET,xgb,1,1,0.7655952380952382
CLN_MTB_PRT_MET,lr,1,1,0.7706055900621118
CLN_MTB_PRT_MET,avg,1,1,0.7487292960662525
CLN_MTB_MET,svc,1,0,0.7930909090909091
CLN_MTB_MET,xgb,1,0,0.7833636363636363
CLN_MTB_MET,lr,1,0,0.7591818181818183
CLN_MTB_MET,avg,1,0,0.8019090909090909
CLN_MTB_MET,svc,1,1,0.7520678053830228
CLN_MTB_MET,xgb,1,1,0.7631030020703935
CLN_MTB_MET,lr,1,1,0.7710119047619048
CLN_MTB_MET,avg,1,1,0.7656004140786751
MET,svc,1,0,0.5520909090909091
MET,xgb,1,0,0.4848181818181818
MET,lr,1,0,0.5
MET,avg,1,0,0.4889090909090909
CLN,svc,1,1,0.7460766045548655
CLN,xgb,1,1,0.7617430124223602
CLN,lr,1,1,0.7746765010351966
CLN,avg,1,1,0.7766407867494824
CLN_PRT_MIR_MET,svc,1,0,0.7726363636363636
CLN_PRT_MIR_MET,xgb,1,0,0.7397272727272728
CLN_PRT_MIR_MET,lr,1,0,0.7555454545454546
CLN_PRT_MIR_MET,avg,1,0,0.7869090909090909
MET,svc,1,1,0.4335131987577639
MET,xgb,1,1,0.5615864389233954
MET,lr,1,1,0.5
MET,avg,1,1,0.5460973084886128
CLN_MET,svc,1,0,0.755909090909091
CLN_MET,xgb,1,0,0.7333181818181819
CLN_MET,lr,1,0,0.7426363636363637
CLN_MET,avg,1,0,0.768090909090909
CLN_MTB_MIR_MET,svc,1,1,0.7223809523809523
CLN_MTB_MIR_MET,xgb,1,1,0.7559730848861285
CLN_MTB_MIR_MET,lr,1,1,0.7752769151138716
CLN_MTB_MIR_MET,avg,1,1,0.7599249482401655
CLN_PRT_MIR,svc,3,0,0.7246818181818182
CLN_PRT_MIR,xgb,3,0,0.7650454545454546
CLN_PRT_MIR,lr,3,0,0.729090909090909
CLN_PRT_MIR,avg,3,0,0.7716363636363636
CLN_PRT_MIR_MET,svc,3,1,0.6608229813664596
CLN_PRT_MIR_MET,xgb,3,1,0.7624857660455487
CLN_PRT_MIR_MET,lr,3,1,0.7577717391304348
CLN_PRT_MIR_MET,avg,3,1,0.686814182194617
CLN_MTB_MIR_MET,svc,3,0,0.7828181818181819
CLN_MTB_MIR_MET,xgb,3,0,0.7598181818181817
CLN_MTB_MIR_MET,lr,3,0,0.7286363636363636
CLN_MTB_MIR_MET,avg,3,0,0.7745454545454545
PRT,svc,3,1,0.6210817805383023
PRT,xgb,3,1,0.6363146997929607
PRT,lr,3,1,0.6652950310559006
PRT,avg,3,1,0.6678623188405798
CLN_MTB_PRT_MET,svc,3,0,0.8076363636363636
CLN_MTB_PRT_MET,xgb,3,0,0.7487727272727273
CLN_MTB_PRT_MET,lr,3,0,0.7599090909090909
CLN_MTB_PRT_MET,avg,3,0,0.8016363636363636
MIR,svc,3,1,0.5840243271221531
MIR,xgb,3,1,0.6151785714285715
MIR,lr,3,1,0.5900879917184266
MIR,avg,3,1,0.6085791925465838
CLN_MTB_PRT_MIR_MET,svc,3,0,0.803681818181818
CLN_MTB_PRT_MIR_MET,xgb,3,0,0.7441818181818182
CLN_MTB_PRT_MIR_MET,lr,3,0,0.7566363636363636
CLN_MTB_PRT_MIR_MET,avg,3,0,0.7913636363636363
CLN_PRT_MET,svc,3,1,0.7028907867494824
CLN_PRT_MET,xgb,3,1,0.7537280020703934
CLN_PRT_MET,lr,3,1,0.7682531055900622
CLN_PRT_MET,avg,3,1,0.7612370600414078
CLN_MTB_MIR,svc,3,0,0.7783636363636364
CLN_MTB_MIR,xgb,3,0,0.7530454545454545
CLN_MTB_MIR,lr,3,0,0.7286363636363636
CLN_MTB_MIR,avg,3,0,0.7723636363636364
CLN_PRT_MIR,svc,3,1,0.6739001035196687
CLN_PRT_MIR,xgb,3,1,0.7508566252587993
CLN_PRT_MIR,lr,3,1,0.7577717391304348
CLN_PRT_MIR,avg,3,1,0.7083074534161491
MTB,svc,3,0,0.7687272727272728
MTB,xgb,3,0,0.7501363636363636
MTB,lr,3,0,0.761090909090909
MTB,avg,3,0,0.7949090909090908
CLN_MIR,svc,3,1,0.7047748447204969
CLN_MIR,xgb,3,1,0.7554593685300206
CLN_MIR,lr,3,1,0.7627691511387164
CLN_MIR,avg,3,1,0.7371816770186335
CLN,svc,3,0,0.7386363636363636
CLN,xgb,3,0,0.7533181818181818
CLN,lr,3,0,0.7405454545454546
CLN,avg,3,0,0.7564545454545455
CLN_MTB_PRT_MIR_MET,svc,3,1,0.7104943064182194
CLN_MTB_PRT_MIR_MET,xgb,3,1,0.7708359213250519
CLN_MTB_PRT_MIR_MET,lr,3,1,0.7726708074534161
CLN_MTB_PRT_MIR_MET,avg,3,1,0.773853519668737
CLN_MTB_PRT_MIR,svc,3,0,0.7956363636363636
CLN_MTB_PRT_MIR,xgb,3,0,0.7574090909090909
CLN_MTB_PRT_MIR,lr,3,0,0.7567272727272727
CLN_MTB_PRT_MIR,avg,3,0,0.7909090909090909
MTB,svc,3,1,0.6916640786749483
MTB,xgb,3,1,0.7627380952380952
MTB,lr,3,1,0.7560481366459627
MTB,avg,3,1,0.7759989648033127
PRT,svc,3,0,0.672409090909091
PRT,xgb,3,0,0.5895454545454545
PRT,lr,3,0,0.6268181818181819
PRT,avg,3,0,0.6439090909090909
CLN_MTB_PRT_MIR,svc,3,1,0.7163664596273291
CLN_MTB_PRT_MIR,xgb,3,1,0.7711050724637681
CLN_MTB_PRT_MIR,lr,3,1,0.7726708074534161
CLN_MTB_PRT_MIR,avg,3,1,0.7725543478260869
CLN_MTB,svc,3,0,0.7937272727272726
CLN_MTB,xgb,3,0,0.7786363636363636
CLN_MTB,lr,3,0,0.7402727272727272
CLN_MTB,avg,3,0,0.7919090909090908
CLN_MET,svc,3,1,0.7424197722567287
CLN_MET,xgb,3,1,0.7547476708074534
CLN_MET,lr,3,1,0.7718374741200829
CLN_MET,avg,3,1,0.7641045548654245
CLN_PRT,svc,3,0,0.7617272727272727
CLN_PRT,xgb,3,0,0.7176818181818182
CLN_PRT,lr,3,0,0.7407272727272728
CLN_PRT,avg,3,0,0.7592727272727273
CLN_PRT,svc,3,1,0.7085908385093168
CLN_PRT,xgb,3,1,0.7673447204968944
CLN_PRT,lr,3,1,0.7690812629399586
CLN_PRT,avg,3,1,0.7632142857142858
CLN_MIR,svc,3,0,0.7446363636363637
CLN_MIR,xgb,3,0,0.7662727272727272
CLN_MIR,lr,3,0,0.7237272727272728
CLN_MIR,avg,3,0,0.7484545454545455
CLN_MTB_PRT,svc,3,1,0.7465631469979297
CLN_MTB_PRT,xgb,3,1,0.7765696169772257
CLN_MTB_PRT,lr,3,1,0.7763250517598344
CLN_MTB_PRT,avg,3,1,0.7853002070393375
MIR,svc,3,0,0.6259090909090909
MIR,xgb,3,0,0.6119545454545454
MIR,lr,3,0,0.6214545454545454
MIR,avg,3,0,0.6423636363636365
CLN_MTB,svc,3,1,0.7855797101449276
CLN_MTB,xgb,3,1,0.769113612836439
CLN_MTB,lr,3,1,0.7924870600414078
CLN_MTB,avg,3,1,0.8047230848861284
CLN_MIR_MET,svc,3,0,0.7364545454545455
CLN_MIR_MET,xgb,3,0,0.7548181818181817
CLN_MIR_MET,lr,3,0,0.7236363636363636
CLN_MIR_MET,avg,3,0,0.7494545454545454
CLN_MTB_MIR,svc,3,1,0.7422916666666667
CLN_MTB_MIR,xgb,3,1,0.769077380952381
CLN_MTB_MIR,lr,3,1,0.7880667701863354
CLN_MTB_MIR,avg,3,1,0.7827199792960664
