fpr,tpr
0.0,0.0
0.0,0.01
0.00909090909090909,0.01
0.00909090909090909,0.05
0.02727272727272727,0.05
0.02727272727272727,0.06
0.03636363636363636,0.06
0.03636363636363636,0.07
0.045454545454545456,0.07
0.045454545454545456,0.11
0.05454545454545454,0.11
0.05454545454545454,0.15
0.06363636363636363,0.15
0.06363636363636363,0.26
0.07272727272727272,0.26
0.07272727272727272,0.28
0.08181818181818182,0.28
0.08181818181818182,0.37
0.09090909090909091,0.37
0.09090909090909091,0.42
0.10909090909090909,0.42
0.10909090909090909,0.45
0.11818181818181818,0.45
0.11818181818181818,0.47
0.12727272727272726,0.47
0.12727272727272726,0.55
0.13636363636363635,0.55
0.13636363636363635,0.56
0.15454545454545454,0.56
0.15454545454545454,0.57
0.16363636363636364,0.57
0.16363636363636364,0.58
0.19090909090909092,0.58
0.19090909090909092,0.64
0.2,0.64
0.2,0.67
0.20909090909090908,0.67
0.20909090909090908,0.68
0.22727272727272727,0.68
0.22727272727272727,0.73
0.2545454545454545,0.73
0.2545454545454545,0.74
0.2727272727272727,0.74
0.2727272727272727,0.77
0.3,0.77
0.3,0.78
0.3181818181818182,0.78
0.3181818181818182,0.81
0.33636363636363636,0.81
0.33636363636363636,0.82
0.34545454545454546,0.82
0.34545454545454546,0.83
0.35454545454545455,0.83
0.35454545454545455,0.86
0.36363636363636365,0.86
0.36363636363636365,0.88
0.39090909090909093,0.88
0.39090909090909093,0.89
0.4090909090909091,0.89
0.4090909090909091,0.9
0.41818181818181815,0.9
0.41818181818181815,0.91
0.5818181818181818,0.91
0.5818181818181818,0.92
0.6181818181818182,0.92
0.6181818181818182,0.93
0.6272727272727273,0.93
0.6272727272727273,0.94
0.6454545454545455,0.94
0.6454545454545455,0.96
0.7363636363636363,0.96
0.7363636363636363,0.97
0.7818181818181819,0.97
0.7818181818181819,0.98
0.8363636363636363,0.98
0.8363636363636363,0.99
0.9454545454545454,0.99
0.9454545454545454,1.0
1.0,1.0
