fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.02
0.01818181818181818,0.02
0.01818181818181818,0.05
0.02727272727272727,0.05
0.02727272727272727,0.1
0.03636363636363636,0.1
0.03636363636363636,0.13
0.045454545454545456,0.13
0.045454545454545456,0.21
0.05454545454545454,0.21
0.05454545454545454,0.28
0.06363636363636363,0.28
0.06363636363636363,0.29
0.07272727272727272,0.29
0.07272727272727272,0.32
0.08181818181818182,0.32
0.08181818181818182,0.36
0.09090909090909091,0.36
0.09090909090909091,0.38
0.1,0.38
0.1,0.4
0.10909090909090909,0.4
0.10909090909090909,0.43
0.11818181818181818,0.43
0.11818181818181818,0.48
0.12727272727272726,0.48
0.12727272727272726,0.51
0.13636363636363635,0.51
0.13636363636363635,0.52
0.14545454545454545,0.52
0.14545454545454545,0.53
0.15454545454545454,0.53
0.15454545454545454,0.57
0.18181818181818182,0.57
0.18181818181818182,0.58
0.19090909090909092,0.58
0.19090909090909092,0.61
0.2,0.61
0.2,0.62
0.22727272727272727,0.62
0.22727272727272727,0.63
0.2545454545454545,0.63
0.2545454545454545,0.66
0.2727272727272727,0.66
0.2727272727272727,0.68
0.2909090909090909,0.68
0.2909090909090909,0.69
0.3181818181818182,0.69
0.3181818181818182,0.73
0.32727272727272727,0.73
0.32727272727272727,0.74
0.34545454545454546,0.74
0.34545454545454546,0.76
0.35454545454545455,0.76
0.35454545454545455,0.78
0.38181818181818183,0.78
0.38181818181818183,0.8
0.4,0.8
0.4,0.83
0.4090909090909091,0.83
0.41818181818181815,0.84
0.42727272727272725,0.84
0.42727272727272725,0.85
0.43636363636363634,0.85
0.43636363636363634,0.86
0.44545454545454544,0.86
0.44545454545454544,0.88
0.4818181818181818,0.88
0.4818181818181818,0.9
0.5272727272727272,0.9
0.5272727272727272,0.91
0.5363636363636364,0.91
0.5363636363636364,0.93
0.5454545454545454,0.93
0.5454545454545454,0.95
0.6363636363636364,0.95
0.6363636363636364,0.96
0.7181818181818181,0.96
0.7181818181818181,0.97
0.7636363636363637,0.97
0.7636363636363637,0.98
0.8454545454545455,0.98
0.8454545454545455,0.99
0.9181818181818182,0.99
0.9181818181818182,1.0
1.0,1.0
