feature_name	feature_importance
exRNA000673	0.2159754564697189
exRNA000017	0.1785552299539351
exRNA000165	0.17532757760079423
exRNA000067	0.13113846732586742
exRNA000005	0.11605490806305606
exRNA000027	0.11459398112759266
exRNA000061	0.11002944692666718
exRNA000145	0.10894366522618999
exRNA000211	0.1045952419595893
exRNA000003	0.10229920197358139
exRNA000077	0.09438051765209889
exRNA000047	0.07961644330481667
exRNA000044	0.06144455444216922
exRNA000130	0.05843703750693864
exRNA000348	0.05314530711643742
exRNA000098	0.05005338748798416
exRNA000004	0.04778382458318631
exRNA000183	0.04352365038067263
exRNA000091	0.041828553235566175
exRNA000035	0.04074508364381909
exRNA000760	0.03962173925508615
exRNA000290	0.035749492994852854
exRNA000394	0.03355416566419123
exRNA000226	0.030216728247978976
exRNA000822	0.028487749769456273
exRNA000009	0.028457630261870776
exRNA000040	0.026300916080077116
exRNA000036	0.022340087544839633
exRNA000251	0.021864081317196603
exRNA000042	0.020276138275995795
exRNA000344	0.01970027288593872
exRNA000841	0.01766694250955977
exRNA000029	0.017614338781817628
exRNA000053	0.01713626384260239
exRNA000015	0.015241865316186385
exRNA000173	0.015182810203769591
exRNA000060	0.015068053955150979
exRNA000059	0.013237346039796684
exRNA000110	0.01154375535104496
exRNA000008	0.010927214411076174
exRNA000565	0.010680089660675948
exRNA000311	0.010262471378123207
exRNA000312	0.009770883991463185
exRNA000161	0.006538453460469335
exRNA000058	0.006314130560810866
exRNA000326	0.0011125807110454998
exRNA000139	0.0008229583393536519
exRNA000084	0.0007144715308260413
exRNA000408	0.00045194813953915646
exRNA000097	9.750658176577147e-06
exRNA000056	7.452573154694762e-06
exRNA000066	6.896593985793439e-06
exRNA000250	5.792740348859049e-06
exRNA000317	4.683566552517705e-06
exRNA000089	3.1539445556397364e-06
exRNA000016	3.040943837484604e-06
exRNA000043	3.028327340872904e-06
exRNA000050	2.7626263409016728e-06
exRNA000561	2.673417536068716e-06
exRNA000172	2.6384254976344015e-06
exRNA000028	1.3625267388430776e-06
exRNA000164	1.1623932119367686e-06
