feature_name	feature_importance
GPX3	0.13414833478504157
STXBP5	0.11262482352728805
APOA2	0.10665028567344607
PON1	0.09987005498097376
USO1	0.09022409910512698
CLU	0.08948391541280411
SCRIB	0.07502936339931895
SERPINA7	0.06967250670526162
MASP2	0.06673214421466885
C9	0.05999749329406466
RACK1	0.05875658895389706
LYZ	0.055548602542852904
FGG	0.054802969826782
CFHR1	0.05129873673399354
A1BG	0.05128876540095083
APOC2	0.04984471424428507
APOH	0.049410958074548476
APCS	0.04819619383059634
GSN	0.04681744040910008
APOC3	0.0459705914818484
FCGBP	0.04396860425101775
CAMP	0.041441544128471175
GNA13	0.039238439130763754
CFH	0.038606174220144764
FBLN1	0.03686211044047739
ARID1A	0.03622769576236253
ITIH4	0.03583959156021984
PIGR	0.03236610307919003
SYTL1	0.031725505248672355
CHL1	0.029885190693598337
C1QB	0.029666748426873814
AGT	0.027359040604881365
CPN1	0.027348211051798407
HABP2	0.02734424848999821
GSTM2	0.02638387340476116
EPCAM	0.02359838060411284
IGHV3.72	0.023312230037067935
PZP	0.020640501576125125
ACACA	0.01909886214430319
CFD	0.018203297889066127
SCIN	0.017302957387928794
LPA	0.01696452762782297
L2HGDH	0.016268175545083707
CFHR3	0.015407314686471338
TF	0.01535310181315863
SFN	0.015177097950003212
RPS3	0.01494203912262312
PRG4	0.01488062865435525
SERPINC1	0.014282608736063762
VASP	0.01235971796562438
NAP1L1	0.012300576880577892
IGHV4.39	0.011847081097065178
RCN1	0.011456941516926077
VTN	0.011215996502972414
CPB2	0.010851552519849808
HSPG2	0.010014712120977683
NXF1	0.010006223085668063
TUBA8	0.00975715115231574
FGA	0.009221664528010105
PI16	0.009018915892114506
APOB	0.00898276721200228
TAGLN	0.008865547298780571
FGB	0.008678091541665326
CELA3A	0.008655933198958798
NSF	0.008420719896426739
ADIPOQ	0.008003072515755588
GSTM4	0.00738261362371669
YWHAG	0.007183327267700062
METTL18	0.006698893754372397
C8B	0.006607687413523481
YWHAH	0.006432594005902515
HDHD2	0.005719898938308866
SHBG	0.0053994268604649
HSPA9	0.005365403225046744
S100A8	0.005284912576061316
ZFYVE19	0.0051405933992134875
SLC35B2	0.004902278350687273
GGT1	0.0048815437237636995
AMPD3	0.004699635922021739
AFM	0.00452253200799062
PRB3	0.004383327040660545
PCYOX1	0.004288715334579409
SAA1	0.0042471441079561904
CP	0.004145896259234656
CFHR2	0.004114192789971476
MNDA	0.004064489174691689
LTF	0.004055425335787603
SLC4A2	0.003861756343603488
F13A1	0.003820495997791992
CLEC3B	0.0035372484478055
PPP1R9B	0.0034085148878338664
FUBP3	0.0033703831700568495
PTPRG	0.0032530965766789806
A2M	0.0031946222704796715
TMEM256	0.0025386888806818524
APOE	0.001947710093375448
APOA4	0.001784870272521227
IGFBP2	0.0017184299389340402
APOM	0.0016391891749860383
ORM1	0.0015091266759279624
ACACB	7.175903038177508e-06
CD163	6.222152350039444e-06
F10	6.1249766139310785e-06
SERPINA6	5.555731366675609e-06
IGLV3.19	5.520047839540045e-06
MAN2A1	4.66966101290802e-06
HBB	3.863175972998697e-06
AKR1B1	3.861945442706216e-06
APOA1	3.856369730135292e-06
C3	3.7818506154807893e-06
PGLYRP2	3.6810968827328e-06
IGLV3.1	3.402422841319191e-06
S100A9	3.2731515448933037e-06
TIMM44	2.957251040788245e-06
APOF	2.9206436340431984e-06
GMPS	2.6555967334628026e-06
HBZ	2.4372048003688483e-06
CRP	2.411012771939878e-06
C4BPA	2.3614786612594485e-06
C8G	2.3234306675082914e-06
CGREF1	2.25271107309727e-06
APOD	1.8488309656456407e-06
KNG1	1.836410671160884e-06
MASP1	1.8233494636874614e-06
ALDOB	1.6405140810884598e-06
GSTM1	1.6306312234442762e-06
TUBA3D	1.4942275233912932e-06
TUBA3C	1.4942275233912932e-06
C2	1.3606874550453818e-06
SPG11	1.3427468911923354e-06
G6PD	1.219342094589221e-06
SERPINA3	1.0913222271540824e-06
TTC37	1.013642797022942e-06
FCGR3A	1.0063245976115376e-06
FCN3	9.605270014862905e-07
MFGE8	7.930847775805873e-07
GIT1	6.714177668751457e-07
RMC1	6.345327277231493e-07
TUBA1C	4.232354780887072e-07
PCBP2	4.0896266935312377e-07
AKR1A1	4.037164074438648e-07
TUBA1B	3.894758194913041e-07
PRSS1	3.5687348764467174e-07
RPIA	3.0053276769565676e-07
AHSG	2.3378353422699816e-07
APOC1	1.5731838795560776e-07
CPB1	6.947990175612827e-08
MX1	6.719650442455768e-08
TUBA1A	5.811945657465871e-08
FETUB	5.332451339969081e-08
YWHAQ	1.9096757791913685e-08
TUBA4A	1.3484313885632367e-08
