fpr,tpr
0.0,0.0
0.00909090909090909,0.0
0.00909090909090909,0.01
0.01818181818181818,0.01
0.01818181818181818,0.02
0.02727272727272727,0.02
0.02727272727272727,0.06
0.045454545454545456,0.06
0.045454545454545456,0.09
0.06363636363636363,0.09
0.06363636363636363,0.17
0.07272727272727272,0.17
0.07272727272727272,0.18
0.08181818181818182,0.18
0.08181818181818182,0.19
0.09090909090909091,0.19
0.09090909090909091,0.28
0.1,0.28
0.1,0.31
0.10909090909090909,0.31
0.10909090909090909,0.4
0.12727272727272726,0.4
0.12727272727272726,0.43
0.14545454545454545,0.43
0.14545454545454545,0.46
0.16363636363636364,0.46
0.16363636363636364,0.5
0.17272727272727273,0.5
0.17272727272727273,0.51
0.19090909090909092,0.51
0.19090909090909092,0.53
0.2,0.53
0.2,0.55
0.20909090909090908,0.55
0.20909090909090908,0.58
0.21818181818181817,0.58
0.21818181818181817,0.61
0.22727272727272727,0.61
0.22727272727272727,0.63
0.2545454545454545,0.63
0.2545454545454545,0.64
0.2636363636363636,0.64
0.2636363636363636,0.65
0.2727272727272727,0.65
0.2727272727272727,0.67
0.2818181818181818,0.67
0.2818181818181818,0.7
0.3,0.7
0.3,0.72
0.3090909090909091,0.72
0.3090909090909091,0.74
0.3181818181818182,0.74
0.3181818181818182,0.77
0.32727272727272727,0.77
0.32727272727272727,0.78
0.42727272727272725,0.78
0.42727272727272725,0.8
0.45454545454545453,0.8
0.45454545454545453,0.83
0.5181818181818182,0.83
0.5181818181818182,0.87
0.5545454545454546,0.87
0.5545454545454546,0.88
0.5636363636363636,0.88
0.5636363636363636,0.89
0.5727272727272728,0.89
0.5727272727272728,0.9
0.5818181818181818,0.9
0.5818181818181818,0.91
0.6181818181818182,0.91
0.6181818181818182,0.93
0.6454545454545455,0.93
0.6454545454545455,0.94
0.7272727272727273,0.94
0.7272727272727273,0.95
0.8,0.95
0.8,0.96
0.8181818181818182,0.96
0.8181818181818182,0.97
0.8363636363636363,0.97
0.8363636363636363,0.98
0.8545454545454545,0.98
0.8545454545454545,0.99
0.9090909090909091,0.99
0.9090909090909091,1.0
1.0,1.0
