fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.03
0.01818181818181818,0.03
0.01818181818181818,0.06
0.03636363636363636,0.06
0.03636363636363636,0.09
0.05454545454545454,0.09
0.05454545454545454,0.13
0.06363636363636363,0.13
0.06363636363636363,0.14
0.07272727272727272,0.14
0.07272727272727272,0.16
0.08181818181818182,0.16
0.08181818181818182,0.22
0.09090909090909091,0.22
0.09090909090909091,0.27
0.1,0.27
0.1,0.28
0.11818181818181818,0.28
0.11818181818181818,0.35
0.12727272727272726,0.35
0.12727272727272726,0.38
0.13636363636363635,0.38
0.13636363636363635,0.4
0.15454545454545454,0.4
0.15454545454545454,0.46
0.16363636363636364,0.46
0.16363636363636364,0.49
0.18181818181818182,0.49
0.18181818181818182,0.53
0.19090909090909092,0.53
0.19090909090909092,0.54
0.2,0.54
0.2,0.55
0.20909090909090908,0.55
0.20909090909090908,0.56
0.21818181818181817,0.56
0.21818181818181817,0.59
0.22727272727272727,0.59
0.22727272727272727,0.6
0.2636363636363636,0.6
0.2636363636363636,0.63
0.2818181818181818,0.63
0.2818181818181818,0.68
0.32727272727272727,0.68
0.32727272727272727,0.71
0.34545454545454546,0.71
0.34545454545454546,0.73
0.35454545454545455,0.73
0.35454545454545455,0.75
0.4090909090909091,0.75
0.4090909090909091,0.76
0.41818181818181815,0.76
0.41818181818181815,0.78
0.42727272727272725,0.78
0.42727272727272725,0.79
0.5,0.79
0.5,0.8
0.509090909090909,0.8
0.509090909090909,0.81
0.5272727272727272,0.81
0.5272727272727272,0.85
0.5454545454545454,0.85
0.5454545454545454,0.87
0.6090909090909091,0.87
0.6090909090909091,0.9
0.6727272727272727,0.9
0.6727272727272727,0.93
0.7,0.93
0.7,0.94
0.7818181818181819,0.94
0.7818181818181819,0.95
0.7909090909090909,0.95
0.7909090909090909,0.96
0.8,0.96
0.8,0.97
0.8090909090909091,0.97
0.8090909090909091,0.98
0.8363636363636363,0.98
0.8363636363636363,0.99
0.8636363636363636,0.99
0.8636363636363636,1.0
1.0,1.0
