A1BG	A2M	ACACA	ACACB	ADIPOQ	AFM	AGT	AHSG	AKR1A1	AKR1B1	ALDOB	AMPD3	APCS	APOA1	APOA2	APOA4	APOB	APOC1	APOC2	APOC3	APOD	APOE	APOF	APOH	APOM	ARID1A	C1QB	C2	C3	C4BPA	C8B	C8G	C9	CAMP	CD163	CELA3A	CFD	CFH	CFHR1	CFHR2	CFHR3	CGREF1	CHL1	CLEC3B	CLU	CP	CPB1	CPB2	CPN1	CRP	EPCAM	F10	F13A1	FBLN1	FCGBP	FCGR3A	FCN3	FETUB	FGA	FGB	FGG	FUBP3	G6PD	GGT1	GIT1	GMPS	GNA13	GPX3	GSN	GSTM1	GSTM2	GSTM4	HABP2	HBB	HBZ	HDHD2	HSPA9	HSPG2	IGFBP2	IGHV3.72	IGHV4.39	IGLV3.1	IGLV3.19	ITIH4	KNG1	L2HGDH	LPA	LTF	LYZ	MAN2A1	MASP1	MASP2	METTL18	MFGE8	MNDA	MX1	NAP1L1	NSF	NXF1	ORM1	PCBP2	PCYOX1	PGLYRP2	PI16	PIGR	PON1	PPP1R9B	PRB3	PRG4	PRSS1	PTPRG	PZP	RACK1	RCN1	RMC1	RPIA	RPS3	S100A8	S100A9	SAA1	SCIN	SCRIB	SERPINA3	SERPINA6	SERPINA7	SERPINC1	SFN	SHBG	SLC35B2	SLC4A2	SPG11	STXBP5	SYTL1	TAGLN	TF	TIMM44	TMEM256	TTC37	TUBA1A	TUBA1B	TUBA1C	TUBA3C	TUBA3D	TUBA4A	TUBA8	USO1	VASP	VTN	YWHAG	YWHAH	YWHAQ	ZFYVE19
-0.041244797	0.0028340518	0.006173156	-0.013424141	0.003770473	0.016285395	-0.16326664	-0.0031034048	0.0	0.013431344	0.0	0.031140022	0.012319177	0.01767064	-0.26280266	0.0023149236	0.058614243	-0.01961249	0.017265491	0.1558715	-0.018375207	0.035783723	-0.023684002	-0.02223034	-0.0005797532	-0.19830714	-0.04944815	0.0	0.0	0.022623021	0.0	0.0	0.13399945	0.0	-0.009067622	0.019150108	0.0041226447	-0.031861845	-0.08801502	0.0	0.037746288	0.0	0.0	0.0	0.61004156	0.039816704	0.0	-0.03415338	0.016541667	-0.012168485	-0.056713972	0.0	0.0017628373	0.1725856	-0.054113597	0.016469369	-0.04678342	0.0	0.029655678	0.0041050846	-0.16121437	0.0	-0.007182173	0.0	-0.0197821	0.027521465	-0.016509715	-0.17048967	0.16962366	0.0141019635	-0.18234381	0.0	-0.14379084	0.0	0.0	0.0	-0.0021692247	0.024198672	-0.13941497	0.0061135883	-0.011231972	-0.021110352	0.060241394	0.11773464	0.0	-0.09008826	0.0	0.07496559	0.2516987	-0.00474213	0.0025546115	-0.122559905	0.05198803	-0.03858186	0.029082466	0.0024825279	-0.03787808	0.0	-0.03430811	0.022462983	0.0033993896	-0.014080265	0.05853717	-0.11421703	0.04832744	0.20764245	-0.09557688	-0.0050668167	0.034168154	0.0	0.0	0.043158546	0.10467897	-0.023940712	0.0	0.005613439	0.0	-0.023794685	0.0	0.0	-0.03721079	-0.042503506	0.0	0.014799151	0.013717305	0.0	-0.028983135	-0.025755564	-0.020109214	0.0	0.0	0.03728517	0.020970767	0.0	-0.04849752	0.051352944	-0.09187659	0.0	0.0	0.0	0.0	0.012335162	0.0	-0.016301608	0.023432286	-0.15192738	0.05486933	-0.033411	-0.07431293	0.0	-0.010294341	-0.027638491
0.0022590002	0.0028340518	0.003985433	-0.013424141	0.003770473	0.016285395	-0.19580889	0.011029196	0.0	-0.009031402	0.0	0.011719756	0.012319177	0.01767064	0.14866365	0.0023149236	0.051046	0.042002916	0.034685183	0.11272687	-0.0024218338	-0.0056518726	-0.023684002	0.08978047	-0.012048248	0.20608585	0.0047289506	0.0	0.0	0.0069718296	0.0	0.0	0.09723572	0.0	0.07909692	-0.08153411	0.0041226447	-0.031861845	-0.10496238	0.0	-0.14854054	0.0	0.0	0.0	-0.13632375	-0.006019168	0.0	-0.019124923	-0.04855629	-0.043667354	0.068338126	0.0	0.0017628373	0.07845834	0.026715592	0.00238385	-0.024111569	0.0	0.025068447	0.0124278935	0.12412654	0.0	-0.007182173	0.0	0.012760147	0.014115902	0.00064392574	0.3230328	0.021308841	0.0398829	0.03440366	0.0	-0.14841324	0.0	0.0	0.0	0.005923844	-0.04407864	-0.16200274	0.0061135883	-0.056922212	-0.016775128	0.07136355	0.05570732	0.0	0.054434497	0.0	-0.0045416695	-0.051290877	0.0074766125	0.009020643	-0.12927042	0.008002963	-0.020985838	0.042393614	0.0024825279	-0.011963403	0.0	0.050954513	0.04492573	0.0033993896	-0.008197721	0.05853717	0.07165377	-0.027366083	0.18592952	-0.085605465	-0.017429272	0.034168154	0.0	0.0	0.043158546	-0.15535174	-0.023940712	0.0	0.024863575	0.0	-0.023794685	0.0	0.0	0.004591888	0.05760039	0.0	0.09476535	-0.21125953	0.0	-0.028983135	0.008161417	-0.0048851287	0.0	0.0	-0.07403596	-0.11422415	0.0	-0.024846714	-0.03405022	0.0018132604	0.0	0.0	0.0	0.0	-0.031774633	0.0	-0.016301608	-0.09960719	-0.2740286	-0.0050796433	-0.047854684	0.16361864	0.0	-0.022584546	-0.016346034
-0.041244797	-0.010507556	-0.0041635763	0.022944417	-0.009615693	0.007447564	0.007850117	0.011029196	0.0	-0.009031402	0.0	0.011719756	-0.0065172967	-0.06128031	-0.23221992	0.0023149236	0.026345082	-0.01961249	-0.012241847	-0.5097931	-0.0024218338	-0.06630054	-0.008233378	0.06701979	-0.0049959393	0.29025856	-0.04944815	0.0	0.0	0.022623021	0.0	0.0	0.16270222	0.0	-0.009067622	-0.0024761166	0.0041226447	-0.02060836	-0.038360234	0.0	0.023215242	0.0	0.0	0.0	0.59493816	0.03015494	0.0	-0.03415338	-0.020971773	-0.0012908988	-0.0010276493	0.0	0.015247845	0.053045515	0.057512198	0.016469369	-0.05520313	0.0	-0.122181505	0.0041050846	-0.121936	0.0	-0.015486479	0.0	-0.042175405	-0.09045859	0.019799799	-0.37451598	0.033539794	-0.01648078	0.03440366	0.0	-0.14338823	0.0	0.0	0.0	-0.0021692247	0.006827128	0.17413683	0.0061135883	0.006431084	-0.021110352	0.027480386	-0.06971568	0.0	-0.060580924	0.0	-0.0045416695	0.26582628	-0.00474213	0.0025546115	-0.11080577	-0.08709618	0.020339878	-0.06529832	-0.0046282713	-0.046606082	0.0	-0.025586406	0.019543555	-0.044655085	0.054511603	-0.04295042	0.00958068	0.050882086	-0.21275437	0.06843266	-0.017429272	0.034168154	0.0	0.0	0.10292972	-0.13101056	-0.023940712	0.0	0.024863575	0.0	-0.01000239	0.0	0.0	-0.1037643	-0.01121544	0.0	0.06417256	-0.20501365	0.0	0.015799742	0.052162737	-0.020109214	0.0	0.0	-0.065388866	-0.037792258	0.0	-0.06369917	0.051352944	-0.016375046	0.0	0.0	0.0	0.0	0.012335162	0.0	-0.016301608	0.012554701	0.2685915	-0.0050796433	-0.033411	0.023654984	0.0	-0.010294341	0.06841573
-0.005671473	0.018262973	0.011283339	-0.013424141	-0.009615693	0.016285395	0.02348091	-0.0031034048	0.0	0.013431344	0.0	0.031140022	-0.0065172967	-0.030392641	-0.2847252	0.0023149236	0.041899674	0.012737539	0.050718836	0.14170338	-0.0024218338	-0.0053790547	0.06794922	-0.04123007	-0.012048248	0.024866294	0.01693772	0.0	0.0	0.0069718296	0.0	0.0	-0.35787925	0.0	-0.0034562955	0.0069361054	-0.009441763	0.098748386	0.44407114	0.0	-0.096665874	0.0	0.0	0.0	-0.13341264	0.12619394	0.0	-0.041708115	-0.04855629	-0.012168485	0.068338126	0.0	-0.0036717067	-0.040927462	-0.08027886	-0.0053916527	-0.030702189	0.0	0.03869554	0.0041050846	0.17831457	0.0	-0.015486479	0.0	-0.042175405	0.014115902	-0.054687887	-0.24780937	0.13476366	-0.01648078	0.017093401	0.0	0.103918396	0.0	0.0	0.0	0.005923844	0.024198672	-0.07280603	0.0061135883	0.03259192	-0.028488092	-0.10506729	0.08287352	0.0	0.09367823	0.0	-0.0045416695	-0.43956468	0.03990553	0.0025546115	-0.11751629	0.014360148	-0.03858186	0.042393614	0.0178255	0.04308726	0.0	0.068323486	0.022462983	0.0033993896	-0.0027631773	0.05853717	0.09908794	0.04832744	-0.20520456	-0.041441023	0.022464527	-0.019348543	0.0	0.0	0.03506756	0.08309801	-0.010410653	0.0	-0.01238296	0.0	-0.023794685	0.0	0.0	-0.0845545	-0.093936674	0.0	-0.022029229	0.419438	0.0	0.035795122	-0.013088875	-0.0048851287	0.0	0.0	0.009753836	-0.011582356	0.0	0.013803576	0.051352944	-0.012604508	0.0	0.0	0.0	0.0	0.0034604573	0.0	0.0428687	0.023432286	0.0034020003	0.05486933	0.05232252	0.026846336	0.0	0.053367652	0.0663105
0.0022590002	0.0028340518	0.02971314	-0.013424141	0.003770473	0.016285395	0.027776439	-0.0031034048	0.0	0.013431344	0.0	0.031140022	0.051418394	-0.004551774	-0.11807369	0.0023149236	0.11000404	-0.004624719	0.034685183	0.13591622	-0.0024218338	0.035783723	-0.023684002	-0.04123007	-0.0076320623	-0.06051607	0.01693772	0.0	0.0	0.0069718296	0.0	0.0	0.11978007	0.0	-0.009067622	0.019150108	-0.009441763	-0.015941203	-0.075415045	0.0	0.047012173	0.0	0.0	0.0	-0.16091195	-0.03787814	0.0	-0.026679657	0.038299195	0.037016068	-0.012266218	0.0	0.015247845	0.14341082	0.05878005	0.00238385	-0.030702189	0.0	0.034279354	0.0041050846	0.19014318	0.0	-0.015486479	0.0	0.027204616	0.027521465	-0.04776624	0.5009447	0.028481541	-0.01648078	0.03440366	0.0	-0.16694702	0.0	0.0	0.0	-0.0021692247	0.006827128	-0.13941497	0.0061135883	0.03259192	-0.028488092	-0.14309862	-0.06971568	0.0	0.08104196	0.0	-0.0045416695	-0.11278349	0.0074766125	0.0025546115	-0.13090245	0.05198803	0.02801	0.042393614	-0.0046282713	0.04908231	0.0	0.10765724	0.022462983	-0.008207804	0.093628176	0.11087056	0.14848144	0.051438272	-0.22682807	-0.029833833	-0.017429272	-0.019348543	0.0	0.0	-0.08985181	-0.098125845	-0.023940712	0.0	0.005613439	0.0	-0.023794685	0.0	0.0	-0.0049642287	-0.043944843	0.0	-0.010551849	-0.018479362	0.0	0.035795122	0.008161417	-0.0048851287	0.0	0.0	-0.032936268	-0.011582356	0.0	-0.03807491	0.024869986	0.0018132604	0.0	0.0	0.0	0.0	0.0034604573	0.0	0.0428687	0.012554701	-0.25811338	-0.0050796433	-0.047854684	-0.11494555	0.0	0.053367652	-0.016346034
-0.005671473	-0.010507556	-0.23611772	-0.013424141	0.003770473	0.007447564	-0.19580889	-0.018647568	0.0	-0.029439721	0.0	0.011719756	-0.0065172967	0.009187802	0.14504616	0.0023149236	-0.025811853	0.042002916	-0.01821024	-0.50523466	-0.018375207	-0.02110497	-0.023684002	0.08978047	0.015814632	-0.18655752	-0.04944815	0.0	0.0	-0.019424569	0.0	0.0	0.12180526	0.0	-0.009067622	-0.0024761166	-0.05056587	-0.02060836	0.05875902	0.0	0.037746288	0.0	0.0	0.0	-0.14371559	0.01496233	0.0	-0.041708115	0.016541667	-0.028085258	0.09729087	0.0	-0.0036717067	-0.12283235	-0.094680965	-0.0053916527	-0.039121896	0.0	-0.16653147	-0.10899516	-0.1770555	0.0	-0.007182173	0.0	0.012760147	-0.02898157	-0.06638404	-0.033728704	0.13476366	0.0398829	-0.18234381	0.0	-0.13876583	0.0	0.0	0.0	-0.015993053	-0.012435829	-0.09469182	0.0061135883	-0.011231972	-0.016775128	0.05095105	-0.050452724	0.0	0.07112755	0.0	-0.017271187	-0.12544091	-0.00474213	0.0025546115	-0.14464203	-0.006305389	0.020339878	-0.04038388	-0.0046282713	0.008464171	0.0	-0.005835275	-0.02461915	0.0033993896	-0.008645721	-0.04295042	0.08187117	-0.16043568	-0.024649542	-0.09557688	-0.017429272	-0.019348543	0.0	0.0	0.1129601	0.092901126	-0.023940712	0.0	0.005613439	0.0	-0.01000239	0.0	0.0	0.010723658	0.111720346	0.0	-0.010551849	-0.23204805	0.0	0.015799742	-0.025755564	-0.0048851287	0.0	0.0	-0.1623244	-0.026785646	0.0	-0.0064073596	0.051352944	-0.016375046	0.0	0.0	0.0	0.0	0.0034604573	0.0	-0.016301608	0.023432286	0.44425118	0.05486933	0.05232252	-0.08167553	0.0	-0.022584546	0.10018931
0.016428184	0.018262973	0.03319154	0.022944417	0.025702555	0.016285395	0.012145644	-0.0031034048	0.0	-0.029439721	0.0	0.031140022	-0.0065172967	0.030542677	-0.19831616	0.017062342	0.051046	0.042002916	0.034685183	0.053948585	-0.0024218338	-0.039806068	-0.008233378	-0.06400607	-0.0049959393	-0.047251124	-0.009329324	0.0	0.0	0.0069718296	0.0	0.0	0.07222327	0.0	0.07909692	0.019150108	-0.009441763	-0.02060836	-0.095453866	0.0	0.028183058	0.0	0.0	0.0	0.70237887	-0.03787814	0.0	-0.019124923	-0.04855629	-0.012168485	-0.07518339	0.0	-0.0036717067	0.14341082	-0.03637483	0.016469369	-0.015691862	0.0	0.03869554	0.0041050846	0.006374061	0.0	-0.015486479	0.0	0.027204616	-0.09045859	0.033329435	0.18167418	0.04840248	-0.01648078	0.03440366	0.0	0.21575376	0.0	0.0	0.0	-0.0021692247	-0.04407864	0.10879348	0.03219948	0.006431084	-0.028488092	-0.030966718	0.05312212	0.0	-0.020334214	0.0	-0.0045416695	-0.031674974	0.0074766125	0.0025546115	0.49294624	0.05198803	0.051495582	-0.06529832	0.0024825279	-0.004893093	0.0	-0.05405924	-0.056593243	0.018494597	-0.0027631773	0.05853717	-0.09877858	0.02897023	0.21389496	0.15638757	-0.0050668167	0.034168154	0.0	0.0	0.061995015	-0.13562974	-0.023940712	0.0	0.005613439	0.0	-0.023794685	0.0	0.0	0.017088186	-0.06233988	0.0	-0.0034402236	0.016250249	0.0	0.035795122	-0.017459683	0.009269713	0.0	0.0	0.030459963	-0.016501117	0.0	-0.04849752	0.020309476	0.0018132604	0.0	0.0	0.0	0.0	0.0034604573	0.0	-0.016301608	0.023432286	0.088989735	-0.018149944	-0.033411	-0.16583994	0.0	-0.010294341	-0.027638491
-0.005671473	0.0028340518	0.006173156	-0.013424141	0.003770473	0.007447564	0.012145644	0.066271625	0.0	0.043782238	0.0	0.011719756	0.051418394	-0.06128031	0.25472242	0.0023149236	0.058614243	-0.004624719	0.034685183	0.20292436	-0.0024218338	0.035783723	-0.008233378	0.1153602	0.015814632	-0.2555275	0.086774096	0.0	0.0	-0.019424569	0.0	0.0	-0.35437295	0.0	-0.009067622	-0.0024761166	0.0041226447	-0.031861845	-0.08090422	0.0	0.023215242	0.0	0.0	0.0	-0.10774679	-0.031513613	0.0	-0.03415338	0.016541667	0.16471729	-0.019036058	0.0	0.0017628373	0.17742848	0.040330216	0.00238385	0.05359191	0.0	-0.16653147	0.0124278935	-0.15762751	0.0	-0.015486479	0.0	0.027204616	-0.0512986	-0.015894625	-0.2741773	-0.008492905	-0.046610616	0.03440366	0.0	-0.15863043	0.0	0.0	0.0	-0.0021692247	0.024198672	0.11300984	0.0061135883	-0.011231972	-0.016775128	-0.10506729	0.08094786	0.0	0.054434497	0.0	-0.017271187	-0.08569576	0.03990553	0.009020643	-0.13090245	0.05198803	0.051495582	0.015958667	-0.0046282713	0.04908231	0.0	-0.03430811	-0.028296765	0.0033993896	-0.014080265	0.11087056	-0.16307148	-0.1545173	-0.24498908	0.040910646	0.07727541	0.034168154	0.0	0.0	-0.03741555	0.10467897	0.016267432	0.0	0.005613439	0.0	0.05340606	0.0	0.0	0.010723658	-0.111161195	0.0	-0.014917604	-0.32160726	0.0	0.035795122	-0.030365763	-0.0048851287	0.0	0.0	-0.018921662	-0.009319421	0.0	-0.016492752	-0.016490364	-0.016375046	0.0	0.0	0.0	0.0	0.0034604573	0.0	-0.016301608	-0.05336818	-0.089981444	-0.0050796433	0.08250913	0.01670973	0.0	-0.022584546	-0.027638491
-0.005671473	0.018262973	0.0505675	0.022944417	0.003770473	0.016285395	0.02348091	-0.0031034048	0.0	0.013431344	0.0	0.031140022	0.012319177	0.01767064	0.25472242	0.0023149236	-0.03278647	-0.09777571	0.050718836	0.15562217	-0.0024218338	-0.0228828	-0.023684002	-0.02223034	-0.0049959393	0.0008643083	0.01693772	0.0	0.0	0.022623021	0.0	0.0	-0.32764524	0.0	-0.009067622	0.0069361054	0.0041226447	-0.02060836	0.41009435	0.0	0.023215242	0.0	0.0	0.0	-0.1523901	-0.031513613	0.0	-0.041708115	-0.04855629	-0.0012908988	-0.012266218	0.0	-0.031758815	0.19543919	-0.0653978	0.00238385	-0.030702189	0.0	0.03869554	0.0124278935	0.10327218	0.0	-0.015486479	0.0	-0.042175405	0.039207213	0.07003045	-0.23077568	0.13476366	-0.046610616	0.03440366	0.0	0.17336573	0.0	0.0	0.0	-0.0021692247	0.024198672	-0.10072951	0.0061135883	-0.056922212	-0.009397389	-0.10506729	0.08287352	0.0	0.09367823	0.0	0.019713122	0.28352162	0.03990553	0.009020643	-0.122559905	0.05198803	0.051495582	0.042393614	0.0178255	-0.026178503	0.0	0.068323486	0.022462983	0.0033993896	0.057490617	0.05853717	0.15344484	0.04832744	0.18592952	-0.056131244	-0.0050668167	-0.019348543	0.0	0.0	0.0062007057	0.08309801	0.016267432	0.0	-0.01238296	0.0	0.05340606	0.0	0.0	0.010723658	0.14272836	0.0	-0.022029229	0.03178666	0.0	-0.028983135	0.020370081	-0.0048851287	0.0	0.0	0.03728517	-0.0005757455	0.0	-0.04849752	0.051352944	0.010416268	0.0	0.0	0.0	0.0	0.012335162	0.0	-0.0066379197	0.012554701	0.06636656	-0.018149944	0.08250913	-0.009730151	0.0	-0.022584546	-0.016346034
0.0022590002	0.0028340518	0.04247443	0.05473171	0.025702555	0.016285395	0.033370584	0.011029196	0.0	0.013431344	0.0	-0.053961907	-0.027202215	-0.09726249	0.15300511	-0.07131684	-0.043406427	-0.01961249	0.034685183	0.17020024	-0.018375207	0.018380282	-0.008233378	0.1153602	-0.0049959393	-0.0013241791	0.086774096	0.0	0.0	0.0069718296	0.0	0.0	-0.314825	0.0	-0.0034562955	0.019150108	-0.009441763	-0.031861845	-0.015752323	0.0	0.037746288	0.0	0.0	0.0	-0.16503164	-0.036818832	0.0	-0.030948851	0.038299195	-0.020991465	0.068338126	0.0	0.0017628373	-0.05592019	0.016200062	0.00238385	0.06201162	0.0	0.03869554	0.0124278935	0.04435116	0.0	0.061717845	0.0	0.027204616	0.014115902	-0.0018739244	0.12760286	0.013542482	0.0398829	-0.18234381	0.0	0.10096916	0.0	0.0	0.0	0.005923844	0.024198672	0.10291523	-0.1460628	-0.011231972	-0.016775128	0.05095105	0.11773464	0.0	-0.04917851	0.0	0.019713122	-0.021119043	0.03990553	0.0025546115	0.2670644	0.011946235	-0.03858186	0.027087394	-0.0046282713	-0.03324882	0.0	-0.03430811	0.022462983	0.0033993896	-0.014080265	0.11087056	-0.08115416	0.014837634	-0.066790126	0.004696468	0.07727541	-0.019348543	0.0	0.0	-0.05473249	0.10467897	0.016267432	0.0	0.005613439	0.0	0.05340606	0.0	0.0	0.010723658	0.16788128	0.0	-0.022029229	0.36800265	0.0	0.035795122	0.03925666	0.009269713	0.0	0.0	0.013530934	-0.016501117	0.0	-0.031498365	-0.013466452	0.0018132604	0.0	0.0	0.0	0.0	0.0034604573	0.0	-0.016301608	0.023432286	-0.13700902	0.05486933	-0.033568315	0.12263027	0.0	-0.022584546	-0.047636587
