fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.05
0.00909090909090909,0.05
0.00909090909090909,0.15
0.01818181818181818,0.15
0.01818181818181818,0.2
0.03636363636363636,0.2
0.03636363636363636,0.23
0.045454545454545456,0.23
0.045454545454545456,0.28
0.05454545454545454,0.28
0.05454545454545454,0.33
0.06363636363636363,0.33
0.06363636363636363,0.34
0.07272727272727272,0.34
0.07272727272727272,0.42
0.08181818181818182,0.42
0.08181818181818182,0.46
0.09090909090909091,0.46
0.09090909090909091,0.55
0.12727272727272726,0.55
0.12727272727272726,0.59
0.19090909090909092,0.59
0.19090909090909092,0.61
0.24545454545454545,0.61
0.24545454545454545,0.62
0.2545454545454545,0.62
0.2545454545454545,0.63
0.2727272727272727,0.63
0.2727272727272727,0.64
0.2909090909090909,0.64
0.2909090909090909,0.65
0.3,0.65
0.3,0.66
0.3090909090909091,0.66
0.3090909090909091,0.68
0.37272727272727274,0.68
0.37272727272727274,0.7
0.38181818181818183,0.7
0.38181818181818183,0.71
0.39090909090909093,0.71
0.39090909090909093,0.72
0.4,0.72
0.4,0.73
0.4090909090909091,0.73
0.44545454545454544,0.75
0.44545454545454544,0.76
0.45454545454545453,0.76
0.45454545454545453,0.77
0.4727272727272727,0.77
0.4727272727272727,0.78
0.4818181818181818,0.78
0.4818181818181818,0.8
0.5,0.8
0.5,0.81
0.509090909090909,0.81
0.509090909090909,0.84
0.5181818181818182,0.84
0.5181818181818182,0.86
0.5454545454545454,0.86
0.5454545454545454,0.87
0.5545454545454546,0.87
0.5545454545454546,0.89
0.5636363636363636,0.89
0.5636363636363636,0.9
0.5909090909090909,0.9
0.5909090909090909,0.91
0.6272727272727273,0.91
0.6272727272727273,0.93
0.6727272727272727,0.93
0.6727272727272727,0.94
0.6909090909090909,0.94
0.6909090909090909,0.95
0.7454545454545455,0.95
0.7454545454545455,0.97
0.8636363636363636,0.97
0.8636363636363636,0.98
0.9090909090909091,0.98
0.9090909090909091,0.99
0.9454545454545454,0.99
0.9454545454545454,1.0
1.0,1.0
