A1BG	A2M	ACACA	ACACB	ADIPOQ	AFM	AGT	AHSG	AKR1A1	AKR1B1	ALDOB	AMPD3	APCS	APOA1	APOA2	APOA4	APOB	APOC1	APOC2	APOC3	APOD	APOE	APOF	APOH	APOM	ARID1A	C1QB	C2	C3	C4BPA	C8B	C8G	C9	CAMP	CD163	CELA3A	CFD	CFH	CFHR1	CFHR2	CFHR3	CGREF1	CHL1	CLEC3B	CLU	CP	CPB1	CPB2	CPN1	CRP	EPCAM	F10	F13A1	FBLN1	FCGBP	FCGR3A	FCN3	FETUB	FGA	FGB	FGG	FUBP3	G6PD	GGT1	GIT1	GMPS	GNA13	GPX3	GSN	GSTM1	GSTM2	GSTM4	HABP2	HBB	HBZ	HDHD2	HSPA9	HSPG2	IGFBP2	IGHV3.72	IGHV4.39	IGLV3.1	IGLV3.19	ITIH4	KNG1	L2HGDH	LPA	LTF	LYZ	MAN2A1	MASP1	MASP2	METTL18	MFGE8	MNDA	MX1	NAP1L1	NSF	NXF1	ORM1	PCBP2	PCYOX1	PGLYRP2	PI16	PIGR	PON1	PPP1R9B	PRB3	PRG4	PRSS1	PTPRG	PZP	RACK1	RCN1	RMC1	RPIA	RPS3	S100A8	S100A9	SAA1	SCIN	SCRIB	SERPINA3	SERPINA6	SERPINA7	SERPINC1	SFN	SHBG	SLC35B2	SLC4A2	SPG11	STXBP5	SYTL1	TAGLN	TF	TIMM44	TMEM256	TTC37	TUBA1A	TUBA1B	TUBA1C	TUBA3C	TUBA3D	TUBA4A	TUBA8	USO1	VASP	VTN	YWHAG	YWHAH	YWHAQ	ZFYVE19
0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.015812689996193643	0.0	0.0	0.0	0.0019868100009922326	0.0025445929783013887	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.031250797393395736	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.002530539828148237	0.0	0.0	-0.0	0.0	-0.000799104632853789	-0.006889282506458162	-0.02891777480478149	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.010930854184514624	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.002089978856535296	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0014544722991543147	0.0	0.0	-0.0	0.0	0.0	-0.0	0.01935441442621441	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.016446096826429633	-0.0	-0.0	-0.0008785341347792866	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0007808003860990403	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006420245364460634	0.0	-0.0	0.0	0.0	0.0	0.0
-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.020807833377503585	0.0	-0.0	-0.0	0.010976788367673613	0.013098236727111913	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.00926629174436342	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0029329314601556316	-0.0	-0.0	-0.0	-0.0	0.003873771139128909	0.024343275792501087	0.12221535020425939	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.03512990613809712	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.10007745232300935	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.00042957675046964474	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.041706691352970865	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0075485909517066865	0.0	-0.0	-0.0012178393538041562	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0011004578980521845	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.007707996762512274	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.02133898633481765	-0.0	-0.0	0.0	-0.002728262230451131	-0.007338387399044085	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.022325564200326036	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0037792895527088777	-0.0	0.0	0.0	0.0	-0.0014063615831236605	-0.0010475532032422502	-0.03437204367708011	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.035232237164671304	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.03206481469275989	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.00047454408759676787	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.013397616570754257	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0011936531459579315	-0.0	-0.0	-0.0037749900943276765	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.000991744273184622	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.011096509757321401	-0.0	-0.0	-0.0	0.0	-0.0	-0.0
0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.011016365716791097	-0.0	-0.0	0.0	0.004431436267898809	0.004624834466537548	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0346572462105681	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005621554599078919	0.0	-0.0	0.0	0.0	0.0021539145564545693	0.009351226611746236	0.07919433047708967	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.04810408962451671	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.014757318968806606	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001465170393120458	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.020453206009906046	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.007624812743755202	0.0	0.0	0.008343278609002643	0.0	0.0	-0.0	0.0	-0.0	0.0	0.001058738774796723	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007900758256354423	0.0	0.0	0.0	0.0	0.0	-0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.02687075826205656	-0.0	0.0	-0.0	0.0031601714285670163	0.008116410050363652	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.015917464804059134	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.00818200655263936	-0.0	0.0	0.0	-0.0	0.0021232864646471864	0.016796606111648023	0.04218265690006561	0.0	0.0	0.0	-0.0	0.0	0.0	0.030619545365421146	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.041754385105797105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0009058904039284983	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.011943259326867697	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.005129298902934591	-0.0	-0.0	-0.00010329624459068422	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0006552137916831363	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08861795283098486	-0.0	-0.0	0.0	0.0	0.0	0.0
0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.013204984396521397	-0.0	0.0	-0.0	-0.0014091010302059348	-0.00554124035504291	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.007354872604880367	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0033918003406099057	0.0	-0.0	0.0	-0.0	-0.0023818655483171473	-0.01786953303659433	-0.05268221039644654	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.003718863346406708	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.011516571148844364	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	4.180687481818698e-05	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0011231468249018554	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.008565198529621655	-0.0	0.0	-0.003461885445328689	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0012483099619568382	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020428599285048043	0.0	0.0	0.0	0.0	0.0	-0.0
-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.043290261281695934	0.0	-0.0	-0.0	0.014937074452768132	0.013369399362116006	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.028423166181959888	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.002785792321654664	0.0	0.0	-0.0	0.0	-0.00061864293269557	0.00238911307849889	0.006043078650215224	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.018721599054617948	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.04254221653706418	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.00046930581879150513	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.011558406430751952	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.000280827150959888	0.0	0.0	-0.00030117843456671387	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0007422284052448016	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.00805096505332707	-0.0	-0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.06367598115954659	0.0	0.0	0.0	0.004187262423098778	-0.004077889955392368	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.009497427511336119	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0009318634500681822	-0.0	-0.0	-0.0	-0.0	-0.0024665878190271414	-0.01212506563233658	-0.06325060874154712	0.0	0.0	0.0	-0.0	0.0	0.0	-0.04176014963507526	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0011504442913045857	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0005045553112376618	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.002554788464383413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.00558219927793786	0.0	0.0	-0.006936318468081633	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0005803810519581781	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.006354781262711029	-0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.01651109747007337	0.0	-0.0	0.0	0.0012184658001509897	0.005217634476844924	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.041075082241163186	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.006310499237861575	0.0	0.0	0.0	-0.0	0.0029523245063519557	0.03853249387065647	0.0973698085044221	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.04667363554149501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.012552216147092796	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0003991656581939003	0.0	0.0	-0.0	0.0	-0.0	0.0	0.01803809836303309	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.00987668938472253	0.0	0.0	0.0013346798483380034	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0010542681972091187	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007880992937065961	0.0	0.0	0.0	-0.0	-0.0	0.0
-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0013112412371420164	-0.0	0.0	0.0	0.0044666165007481405	0.0050926934984990326	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.007159445911712086	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.005656168456243335	0.0	0.0	-0.0	-0.0	-0.0006132510169762205	0.00685905338917979	0.020243962508378788	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.019827900190328717	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.040617480226698685	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-6.545539458310639e-05	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0016152677090488154	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.013910486467818868	0.0	0.0	0.0076030787022327295	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0003938265778294526	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033186830580367067	0.0	-0.0	-0.0	0.0	-0.0	0.0
