feature_name	feature_importance
RBC	0.20221885970639206
PBG	0.1863163679894396
MS006	0.17887124141035896
MP0193	0.14844592639983445
MP0098	0.13099529907961904
HOMA.B	0.13033049198005414
MP0115	0.12767507928849073
MP0128	0.12407588550990502
Dose	0.11954545233783162
MP0174	0.11733459421307862
FPG	0.11492836984424132
MP0052	0.11165010445941485
Age	0.1085185527147024
MP0076	0.10025088334637197
MP0141	0.09210215293180508
HOMA.IR	0.09096966349903035
ML010	0.09078857720611581
MP0124	0.08929635698919808
MP0073	0.08843567225739106
MP0080	0.08765393813089109
MP0030	0.08609643272461599
MP0024	0.08343092502784653
MP0078	0.08308939816783512
MS026	0.08290467683118485
MP0015	0.08194215932377756
MP0140	0.08175825588237692
EGFR	0.07957620943694318
WBC	0.07771555516968291
MP0118	0.0766636138542751
ML015	0.0762705731846988
MP0151	0.07279419649160956
MP0005	0.07224800921124823
MP0100	0.07220300438168065
UMACRR	0.07196990376716256
MS030	0.07174127301245124
MP0142	0.06923272390835244
HDLC	0.06826525384919288
MS007	0.06680883345457096
MP0175	0.06605819920935614
MP0046	0.06505839213007555
MP0033	0.06444856175779007
MS004	0.06402896382704465
CKMB	0.06373447493188367
MP0013	0.06349560183241833
MP0041	0.06309545718167366
BUN	0.06262335932184464
WEIGHT	0.06234944799057737
MP0150	0.061989458651752316
MP0050	0.061223099993687226
MS014	0.05962042020063906
MP0018	0.05921681425017597
MP0009	0.0573361663428271
MS013	0.05706487763046964
FINS	0.056458656479609425
MP0062	0.05576689485099459
MP0164	0.05341751631102307
MP0117	0.05268973183307814
MP0132	0.05237393056670051
MP0085	0.05139795835089289
Sex	0.05129108794027175
MS028	0.05074228419328254
MP0045	0.05057760766327194
MP0044	0.05022920926699634
MP0156	0.04933291660232894
MP0022	0.04754245151940881
MP0113	0.0473560774949166
MP0023	0.045648061563356566
MP0019	0.04499627407530785
MS027	0.044215109470200936
MS010	0.04384856291012926
AST	0.042893496740323264
MP0126	0.04262380871684465
MP0034	0.042484284897475445
MP0101	0.04225546875718921
MS009	0.040110207884233334
MS023	0.03964758970361093
UCR	0.039071425497376
MS029	0.03719750052699158
MP0058	0.03503344808488142
ALT	0.0348925059062838
UMA	0.03443908197092531
MP0086	0.033437573491521336
MP0021	0.032598898239132874
MP0027	0.03225082582859485
FFA	0.03169723657491715
MP0035	0.03161375196551388
MP0053	0.02908489190598581
HB	0.028252870816109363
HBA1C	0.02700812774302033
MS001	0.02689377742834138
MP0127	0.026799118530731855
ML012	0.026758843079424315
MS005	0.02661198494057675
MS025	0.02621218738437545
MS018	0.025040329659876362
TG	0.02435693742079013
ML006	0.02355668691416844
MP0074	0.02324862074688881
MP0106	0.02311674404946093
HCT	0.022839311254571795
MP0054	0.022836545246926482
MP0105	0.022829029565020184
MP0012	0.022324621069980167
TBIL	0.022140326775869617
MP0065	0.021646727232215494
MP0047	0.020740757570678267
MP0082	0.01892703444382635
MP0051	0.01886569468148856
MS021	0.018653124312294798
MP0017	0.018617251033859725
MP0154	0.01854374718148062
MP0116	0.0183192771409616
MP0122	0.018149914258731394
SCR	0.017695364679423477
TC	0.01616077527835977
MS020	0.015773771713730147
MS022	0.01570150223614086
MP0042	0.015485470066589062
ML019	0.014722622447317717
MP0066	0.01386776789510512
ML014	0.013684470391771583
HSCRP	0.013404001033108093
MS008	0.013076984447405845
MP0135	0.012604960632247312
MS016	0.012536006598637532
MP0112	0.012256682271581887
BMI	0.011876145394240336
MP0038	0.011722997625317961
MP0099	0.01156340753113559
MS002	0.011344299577217729
MS019	0.011098565634399725
MS011	0.01089778426055956
MP0006	0.010754161446815373
MS024	0.01019315182667536
WACC	0.009848160751777637
MS003	0.009593480216266432
MP0159	0.00941742233944391
MP0134	0.009179423037442343
ML013	0.007960300045658026
ML016	0.007960300045658026
MP0084	0.00598998095123829
ML018	0.005942607212035497
MP0077	0.005545886793272178
DBP	0.0051813113682939406
MS015	0.004381759398150509
MS017	0.0043317023255869955
MP0096	0.004185171693908085
MP0203	0.0029415028218676147
ML011	0.002659280288644567
LDLC	0.002435425345251331
PLT	0.0023558280679260957
SBP	0.0011265661592649951
ML017	0.000612729849548569
MP0025	0.00011089682633294196
