feature_name	feature_importance
exRNA000673	0.17731664562967672
exRNA000017	0.16446246068460413
exRNA000165	0.15123987068889908
exRNA000145	0.1427915910814484
exRNA000003	0.12373994931086181
exRNA000067	0.10810207036077736
exRNA000027	0.09246328395716899
exRNA000098	0.08072737832210736
exRNA000005	0.0768839902124771
exRNA000077	0.07344807182084934
exRNA000211	0.07002984639622785
exRNA000226	0.06474906098730888
exRNA000040	0.05278678615075633
exRNA000044	0.05031803282294224
exRNA000091	0.04843017437560244
exRNA000290	0.045068356134331244
exRNA000183	0.04419366419739849
exRNA000053	0.042648926629081
exRNA000061	0.04074168019915839
exRNA000348	0.03951083440599033
exRNA000036	0.03903093164736296
exRNA000139	0.03854565499524149
exRNA000047	0.03759647765517877
exRNA000110	0.036651828738890044
exRNA000173	0.036644096099570325
exRNA000028	0.03418066742753827
exRNA000130	0.03279402738235177
exRNA000008	0.031984794774133615
exRNA000060	0.028864093111660702
exRNA000029	0.027541259399251887
exRNA000326	0.022245890178994213
exRNA000394	0.008848985115257241
exRNA000059	0.003037378292056093
exRNA000841	0.0013909506429420904
exRNA000097	4.9265630013710965e-06
exRNA000565	3.885973274517094e-06
exRNA000056	3.6014571246505476e-06
exRNA000161	3.5331740073251266e-06
exRNA000066	3.5096767434259746e-06
exRNA000250	3.4974984645069394e-06
exRNA000344	3.3789678513661805e-06
exRNA000311	2.8839851903993876e-06
exRNA000317	2.547288397276122e-06
exRNA000408	2.254490542688468e-06
exRNA000084	1.879193423944094e-06
exRNA000035	1.869034306487945e-06
exRNA000004	1.8362767092391326e-06
exRNA000015	1.7483182899150825e-06
exRNA000042	1.6521371391807748e-06
exRNA000561	1.5555483648751558e-06
exRNA000089	1.5459117345327806e-06
exRNA000043	1.5347448180902425e-06
exRNA000172	1.3513997177824588e-06
exRNA000050	1.3270091563784187e-06
exRNA000016	1.2560617345877814e-06
exRNA000760	1.1936808721259468e-06
exRNA000164	7.942124660019679e-07
exRNA000251	7.515581428749259e-07
exRNA000058	7.232832172823351e-07
exRNA000822	1.2129564559413671e-07
exRNA000009	6.735404387458711e-08
exRNA000312	1.726605688942458e-08
