fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.06
0.00909090909090909,0.06
0.00909090909090909,0.08
0.01818181818181818,0.08
0.01818181818181818,0.1
0.02727272727272727,0.1
0.02727272727272727,0.12
0.03636363636363636,0.12
0.03636363636363636,0.13
0.045454545454545456,0.13
0.045454545454545456,0.2
0.05454545454545454,0.2
0.05454545454545454,0.21
0.06363636363636363,0.21
0.06363636363636363,0.23
0.09090909090909091,0.23
0.09090909090909091,0.28
0.1,0.28
0.1,0.33
0.10909090909090909,0.33
0.10909090909090909,0.39
0.12727272727272726,0.39
0.12727272727272726,0.44
0.13636363636363635,0.44
0.13636363636363635,0.46
0.15454545454545454,0.46
0.15454545454545454,0.48
0.16363636363636364,0.48
0.16363636363636364,0.5
0.17272727272727273,0.5
0.17272727272727273,0.51
0.18181818181818182,0.51
0.18181818181818182,0.52
0.19090909090909092,0.52
0.19090909090909092,0.58
0.2,0.58
0.2,0.6
0.23636363636363636,0.6
0.23636363636363636,0.66
0.24545454545454545,0.66
0.24545454545454545,0.67
0.2727272727272727,0.67
0.2727272727272727,0.7
0.3,0.7
0.3,0.71
0.3181818181818182,0.71
0.3181818181818182,0.72
0.34545454545454546,0.72
0.34545454545454546,0.73
0.37272727272727274,0.73
0.37272727272727274,0.76
0.38181818181818183,0.76
0.38181818181818183,0.8
0.4,0.8
0.4,0.81
0.4090909090909091,0.81
0.4090909090909091,0.85
0.41818181818181815,0.85
0.41818181818181815,0.86
0.43636363636363634,0.86
0.43636363636363634,0.87
0.4636363636363636,0.87
0.4636363636363636,0.88
0.5181818181818182,0.88
0.5181818181818182,0.91
0.6272727272727273,0.91
0.6272727272727273,0.92
0.6636363636363637,0.92
0.6636363636363637,0.93
0.6818181818181818,0.93
0.6818181818181818,0.94
0.6909090909090909,0.94
0.6909090909090909,0.95
0.7727272727272727,0.95
0.7727272727272727,0.96
0.8454545454545455,0.96
0.8454545454545455,0.97
0.8545454545454545,0.97
0.8545454545454545,0.98
0.8727272727272727,0.98
0.8727272727272727,0.99
0.8818181818181818,0.99
0.8818181818181818,1.0
1.0,1.0
