fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.06
0.00909090909090909,0.06
0.00909090909090909,0.11
0.01818181818181818,0.11
0.01818181818181818,0.12
0.045454545454545456,0.12
0.045454545454545456,0.13
0.05454545454545454,0.13
0.05454545454545454,0.15
0.06363636363636363,0.15
0.06363636363636363,0.17
0.07272727272727272,0.17
0.07272727272727272,0.25
0.08181818181818182,0.25
0.08181818181818182,0.31
0.09090909090909091,0.31
0.09090909090909091,0.36
0.10909090909090909,0.36
0.10909090909090909,0.45
0.11818181818181818,0.45
0.11818181818181818,0.46
0.13636363636363635,0.46
0.13636363636363635,0.51
0.14545454545454545,0.51
0.14545454545454545,0.52
0.16363636363636364,0.52
0.16363636363636364,0.54
0.17272727272727273,0.54
0.17272727272727273,0.58
0.18181818181818182,0.58
0.18181818181818182,0.61
0.19090909090909092,0.61
0.19090909090909092,0.63
0.2,0.63
0.2,0.64
0.24545454545454545,0.64
0.24545454545454545,0.66
0.2545454545454545,0.66
0.2545454545454545,0.68
0.2727272727272727,0.68
0.2727272727272727,0.7
0.3,0.7
0.3,0.72
0.3090909090909091,0.72
0.3090909090909091,0.73
0.32727272727272727,0.73
0.32727272727272727,0.75
0.33636363636363636,0.75
0.33636363636363636,0.77
0.34545454545454546,0.77
0.34545454545454546,0.8
0.39090909090909093,0.8
0.39090909090909093,0.81
0.41818181818181815,0.81
0.41818181818181815,0.82
0.42727272727272725,0.82
0.42727272727272725,0.83
0.44545454545454544,0.83
0.44545454545454544,0.84
0.4636363636363636,0.84
0.4636363636363636,0.87
0.4727272727272727,0.87
0.4727272727272727,0.89
0.4818181818181818,0.89
0.4818181818181818,0.9
0.5181818181818182,0.9
0.5181818181818182,0.92
0.7181818181818181,0.92
0.7181818181818181,0.94
0.7272727272727273,0.94
0.7272727272727273,0.98
0.7818181818181819,0.98
0.7818181818181819,0.99
0.8727272727272727,0.99
0.8727272727272727,1.0
1.0,1.0
