feature_name	feature_importance
MS006	7.833176201884664e-05
MP0156	5.284169409495323e-05
MP0042	4.374473694864944e-05
MP0080	3.770061293219247e-05
MS004	3.715525402895071e-05
MP0128	3.689756900904221e-05
MP0084	3.612556042012519e-05
MP0050	3.610810785186718e-05
MP0134	3.3810383185767814e-05
MP0009	3.348590383664412e-05
MP0174	3.3432637128531704e-05
MP0142	3.2270829509204375e-05
MP0141	3.0601561975388134e-05
MP0065	2.7135942746750562e-05
MP0076	2.5181310147743345e-05
MP0062	2.427428391947759e-05
MP0030	2.3906506303846397e-05
MP0041	2.308898958964431e-05
MP0140	2.2605754236485867e-05
MP0052	2.2490768969108092e-05
MP0033	2.2181833197399794e-05
MP0046	2.1607695120956423e-05
MP0018	2.1528816597607193e-05
MP0074	2.136350055846601e-05
MS026	2.127633760592032e-05
MP0012	2.0797373104744275e-05
MP0013	2.063758728432264e-05
MP0113	2.055275814049855e-05
MP0101	2.018060763041115e-05
MP0019	2.0038814747689986e-05
MP0115	1.9985698476597493e-05
MS028	1.9315456340418667e-05
MP0193	1.869280683594306e-05
MP0124	1.84406013891404e-05
MP0126	1.772554725267215e-05
MS013	1.7503885050010396e-05
MP0078	1.7124814860718615e-05
MP0085	1.6518478702484892e-05
MP0099	1.4733992059773255e-05
MP0151	1.4505278224558915e-05
MS009	1.3718241399551573e-05
MP0116	1.3690976331865758e-05
MP0086	1.3461748167048761e-05
ML015	1.2511010350683512e-05
MP0154	1.2082353277320037e-05
MP0006	1.2056804433748825e-05
MS027	1.1980316706024931e-05
MP0066	1.1915997578940798e-05
MP0175	1.1634820166063702e-05
MS025	1.1508267631847428e-05
ML006	1.1350262881672254e-05
MP0203	1.1057503431937826e-05
MP0122	1.1047218868880725e-05
MS017	1.0986821637761557e-05
MS016	1.0475924594742073e-05
ML019	1.0158436993834271e-05
MP0044	1.0016626392570907e-05
MS029	9.785808032594999e-06
MP0021	9.773429775086981e-06
ML012	9.425025573596042e-06
MP0132	9.144115670454154e-06
MP0047	9.140054032251127e-06
MP0034	9.12757651079181e-06
MS007	9.078770941283213e-06
ML011	8.957064703261733e-06
MS030	8.92460541486199e-06
MS005	8.70601056883617e-06
MP0077	8.655519470691971e-06
MP0025	8.553202596403608e-06
MP0082	8.512750978502531e-06
MP0112	8.37020054024506e-06
MS014	8.172927871890028e-06
MP0135	8.14735242052483e-06
ML018	7.9165496723402e-06
MP0100	7.735033243109865e-06
MP0127	7.668772597536213e-06
MS019	7.59516697085262e-06
MS003	7.497230302851286e-06
MS021	7.110648489594608e-06
MP0023	6.879408944899452e-06
MS024	6.493618180547785e-06
MS011	6.317574700111392e-06
MP0164	6.249303266075198e-06
MP0017	6.189044932905039e-06
MS022	6.06442045749701e-06
MP0005	5.972410485899044e-06
MP0150	5.848991146239802e-06
MP0098	5.830480529358388e-06
MP0038	5.7948567185865035e-06
MP0015	5.2924395470441185e-06
MP0073	4.923650752276437e-06
ML010	4.747785247549801e-06
ML017	4.744228430665435e-06
MS015	4.72043533747501e-06
MS020	4.4663683191320856e-06
MP0051	4.3479258487537205e-06
MS008	4.159782964359764e-06
MP0096	3.994535845816293e-06
MP0022	3.980525134355769e-06
MP0027	3.825806589058271e-06
MS018	3.7870925470902627e-06
MP0058	3.552227799291952e-06
MP0118	2.5542146793486447e-06
MP0035	2.3481840085296504e-06
MS023	2.343011393863541e-06
MP0054	2.264858133026709e-06
ML013	2.1572736919758387e-06
ML016	2.1572736919758387e-06
MP0159	1.9569437444687706e-06
MP0045	1.9012427168007907e-06
MP0117	1.5859465804748085e-06
MS001	1.21976844442133e-06
MP0024	9.457708713715026e-07
MP0053	9.418086892911358e-07
ML014	8.219052510440928e-07
MS010	6.077754178636192e-07
MS002	5.587421082507924e-07
MP0105	3.659981933716574e-07
MP0106	7.115708686582539e-08
