fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.04
0.00909090909090909,0.04
0.00909090909090909,0.08
0.01818181818181818,0.08
0.01818181818181818,0.1
0.02727272727272727,0.1
0.02727272727272727,0.18
0.03636363636363636,0.18
0.03636363636363636,0.21
0.045454545454545456,0.21
0.045454545454545456,0.22
0.06363636363636363,0.22
0.06363636363636363,0.23
0.07272727272727272,0.23
0.07272727272727272,0.31
0.1,0.31
0.1,0.45
0.10909090909090909,0.45
0.10909090909090909,0.5
0.12727272727272726,0.5
0.12727272727272726,0.52
0.14545454545454545,0.52
0.14545454545454545,0.53
0.15454545454545454,0.53
0.15454545454545454,0.54
0.16363636363636364,0.54
0.16363636363636364,0.58
0.17272727272727273,0.58
0.17272727272727273,0.62
0.18181818181818182,0.62
0.18181818181818182,0.63
0.19090909090909092,0.63
0.19090909090909092,0.64
0.20909090909090908,0.64
0.20909090909090908,0.71
0.22727272727272727,0.71
0.22727272727272727,0.74
0.23636363636363636,0.74
0.23636363636363636,0.75
0.2545454545454545,0.75
0.2545454545454545,0.77
0.2636363636363636,0.77
0.2636363636363636,0.78
0.2818181818181818,0.78
0.2818181818181818,0.81
0.3,0.81
0.3,0.82
0.3090909090909091,0.82
0.3090909090909091,0.83
0.41818181818181815,0.83
0.41818181818181815,0.84
0.44545454545454544,0.84
0.44545454545454544,0.86
0.45454545454545453,0.86
0.45454545454545453,0.87
0.4636363636363636,0.87
0.4636363636363636,0.88
0.5,0.88
0.5,0.89
0.5545454545454546,0.89
0.5545454545454546,0.93
0.5818181818181818,0.93
0.5818181818181818,0.94
0.5909090909090909,0.94
0.5909090909090909,0.95
0.6545454545454545,0.95
0.6545454545454545,0.96
0.7,0.96
0.7,0.97
0.7909090909090909,0.97
0.7909090909090909,0.98
0.8636363636363636,0.98
0.8636363636363636,0.99
0.9181818181818182,0.99
0.9181818181818182,1.0
1.0,1.0
