fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.02
0.01818181818181818,0.02
0.01818181818181818,0.03
0.02727272727272727,0.03
0.02727272727272727,0.04
0.03636363636363636,0.04
0.03636363636363636,0.08
0.045454545454545456,0.08
0.045454545454545456,0.11
0.05454545454545454,0.11
0.05454545454545454,0.19
0.06363636363636363,0.19
0.06363636363636363,0.21
0.07272727272727272,0.21
0.07272727272727272,0.31
0.08181818181818182,0.31
0.08181818181818182,0.32
0.1,0.32
0.1,0.33
0.10909090909090909,0.33
0.10909090909090909,0.42
0.11818181818181818,0.42
0.11818181818181818,0.44
0.12727272727272726,0.44
0.12727272727272726,0.47
0.13636363636363635,0.47
0.13636363636363635,0.49
0.14545454545454545,0.49
0.14545454545454545,0.53
0.16363636363636364,0.53
0.16363636363636364,0.54
0.17272727272727273,0.54
0.17272727272727273,0.56
0.18181818181818182,0.56
0.18181818181818182,0.57
0.19090909090909092,0.57
0.19090909090909092,0.62
0.2,0.62
0.2,0.64
0.22727272727272727,0.64
0.22727272727272727,0.65
0.23636363636363636,0.65
0.23636363636363636,0.71
0.2727272727272727,0.71
0.2727272727272727,0.77
0.2818181818181818,0.77
0.2818181818181818,0.78
0.3181818181818182,0.78
0.3181818181818182,0.79
0.34545454545454546,0.79
0.34545454545454546,0.8
0.35454545454545455,0.8
0.35454545454545455,0.83
0.38181818181818183,0.83
0.38181818181818183,0.84
0.39090909090909093,0.84
0.39090909090909093,0.85
0.4090909090909091,0.85
0.4090909090909091,0.86
0.41818181818181815,0.86
0.41818181818181815,0.87
0.42727272727272725,0.87
0.42727272727272725,0.88
0.5,0.88
0.5,0.89
0.5181818181818182,0.89
0.5181818181818182,0.9
0.5454545454545454,0.9
0.5454545454545454,0.91
0.5545454545454546,0.91
0.5545454545454546,0.92
0.6272727272727273,0.92
0.6272727272727273,0.94
0.6636363636363637,0.94
0.6636363636363637,0.95
0.6818181818181818,0.95
0.6818181818181818,0.96
0.7,0.96
0.7,0.97
0.7727272727272727,0.97
0.7727272727272727,0.98
0.8272727272727273,0.98
0.8272727272727273,0.99
0.8636363636363636,0.99
0.8636363636363636,1.0
1.0,1.0
