fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.06
0.00909090909090909,0.06
0.00909090909090909,0.09
0.01818181818181818,0.09
0.01818181818181818,0.12
0.02727272727272727,0.12
0.02727272727272727,0.19
0.03636363636363636,0.19
0.03636363636363636,0.21
0.045454545454545456,0.21
0.045454545454545456,0.23
0.07272727272727272,0.23
0.07272727272727272,0.33
0.08181818181818182,0.33
0.08181818181818182,0.41
0.09090909090909091,0.41
0.09090909090909091,0.45
0.1,0.45
0.1,0.47
0.12727272727272726,0.47
0.12727272727272726,0.5
0.13636363636363635,0.5
0.13636363636363635,0.51
0.15454545454545454,0.51
0.15454545454545454,0.53
0.16363636363636364,0.53
0.16363636363636364,0.56
0.17272727272727273,0.56
0.17272727272727273,0.59
0.19090909090909092,0.59
0.19090909090909092,0.64
0.2,0.64
0.2,0.66
0.20909090909090908,0.66
0.20909090909090908,0.67
0.22727272727272727,0.67
0.22727272727272727,0.68
0.23636363636363636,0.68
0.23636363636363636,0.7
0.24545454545454545,0.7
0.24545454545454545,0.73
0.2545454545454545,0.73
0.2545454545454545,0.75
0.2636363636363636,0.75
0.2636363636363636,0.76
0.2818181818181818,0.76
0.2818181818181818,0.77
0.3090909090909091,0.77
0.3090909090909091,0.79
0.32727272727272727,0.79
0.32727272727272727,0.81
0.37272727272727274,0.81
0.37272727272727274,0.82
0.38181818181818183,0.82
0.38181818181818183,0.83
0.39090909090909093,0.83
0.39090909090909093,0.84
0.4,0.84
0.4,0.86
0.44545454545454544,0.86
0.44545454545454544,0.88
0.5181818181818182,0.88
0.5181818181818182,0.89
0.5636363636363636,0.89
0.5636363636363636,0.9
0.5909090909090909,0.9
0.5909090909090909,0.91
0.6272727272727273,0.91
0.6272727272727273,0.92
0.7090909090909091,0.92
0.7090909090909091,0.96
0.8090909090909091,0.96
0.8090909090909091,0.98
0.9272727272727272,0.98
0.9272727272727272,0.99
0.9636363636363636,0.99
0.9636363636363636,1.0
1.0,1.0
