fpr,tpr
0.0,0.0
0.0,0.01
0.0,0.02
0.00909090909090909,0.02
0.00909090909090909,0.07
0.01818181818181818,0.07
0.01818181818181818,0.13
0.02727272727272727,0.13
0.02727272727272727,0.14
0.045454545454545456,0.14
0.045454545454545456,0.17
0.05454545454545454,0.17
0.05454545454545454,0.18
0.07272727272727272,0.18
0.07272727272727272,0.2
0.08181818181818182,0.2
0.08181818181818182,0.22
0.09090909090909091,0.22
0.09090909090909091,0.23
0.1,0.23
0.1,0.26
0.10909090909090909,0.26
0.10909090909090909,0.31
0.12727272727272726,0.31
0.12727272727272726,0.33
0.15454545454545454,0.33
0.15454545454545454,0.34
0.16363636363636364,0.34
0.16363636363636364,0.37
0.21818181818181817,0.37
0.21818181818181817,0.43
0.22727272727272727,0.43
0.22727272727272727,0.45
0.24545454545454545,0.45
0.24545454545454545,0.46
0.2545454545454545,0.46
0.2545454545454545,0.47
0.2727272727272727,0.47
0.2727272727272727,0.5
0.2818181818181818,0.5
0.2818181818181818,0.51
0.2909090909090909,0.51
0.2909090909090909,0.52
0.3090909090909091,0.52
0.3090909090909091,0.57
0.33636363636363636,0.57
0.33636363636363636,0.59
0.35454545454545455,0.59
0.35454545454545455,0.6
0.36363636363636365,0.6
0.36363636363636365,0.62
0.41818181818181815,0.62
0.41818181818181815,0.63
0.45454545454545453,0.63
0.45454545454545453,0.65
0.4818181818181818,0.65
0.4818181818181818,0.68
0.509090909090909,0.68
0.509090909090909,0.69
0.5272727272727272,0.69
0.5272727272727272,0.71
0.5363636363636364,0.71
0.5363636363636364,0.72
0.5545454545454546,0.72
0.5545454545454546,0.73
0.5727272727272728,0.73
0.5727272727272728,0.74
0.5818181818181818,0.74
0.5818181818181818,0.78
0.5909090909090909,0.78
0.5909090909090909,0.79
0.6545454545454545,0.79
0.6545454545454545,0.8
0.6636363636363637,0.8
0.6636363636363637,0.82
0.7,0.82
0.7,0.84
0.7272727272727273,0.84
0.7272727272727273,0.85
0.7454545454545455,0.85
0.7454545454545455,0.86
0.7909090909090909,0.86
0.7909090909090909,0.87
0.8,0.87
0.8,0.88
0.8272727272727273,0.88
0.8272727272727273,0.89
0.8727272727272727,0.89
0.8727272727272727,0.91
0.8909090909090909,0.91
0.8909090909090909,0.93
0.9090909090909091,0.93
0.9090909090909091,0.95
0.9181818181818182,0.95
0.9181818181818182,0.96
0.9454545454545454,0.96
0.9454545454545454,0.98
0.9727272727272728,0.98
0.9727272727272728,1.0
1.0,1.0
