feature_name	feature_importance
MS006	0.5755651178308177
MP0115	0.37121064708978996
MP0193	0.2993205527613441
MP0174	0.27403726352091223
MP0128	0.257345597245021
MP0052	0.22534907135333906
MP0142	0.20629318274111397
MP0076	0.19438039414819092
MP0009	0.19052709313999322
MP0085	0.19004086951922025
MP0124	0.1802338818236747
MP0156	0.18019284361748525
MP0113	0.17729748634391274
MP0050	0.17264978021471042
MS004	0.15593830751000318
MP0062	0.11412871542509678
MP0080	0.10916328769188893
MP0013	0.10782063765115486
MP0140	0.10638704964615274
MP0151	0.08719231432616474
MP0030	0.0854233441822613
MP0044	0.08179385310255304
MP0141	0.07481992436498704
MP0078	0.07204961313142483
MP0175	0.06475526067478607
MP0132	0.06414410046064507
MP0126	0.0609015086961168
MP0023	0.057282538124011476
MP0047	0.05393864809972259
MS018	0.049573336834291395
MP0098	0.044066344470199664
MP0118	0.04149695982219646
MS030	0.03967056162501319
MP0033	0.03837983695197289
MS026	0.037243557524326676
MP0073	0.03340266827509372
MS013	0.032008131336831516
MS009	0.027136950685358832
MS010	0.017426164283826096
MP0164	0.01420560722576305
MP0042	0.013948423761498222
MP0038	0.010419869173984422
MP0012	0.009457792630452306
MP0035	0.004669797501419401
MP0005	0.0008171226903973617
MP0017	0.0007833045919609905
MP0096	0.0
MS020	0.0
MP0022	0.0
MS002	0.0
MS001	0.0
MP0024	0.0
MS025	0.0
MS022	0.0
MP0025	0.0
MP0021	0.0
MS003	0.0
ML019	0.0
ML016	0.0
ML015	0.0
ML014	0.0
ML013	0.0
ML012	0.0
MS005	0.0
MS007	0.0
MP0086	0.0
MS019	0.0
MS028	0.0
MS027	0.0
MP0015	0.0
MS024	0.0
MS023	0.0
MS021	0.0
MS017	0.0
MS008	0.0
MS016	0.0
MS015	0.0
MS014	0.0
MS011	0.0
MP0018	0.0
MP0019	0.0
ML011	0.0
ML010	0.0
ML018	0.0
ML017	0.0
MP0127	0.0
MP0074	0.0
MP0006	0.0
MP0122	0.0
MP0077	0.0
MP0117	0.0
MP0116	0.0
MP0082	0.0
MP0084	0.0
MP0112	0.0
MP0106	0.0
MP0105	0.0
MP0101	0.0
MP0100	0.0
MP0099	0.0
MP0066	0.0
MP0065	0.0
MP0134	0.0
MP0159	0.0
ML006	0.0
MP0203	0.0
MP0027	0.0
MP0034	0.0
MP0041	0.0
MP0045	0.0
MP0046	0.0
MP0135	0.0
MP0154	0.0
MP0051	0.0
MP0150	0.0
MP0053	0.0
MP0054	0.0
MP0058	0.0
MS029	0.0
