feature_name	feature_importance
GPX3	0.11936262098368437
STXBP5	0.10974074032069588
APOA2	0.10672294168494607
CLU	0.10335948982509528
C9	0.09524905043166083
USO1	0.08853174195884422
A1BG	0.08082263962295139
APCS	0.07984771958954774
SERPINA7	0.07701557088687636
PON1	0.07307317385925027
MASP2	0.07191637688729681
PZP	0.06658575175595044
CFH	0.0662511872057159
FGG	0.0647114278894898
CAMP	0.06468328527747619
GSN	0.06314047085291943
SYTL1	0.060866876637397295
APOH	0.05751901757909753
ITIH4	0.05463785609987908
RACK1	0.05447459188658401
GNA13	0.05134717983732078
AGT	0.04918251255504397
LPA	0.04842668009780964
SCIN	0.047230385572270626
HABP2	0.04712333531639355
PIGR	0.046083398216485605
FCGBP	0.04480687964651641
CHL1	0.0433445311470248
SCRIB	0.04265793045056214
CFHR1	0.04033880967256399
APOC2	0.03972945748086259
CPN1	0.038267926469048946
C1QB	0.037545719086678885
GSTM2	0.0348147241447961
LYZ	0.028750155200610857
MNDA	0.026514300379142392
TF	0.025299239052587536
RCN1	0.02473458443943174
VTN	0.02168064983475803
RPS3	0.021054141493790562
YWHAG	0.019589444468227704
APOD	0.019372933421870086
VASP	0.01782292638962873
ACACA	0.014730543502309885
IGHV3.72	0.0136063449524015
CLEC3B	0.012207341117609303
HSPG2	0.010849087895763145
EPCAM	0.010313435727029027
NSF	0.009954723634606248
GGT1	0.009850620529957844
FBLN1	0.007333435368255124
CPB2	0.005833421049817814
A2M	0.005718025120791646
HSPA9	0.005062543887380426
L2HGDH	0.0038185032671567694
APOC3	0.0029058591964968394
FGB	0.002176122694250571
ARID1A	0.0019460561629240022
AFM	0.0015791301094507718
APOF	0.001068731006573173
TUBA3C	0.0008429055264028173
TUBA3D	0.0008429055264028173
C8G	0.0008131768218335978
YWHAQ	0.000119184779391984
SHBG	6.350385957987391e-06
NXF1	5.200764254544098e-06
ACACB	5.050497831173852e-06
TAGLN	4.658762170443185e-06
SERPINC1	4.61232600351413e-06
FGA	4.507084838450633e-06
CD163	4.379235168301358e-06
F10	4.310841567963267e-06
IGHV4.39	4.015887644951731e-06
SERPINA6	3.910199046544812e-06
IGLV3.19	3.885084496438995e-06
IGFBP2	3.5274510587920146e-06
MAN2A1	3.286570720442567e-06
APOA4	3.2527211290486486e-06
CFD	3.022783532643154e-06
HBB	2.7189556170519455e-06
AKR1B1	2.7180895531516528e-06
APOA1	2.7141652910627014e-06
PRB3	2.7018401274643067e-06
PI16	2.6825851397282153e-06
C3	2.661717728025514e-06
PGLYRP2	2.5908058851509446e-06
IGLV3.1	2.3946713172399875e-06
SLC4A2	2.3470635942224866e-06
SLC35B2	2.3383821914219815e-06
S100A9	2.3036884264792722e-06
APOE	2.301974609238082e-06
AMPD3	2.1002070785212042e-06
TIMM44	2.081353369503011e-06
NAP1L1	2.0668947231672006e-06
PRG4	1.9369336450155304e-06
GMPS	1.869044978934466e-06
C8B	1.7877872125934108e-06
ADIPOQ	1.787416106627608e-06
TUBA8	1.7685506879166663e-06
CELA3A	1.730658013673656e-06
HBZ	1.715337776012589e-06
CRP	1.6969034713584142e-06
FUBP3	1.6853770042449499e-06
C4BPA	1.6620406928022297e-06
CGREF1	1.5854885898553933e-06
S100A8	1.478666597355563e-06
CP	1.4624401365785481e-06
APOM	1.3396197577329512e-06
KNG1	1.2924907238153135e-06
MASP1	1.2832980689444115e-06
ALDOB	1.1546160482474568e-06
GSTM1	1.1476603590704712e-06
PPP1R9B	1.1409173394210381e-06
CFHR3	1.0938824614552697e-06
HDHD2	1.0125383982530742e-06
SAA1	9.977178836365685e-07
ZFYVE19	9.69248869133517e-07
C2	9.576702756504235e-07
SPG11	9.450434636174603e-07
YWHAH	8.885373777270818e-07
APOB	8.690852742521306e-07
G6PD	8.581894949553126e-07
ORM1	8.365945579362802e-07
PCYOX1	8.157634254203834e-07
GSTM4	7.794479604591331e-07
SERPINA3	7.680873768820253e-07
TTC37	7.134155409727441e-07
FCGR3A	7.08264893025195e-07
METTL18	6.902364987445903e-07
FCN3	6.760319240632457e-07
MFGE8	5.581838171164918e-07
TMEM256	5.146458872762427e-07
GIT1	4.7255292572567176e-07
RMC1	4.4659273517560004e-07
SFN	3.8095103799525925e-07
PTPRG	3.7115557613608594e-07
TUBA1C	2.978788666444595e-07
PCBP2	2.8783347038139383e-07
AKR1A1	2.841410801339908e-07
TUBA1B	2.741183612947856e-07
CFHR2	2.710400210051439e-07
PRSS1	2.511723982004396e-07
RPIA	2.1151903577407834e-07
F13A1	1.8170999156535558e-07
AHSG	1.6454002044005967e-07
LTF	1.2380382125585647e-07
APOC1	1.1072281397148775e-07
CPB1	4.890089669029528e-08
MX1	4.7293810695759817e-08
TUBA1A	4.0905261375140267e-08
FETUB	3.753051537077897e-08
TUBA4A	9.490442899232292e-09
